x,y,curie
-1880000,140000,9.841441050979164
-1880000,150000,10.472482556704348
-1880000,160000,10.950772494651876
-1870000,-80000,12.371453864020602
-1870000,-70000,12.022242781942312
-1870000,-60000,11.74256031400918
-1870000,-50000,11.557477651064326
-1870000,-40000,11.613786021376244
-1870000,-30000,11.910878319200645
-1870000,-20000,12.230862028535086
-1870000,-10000,12.264294093207612
-1870000,0,11.70955559656376
-1870000,10000,10.646471511235115
-1870000,20000,9.257956010702525
-1870000,30000,7.8772366516968795
-1870000,40000,7.065780134176933
-1870000,50000,6.833386298852572
-1870000,60000,6.901131071017527
-1870000,70000,7.079747438423613
-1870000,80000,7.140099768552312
-1870000,90000,7.054198082150217
-1870000,100000,7.233659498417631
-1870000,110000,7.825868822207
-1870000,120000,8.573204287637312
-1870000,130000,9.35390288515763
-1870000,140000,10.104650675045118
-1870000,150000,10.744152271075043
-1870000,160000,11.20753958202439
-1860000,-50000,12.448038894024727
-1860000,-40000,12.601773448812455
-1860000,-30000,12.882827479972068
-1860000,-20000,13.01141086107542
-1860000,-10000,12.726963875154837
-1860000,0,11.867044537779202
-1860000,10000,10.652791780684302
-1860000,20000,9.19461912902949
-1860000,30000,7.899235417740723
-1860000,40000,7.2221704824628015
-1860000,50000,6.944791014457169
-1860000,60000,6.879890716033637
-1860000,70000,6.8549011021397215
-1860000,80000,6.80577620379975
-1860000,90000,6.797883659989726
-1860000,100000,7.04003824577465
-1860000,110000,7.816648787395743
-1860000,120000,8.74607807228474
-1860000,130000,9.635124485673957
-1860000,140000,10.47507572200289
-1860000,150000,11.154007798190511
-1850000,-40000,13.588789199155947
-1850000,-30000,13.758689256490976
-1850000,-20000,13.597169476143783
-1850000,-10000,13.011105733463548
-1850000,0,12.000395555277052
-1850000,10000,10.702165663755064
-1850000,20000,9.139648213368716
-1850000,30000,8.04262880676311
-1850000,40000,7.578172249307382
-1850000,50000,7.326637390529696
-1850000,60000,7.124509134630758
-1850000,70000,6.912981106030408
-1850000,80000,6.75911331320176
-1850000,90000,6.775230707038054
-1850000,100000,7.136465624719312
-1850000,110000,8.033381956000929
-1850000,120000,9.005706644138355
-1850000,130000,9.986373831294587
-1850000,170000,12.015640161488225
-1850000,180000,11.989939771347021
-1840000,-20000,14.281151705007323
-1840000,-10000,13.338920754772357
-1840000,0,12.150637940767012
-1840000,10000,10.828456092248405
-1840000,20000,9.210698792445035
-1840000,30000,8.38101900850881
-1840000,40000,8.094272423053004
-1840000,50000,7.943704702331075
-1840000,60000,7.597763598448886
-1840000,70000,7.191224208247265
-1840000,80000,6.894209820984529
-1840000,90000,6.888711553039641
-1840000,100000,7.415018478842789
-1840000,110000,8.335623208957186
-1840000,170000,12.236294677446764
-1840000,180000,12.129737188733717
-1840000,190000,12.169863970588441
-1830000,-10000,13.706084856317355
-1830000,0,12.307809379912142
-1830000,10000,10.867231013014273
-1830000,20000,9.291075453815628
-1830000,30000,8.67727758733723
-1830000,40000,8.679069425561405
-1830000,50000,8.753939417436666
-1830000,60000,8.258084511641961
-1830000,70000,7.619914332106254
-1830000,80000,7.160400312083704
-1830000,90000,7.152261355232761
-1830000,100000,7.805071188846567
-1830000,110000,8.77323701949448
-1830000,160000,12.811112667744494
-1830000,170000,12.472462697181543
-1830000,180000,12.27335922414971
-1830000,190000,12.240670698338944
-1830000,200000,12.21559442692447
-1820000,10000,11.06289033367799
-1820000,20000,9.490412582959632
-1820000,30000,8.932307316249446
-1820000,40000,9.264669934700198
-1820000,50000,9.596977688926868
-1820000,60000,9.09483466606619
-1820000,70000,8.197131650941
-1820000,80000,7.653869511822413
-1820000,90000,7.673187122904566
-1820000,100000,8.308831744245177
-1820000,150000,12.896249223383576
-1820000,160000,12.876528347732535
-1820000,170000,12.560720754686155
-1820000,180000,12.32763351817429
-1820000,190000,12.242647940472786
-1810000,10000,11.370925273696862
-1810000,20000,9.992009925285084
-1810000,30000,9.476278022837734
-1810000,40000,9.909201214229556
-1810000,50000,10.09473401115113
-1810000,60000,9.839067617048899
-1810000,70000,8.9809206746527
-1810000,90000,8.40270235380048
-1810000,100000,9.13295173007288
-1810000,110000,10.268951030606036
-1810000,160000,12.864102689894498
-1810000,170000,12.431616894724197
-1810000,180000,12.240341622273238
-1810000,190000,12.18754715680794
-1800000,20000,10.743546108553026
-1800000,30000,10.271639906963896
-1800000,40000,10.341348828288007
-1800000,50000,10.359647261405867
-1800000,60000,10.161479652065573
-1800000,70000,9.669512305696509
-1800000,90000,9.465593653420031
-1800000,100000,10.299200874922466
-1800000,110000,11.420040107253756
-1800000,160000,12.924677110031569
-1800000,170000,12.395954507289208
-1800000,180000,12.151184286654859
-1800000,190000,12.099045328611425
-1790000,20000,11.698749007600185
-1790000,30000,11.089118353101334
-1790000,40000,10.831547482493823
-1790000,50000,10.641086929053074
-1790000,60000,10.434270564697137
-1790000,100000,11.543634470207081
-1790000,150000,13.283167400137222
-1790000,160000,12.878592084435263
-1790000,170000,12.362826056485003
-1790000,180000,12.086917970996563
-1790000,190000,12.016112459070206
-1780000,150000,13.435639138608652
-1780000,160000,12.902868272454013
-1780000,170000,12.328285750401443
-1780000,180000,12.048918459049757
-1780000,190000,11.913715516771804
-1780000,200000,11.814951852860888
-1770000,140000,14.257111065512177
-1770000,150000,13.639480654781252
-1770000,160000,12.780254969898456
-1770000,170000,12.167051822876855
-1770000,180000,11.953306570214188
-1770000,190000,11.778498729699642
-1770000,200000,11.663496937691123
-1770000,210000,11.551799044812707
-1760000,140000,14.781068536782131
-1760000,150000,13.889321108469675
-1760000,160000,12.892487387301355
-1760000,170000,12.240046544336295
-1760000,180000,11.874453594506297
-1760000,190000,11.62266689815301
-1760000,200000,11.46426210683668
-1760000,210000,11.37845871105216
-1750000,130000,14.95976082658738
-1750000,140000,14.898823122148965
-1750000,150000,14.06758363536203
-1750000,160000,12.933108522417598
-1750000,170000,12.231022418810161
-1750000,180000,11.765541237761685
-1750000,190000,11.426029323758485
-1750000,200000,11.221575737053078
-1740000,130000,14.8313390618285
-1740000,140000,14.835902482309624
-1740000,150000,14.116215604205188
-1740000,160000,13.010893241143158
-1740000,170000,12.114143945842097
-1740000,180000,11.67701129937239
-1740000,190000,11.284548686792487
-1740000,200000,11.037215510146206
-1740000,210000,10.996515646024326
-1730000,20000,13.311266476651417
-1730000,30000,12.727812620635378
-1730000,40000,12.118748486372674
-1730000,120000,14.086975447667463
-1730000,140000,14.918579010778027
-1730000,150000,14.258618645853453
-1730000,160000,13.131904886658019
-1730000,170000,12.2731724725782
-1730000,180000,11.682671062496578
-1730000,190000,11.247632371222153
-1730000,200000,10.97122234819154
-1730000,210000,10.865587884465064
-1720000,0,14.161309628185132
-1720000,20000,13.23871650026247
-1720000,30000,12.670145515951573
-1720000,40000,12.02518756906901
-1720000,50000,11.244118408211518
-1720000,60000,10.711850414960525
-1720000,70000,10.521926850911267
-1720000,80000,10.682758451668077
-1720000,160000,13.19835502704462
-1720000,170000,12.29817218788294
-1720000,180000,11.674990619750943
-1720000,190000,11.226627549794014
-1720000,200000,10.92031816142317
-1720000,210000,10.753622585857876
-1720000,220000,10.704187307577381
-1710000,0,14.051263998628725
-1710000,10000,13.73163846389952
-1710000,20000,13.29866861452904
-1710000,30000,12.69720090013138
-1710000,40000,11.921401264851236
-1710000,50000,11.047761020666057
-1710000,60000,10.447603995563213
-1710000,70000,10.313247487195996
-1710000,80000,10.6052236694014
-1710000,170000,12.100619229296338
-1710000,180000,11.561628282379045
-1710000,190000,11.165963775832772
-1710000,200000,10.840334394269677
-1710000,210000,10.639354601708193
-1710000,220000,10.567720641313088
-1700000,0,14.22931023237555
-1700000,10000,13.904745508204597
-1700000,20000,13.448638233887836
-1700000,30000,12.817348461786468
-1700000,40000,11.930912393187073
-1700000,50000,10.938452794253173
-1700000,60000,10.142131522688464
-1700000,70000,10.110570070083238
-1700000,80000,10.646761118609781
-1700000,120000,14.494366496284822
-1700000,150000,14.39162308566688
-1700000,160000,13.080772538173633
-1700000,170000,11.937995859787675
-1700000,180000,11.340237727841082
-1700000,190000,11.018772880186653
-1700000,200000,10.691496292821288
-1700000,210000,10.4918585848799
-1700000,220000,10.423928079998891
-1700000,230000,10.394824055014405
-1690000,0,14.534855537080988
-1690000,10000,14.11911858780472
-1690000,20000,13.584463115070651
-1690000,30000,12.876349138983837
-1690000,40000,11.929689601528725
-1690000,50000,10.808555282203157
-1690000,60000,10.031002311119188
-1690000,70000,10.110091499642941
-1690000,80000,10.808740405375008
-1690000,90000,11.751901483849512
-1690000,100000,12.803792741616236
-1690000,150000,14.467809055738524
-1690000,160000,12.981864554367766
-1690000,170000,11.60227895735463
-1690000,180000,10.906024090417926
-1690000,190000,10.579194851217007
-1690000,200000,10.3869335102606
-1690000,210000,10.296413127117106
-1690000,220000,10.27246477441045
-1690000,230000,10.259824772211514
-1680000,20000,13.610581183895638
-1680000,30000,12.83957268601794
-1680000,40000,11.811404652821745
-1680000,50000,10.622661936655346
-1680000,60000,9.987866744731635
-1680000,70000,10.18653270845717
-1680000,80000,10.996953579629821
-1680000,90000,12.043832044758497
-1680000,100000,13.148992103045964
-1680000,140000,15.076041212491713
-1680000,150000,14.519080970285763
-1680000,160000,12.937137515173792
-1680000,170000,11.237228221585525
-1680000,180000,10.283791067006556
-1680000,190000,9.980407376421804
-1680000,200000,9.996374524670502
-1680000,210000,10.060330591350786
-1680000,220000,10.12595946364549
-1680000,230000,10.159671318682836
-1680000,240000,10.13620648155237
-1670000,20000,13.524893248332745
-1670000,30000,12.68911294622921
-1670000,40000,11.625600786119383
-1670000,50000,10.494508178104804
-1670000,60000,9.963105995311102
-1670000,70000,10.190230450405123
-1670000,80000,11.036317206515454
-1670000,90000,12.06096656897297
-1670000,100000,13.006537195524961
-1670000,110000,13.664639945312032
-1670000,130000,14.476280892523942
-1670000,150000,14.412534247439757
-1670000,160000,12.842328350055766
-1670000,170000,10.93876326738152
-1670000,180000,9.84178104906764
-1670000,190000,9.406652778550722
-1670000,200000,9.457615482061914
-1670000,210000,9.688138882887177
-1670000,220000,9.943540878302132
-1670000,230000,10.040695753879815
-1670000,240000,10.061817343817202
-1660000,30000,12.420508838297629
-1660000,40000,11.329750610089606
-1660000,50000,10.336611949455333
-1660000,60000,9.928392239399592
-1660000,70000,10.134193102539157
-1660000,80000,10.831972508544427
-1660000,90000,11.780896019533992
-1660000,100000,12.380904128115821
-1660000,110000,12.787223052542222
-1660000,120000,13.088715439642046
-1660000,150000,13.95041033338691
-1660000,160000,12.626314904689444
-1660000,170000,10.763799607936177
-1660000,180000,9.483923396301819
-1660000,190000,8.874751864538826
-1660000,200000,8.857713333555544
-1660000,210000,9.173238454254045
-1660000,220000,9.537210576580204
-1660000,230000,9.815401306183455
-1660000,240000,9.939772771459232
-1650000,40000,11.221032666652071
-1650000,50000,10.266954773857513
-1650000,60000,9.927114383969718
-1650000,70000,10.001654034909437
-1650000,80000,10.457077698076574
-1650000,90000,11.096452560850317
-1650000,100000,11.670289602307351
-1650000,120000,12.15222856206642
-1650000,150000,13.702871117352158
-1650000,160000,12.443840340486977
-1650000,170000,10.63515829901443
-1650000,180000,9.168248165858877
-1650000,190000,8.407249525991276
-1650000,200000,8.236963747951078
-1650000,210000,8.611807669156455
-1650000,220000,9.083179360998528
-1650000,230000,9.416864850744252
-1650000,240000,9.624072744869551
-1650000,250000,9.71851290285784
-1650000,260000,9.694505465381605
-1640000,50000,10.637321641580913
-1640000,60000,10.066697601075486
-1640000,70000,9.97376934960726
-1640000,80000,10.099118906935711
-1640000,90000,10.445036411524795
-1640000,130000,12.511360586912234
-1640000,140000,13.671536780800183
-1640000,150000,13.798665931439555
-1640000,160000,12.419507526870412
-1640000,170000,10.477314689077346
-1640000,180000,8.963759618904497
-1640000,190000,8.083687977397606
-1640000,200000,7.868355456735714
-1640000,210000,8.079692292429526
-1640000,220000,8.553806205419951
-1640000,230000,8.974436921818384
-1640000,240000,9.233120054037597
-1640000,250000,9.386745181308944
-1640000,260000,9.464685478980831
-1630000,50000,10.9905119949312
-1630000,60000,10.364866557984513
-1630000,70000,10.023989053148481
-1630000,80000,9.943558989217449
-1630000,90000,9.99530531689069
-1630000,100000,10.14782563812632
-1630000,130000,12.569211811385253
-1630000,150000,13.7696400102832
-1630000,160000,12.346330000715955
-1630000,170000,10.385214454240245
-1630000,180000,8.830708851279919
-1630000,190000,7.961804559264951
-1630000,200000,7.706868351873918
-1630000,210000,7.790578550560884
-1630000,220000,8.072687465719778
-1630000,230000,8.484627150484084
-1630000,240000,8.859719876989276
-1630000,250000,9.064640817191648
-1630000,260000,9.178280293228703
-1620000,50000,10.901513714673875
-1620000,60000,10.302820475705623
-1620000,70000,10.015711642302097
-1620000,80000,9.933649671556775
-1620000,90000,9.958942479408254
-1620000,150000,13.428585570007817
-1620000,160000,12.055467360586022
-1620000,170000,10.236583396981784
-1620000,180000,8.727902390278803
-1620000,190000,7.902239131854949
-1620000,200000,7.6461378533758095
-1620000,210000,7.668043919087082
-1620000,220000,7.850832376381877
-1620000,230000,8.09197142926107
-1620000,240000,8.417864869633624
-1620000,250000,8.66093891648041
-1620000,260000,8.864241623951179
-1610000,50000,10.248487644927225
-1610000,60000,10.01000507036102
-1610000,70000,9.99660640486933
-1610000,80000,10.078999208320717
-1610000,90000,10.31796300805372
-1610000,140000,13.83583463240354
-1610000,150000,13.398971691910736
-1610000,160000,11.704634263141811
-1610000,170000,9.967059197211485
-1610000,180000,8.603454813246467
-1610000,190000,7.8647294098008
-1610000,200000,7.6439008427587405
-1610000,210000,7.645072042514402
-1610000,220000,7.767034438475586
-1610000,230000,7.9243551291807774
-1610000,240000,8.07500297228207
-1610000,250000,8.323352826933146
-1610000,260000,8.578807867645503
-1600000,50000,9.904250602373422
-1600000,60000,9.905488239033131
-1600000,70000,10.134792563943103
-1600000,80000,10.528816585404101
-1600000,90000,11.005622794836622
-1600000,150000,12.962508452998907
-1600000,160000,11.289705054680585
-1600000,170000,9.662820160601159
-1600000,180000,8.47348618251363
-1600000,190000,7.859778061182115
-1600000,200000,7.672894185994551
-1600000,210000,7.681558801649394
-1600000,220000,7.790876910497152
-1600000,230000,7.918453439668961
-1600000,240000,8.010174481887974
-1600000,250000,8.16725171986097
-1600000,260000,8.404325575998234
-1590000,50000,9.631296665013647
-1590000,60000,9.917133710509539
-1590000,70000,10.369196404920475
-1590000,80000,11.02485877052671
-1590000,90000,11.639917492044196
-1590000,100000,12.139505418604289
-1590000,110000,12.62832733972768
-1590000,150000,12.453225786578543
-1590000,160000,10.806274317251566
-1590000,170000,9.359679274670341
-1590000,180000,8.362808669281431
-1590000,190000,7.860896084870284
-1590000,200000,7.721682246821283
-1590000,210000,7.748827005797158
-1590000,220000,7.868270157041737
-1590000,230000,7.980549589797647
-1590000,240000,8.033430352664123
-1590000,250000,8.12237946548593
-1590000,260000,8.315801770270646
-1580000,40000,9.444437980528413
-1580000,50000,9.299897928976181
-1580000,60000,9.730624258239754
-1580000,70000,10.41920753704408
-1580000,80000,11.24048581106154
-1580000,90000,11.993179952622855
-1580000,100000,12.436762226790918
-1580000,110000,12.941612859824936
-1580000,130000,13.591653772817178
-1580000,150000,11.81756366113237
-1580000,160000,10.212999752201956
-1580000,170000,9.164190158203775
-1580000,180000,8.394748949140764
-1580000,190000,7.923583948161843
-1580000,200000,7.804573016945691
-1580000,210000,7.852181844634967
-1580000,220000,7.975535212681717
-1580000,230000,8.050823593200686
-1580000,240000,8.072964490419727
-1570000,20000,11.393840156453518
-1570000,30000,10.099637857610881
-1570000,40000,9.15035214970613
-1570000,50000,8.987848751197825
-1570000,60000,9.444330205492918
-1570000,70000,10.188841716310234
-1570000,80000,11.017136277241834
-1570000,90000,11.791510018416057
-1570000,100000,12.316964974989641
-1570000,110000,12.780705339401617
-1570000,120000,12.984735936958005
-1570000,140000,12.239877766756297
-1570000,150000,10.999553651426046
-1570000,160000,9.924085462523138
-1570000,170000,9.194589196443124
-1570000,180000,8.624948458912643
-1570000,190000,8.141637117564905
-1570000,200000,7.95773667886406
-1570000,210000,7.979254856129386
-1570000,220000,8.075381651235263
-1570000,230000,8.124539937057124
-1570000,240000,8.130648241769853
-1570000,250000,8.175977008019165
-1560000,10000,12.664796858829108
-1560000,20000,11.206966616364268
-1560000,30000,10.042632281771073
-1560000,40000,9.147362052158414
-1560000,50000,8.88221514527282
-1560000,60000,9.113613741589308
-1560000,70000,9.782469060129872
-1560000,80000,10.586844011684459
-1560000,90000,11.338104711726151
-1560000,100000,11.950306680385811
-1560000,110000,12.313711154966757
-1560000,120000,12.396539158570805
-1560000,140000,11.623499110316878
-1560000,150000,10.656977376336087
-1560000,160000,9.817052511070067
-1560000,170000,9.312517865586003
-1560000,180000,8.945783198985337
-1560000,190000,8.570288652978057
-1560000,200000,8.313905939978538
-1560000,210000,8.236758692058975
-1560000,220000,8.237911603950174
-1560000,230000,8.235625653702508
-1560000,240000,8.213539765202015
-1550000,30000,10.058520257374502
-1550000,40000,9.168899620650645
-1550000,50000,8.840460134140619
-1550000,60000,8.89743107689949
-1550000,70000,9.363753287700465
-1550000,80000,10.176688763660724
-1550000,90000,10.96061798912372
-1550000,100000,11.592243449861758
-1550000,110000,11.936700868322145
-1550000,120000,11.996324558652754
-1550000,140000,11.257011159515999
-1550000,150000,10.536365251339916
-1550000,160000,9.880374699097116
-1550000,170000,9.470172336200157
-1550000,180000,9.18798550969674
-1550000,190000,8.967782325855017
-1550000,200000,8.743955048479767
-1550000,210000,8.590418311351078
-1550000,220000,8.469408202091513
-1550000,230000,8.385161128467162
-1550000,240000,8.32970877690729
-1540000,40000,9.156204202400795
-1540000,50000,8.835080123156985
-1540000,60000,8.825060535608968
-1540000,70000,9.144249649703944
-1540000,80000,9.874222480619082
-1540000,90000,10.715154110578677
-1540000,100000,11.423239818266843
-1540000,110000,11.82681948551847
-1540000,120000,11.868502555976242
-1540000,150000,10.470435307604804
-1540000,160000,9.923862915745211
-1540000,170000,9.575602606385981
-1540000,180000,9.319337104360137
-1540000,190000,9.11003023417217
-1540000,200000,8.972661366786152
-1540000,210000,8.902944914457958
-1540000,220000,8.708810524921342
-1540000,230000,8.556602649495133
-1540000,240000,8.47097912038086
-1530000,50000,8.848513225182147
-1530000,60000,8.79185231221258
-1530000,70000,9.0268404396728
-1530000,80000,9.695868606931198
-1530000,90000,10.615003770567032
-1530000,100000,11.449125302965852
-1530000,110000,11.949336983658348
-1530000,130000,11.547116254155702
