x,y,h,z,h_z
-2010000,-190000,494.0,12494.0,-12000
-2010000,-190000,494.0,12994.0,-12500
-2010000,-190000,494.0,13494.0,-13000
-2010000,-190000,494.0,13994.0,-13500
-2010000,-190000,494.0,14494.0,-14000
-2010000,-190000,494.0,14994.0,-14500
-2010000,-190000,494.0,15494.0,-15000
-2010000,-190000,494.0,15994.0,-15500
-2010000,-190000,494.0,16494.0,-16000
-2010000,-190000,494.0,16994.0,-16500
-2010000,-190000,494.0,17494.0,-17000
-2010000,-190000,494.0,17994.0,-17500
-2010000,-190000,494.0,18494.0,-18000
-2010000,-190000,494.0,18994.0,-18500
-2010000,-190000,494.0,19494.0,-19000
-2010000,-190000,494.0,19994.0,-19500
-2010000,-190000,494.0,20494.0,-20000
-2000000,-190000,1360.0,12860.0,-11500
-2000000,-190000,1360.0,13360.0,-12000
-2000000,-190000,1360.0,13860.0,-12500
-2000000,-190000,1360.0,14360.0,-13000
-2000000,-190000,1360.0,14860.0,-13500
-2000000,-190000,1360.0,15360.0,-14000
-2000000,-190000,1360.0,15860.0,-14500
-2000000,-190000,1360.0,16360.0,-15000
-2000000,-190000,1360.0,16860.0,-15500
-2000000,-190000,1360.0,17360.0,-16000
-2000000,-190000,1360.0,17860.0,-16500
-2000000,-190000,1360.0,18360.0,-17000
-2000000,-190000,1360.0,18860.0,-17500
-2000000,-190000,1360.0,19360.0,-18000
-2000000,-190000,1360.0,19860.0,-18500
-2000000,-190000,1360.0,20360.0,-19000
-2000000,-190000,1360.0,20860.0,-19500
-2000000,-190000,1360.0,21360.0,-20000
-1990000,-190000,127.0,13127.0,-13000
-1990000,-190000,127.0,13627.0,-13500
-1990000,-190000,127.0,14127.0,-14000
-1990000,-190000,127.0,14627.0,-14500
-1990000,-190000,127.0,15127.0,-15000
-1990000,-190000,127.0,15627.0,-15500
-1990000,-190000,127.0,16127.0,-16000
-1990000,-190000,127.0,16627.0,-16500
-1990000,-190000,127.0,17127.0,-17000
-1990000,-190000,127.0,17627.0,-17500
-1990000,-190000,127.0,18127.0,-18000
-1990000,-190000,127.0,18627.0,-18500
-1990000,-190000,127.0,19127.0,-19000
-1990000,-190000,127.0,19627.0,-19500
-1990000,-190000,127.0,20127.0,-20000
-1960000,-190000,69.0,14069.0,-14000
-1960000,-190000,69.0,14569.0,-14500
-1960000,-190000,69.0,15069.0,-15000
-1960000,-190000,69.0,15569.0,-15500
-1960000,-190000,69.0,16069.0,-16000
-1960000,-190000,69.0,16569.0,-16500
-1960000,-190000,69.0,17069.0,-17000
-1960000,-190000,69.0,17569.0,-17500
-1960000,-190000,69.0,18069.0,-18000
-1960000,-190000,69.0,18569.0,-18500
-1960000,-190000,69.0,19069.0,-19000
-1960000,-190000,69.0,19569.0,-19500
-1960000,-190000,69.0,20069.0,-20000
-2010000,-180000,895.0,11895.0,-11000
-2010000,-180000,895.0,12395.0,-11500
-2010000,-180000,895.0,12895.0,-12000
-2010000,-180000,895.0,13395.0,-12500
-2010000,-180000,895.0,13895.0,-13000
-2010000,-180000,895.0,14395.0,-13500
-2010000,-180000,895.0,14895.0,-14000
-2010000,-180000,895.0,15395.0,-14500
-2010000,-180000,895.0,15895.0,-15000
-2010000,-180000,895.0,16395.0,-15500
-2010000,-180000,895.0,16895.0,-16000
-2010000,-180000,895.0,17395.0,-16500
-2010000,-180000,895.0,17895.0,-17000
-2010000,-180000,895.0,18395.0,-17500
-2010000,-180000,895.0,18895.0,-18000
-2010000,-180000,895.0,19395.0,-18500
-2010000,-180000,895.0,19895.0,-19000
-2010000,-180000,895.0,20395.0,-19500
-2010000,-180000,895.0,20895.0,-20000
-2000000,-180000,308.0,12308.0,-12000
-2000000,-180000,308.0,12808.0,-12500
-2000000,-180000,308.0,13308.0,-13000
-2000000,-180000,308.0,13808.0,-13500
-2000000,-180000,308.0,14308.0,-14000
-2000000,-180000,308.0,14808.0,-14500
-2000000,-180000,308.0,15308.0,-15000
-2000000,-180000,308.0,15808.0,-15500
-2000000,-180000,308.0,16308.0,-16000
-2000000,-180000,308.0,16808.0,-16500
-2000000,-180000,308.0,17308.0,-17000
-2000000,-180000,308.0,17808.0,-17500
-2000000,-180000,308.0,18308.0,-18000
-2000000,-180000,308.0,18808.0,-18500
-2000000,-180000,308.0,19308.0,-19000
-2000000,-180000,308.0,19808.0,-19500
-2000000,-180000,308.0,20308.0,-20000
-1950000,-180000,60.9,14060.9,-14000
-1950000,-180000,60.9,14560.9,-14500
-1950000,-180000,60.9,15060.9,-15000
-1950000,-180000,60.9,15560.9,-15500
-1950000,-180000,60.9,16060.9,-16000
-1950000,-180000,60.9,16560.9,-16500
-1950000,-180000,60.9,17060.9,-17000
-1950000,-180000,60.9,17560.9,-17500
-1950000,-180000,60.9,18060.9,-18000
-1950000,-180000,60.9,18560.9,-18500
-1950000,-180000,60.9,19060.9,-19000
-1950000,-180000,60.9,19560.9,-19500
-1950000,-180000,60.9,20060.9,-20000
-1940000,-170000,70.6,14070.6,-14000
-1940000,-170000,70.6,14570.6,-14500
-1940000,-170000,70.6,15070.6,-15000
-1940000,-170000,70.6,15570.6,-15500
-1940000,-170000,70.6,16070.6,-16000
-1940000,-170000,70.6,16570.6,-16500
-1940000,-170000,70.6,17070.6,-17000
-1940000,-170000,70.6,17570.6,-17500
-1940000,-170000,70.6,18070.6,-18000
-1940000,-170000,70.6,18570.6,-18500
-1940000,-170000,70.6,19070.6,-19000
-1940000,-170000,70.6,19570.6,-19500
-1940000,-170000,70.6,20070.6,-20000
-1940000,-160000,73.2,13573.2,-13500
-1940000,-160000,73.2,14073.2,-14000
-1940000,-160000,73.2,14573.2,-14500
-1940000,-160000,73.2,15073.2,-15000
-1940000,-160000,73.2,15573.2,-15500
-1940000,-160000,73.2,16073.2,-16000
-1940000,-160000,73.2,16573.2,-16500
-1940000,-160000,73.2,17073.2,-17000
-1940000,-160000,73.2,17573.2,-17500
-1940000,-160000,73.2,18073.2,-18000
-1940000,-160000,73.2,18573.2,-18500
-1940000,-160000,73.2,19073.2,-19000
-1940000,-160000,73.2,19573.2,-19500
-1940000,-160000,73.2,20073.2,-20000
-1960000,-120000,234.8,10734.8,-10500
-1960000,-120000,234.8,11234.8,-11000
-1960000,-120000,234.8,11734.8,-11500
-1960000,-120000,234.8,12234.8,-12000
-1960000,-120000,234.8,12734.8,-12500
-1960000,-120000,234.8,13234.8,-13000
-1960000,-120000,234.8,13734.8,-13500
-1960000,-120000,234.8,14234.8,-14000
-1960000,-120000,234.8,14734.8,-14500
-1960000,-120000,234.8,15234.8,-15000
-1960000,-120000,234.8,15734.8,-15500
-1960000,-120000,234.8,16234.8,-16000
-1960000,-120000,234.8,16734.8,-16500
-1960000,-120000,234.8,17234.8,-17000
-1960000,-120000,234.8,17734.8,-17500
-1960000,-120000,234.8,18234.8,-18000
-1960000,-120000,234.8,18734.8,-18500
-1960000,-120000,234.8,19234.8,-19000
-1960000,-120000,234.8,19734.8,-19500
-1960000,-120000,234.8,20234.8,-20000
-1950000,-120000,350.1,10850.1,-10500
-1950000,-120000,350.1,11350.1,-11000
-1950000,-120000,350.1,11850.1,-11500
-1950000,-120000,350.1,12350.1,-12000
-1950000,-120000,350.1,12850.1,-12500
-1950000,-120000,350.1,13350.1,-13000
-1950000,-120000,350.1,13850.1,-13500
-1950000,-120000,350.1,14350.1,-14000
-1950000,-120000,350.1,14850.1,-14500
-1950000,-120000,350.1,15350.1,-15000
-1950000,-120000,350.1,15850.1,-15500
-1950000,-120000,350.1,16350.1,-16000
-1950000,-120000,350.1,16850.1,-16500
-1950000,-120000,350.1,17350.1,-17000
-1950000,-120000,350.1,17850.1,-17500
-1950000,-120000,350.1,18350.1,-18000
-1950000,-120000,350.1,18850.1,-18500
-1950000,-120000,350.1,19350.1,-19000
-1950000,-120000,350.1,19850.1,-19500
-1950000,-120000,350.1,20350.1,-20000
-1940000,-120000,264.9,11764.9,-11500
-1940000,-120000,264.9,12264.9,-12000
-1940000,-120000,264.9,12764.9,-12500
-1940000,-120000,264.9,13264.9,-13000
-1940000,-120000,264.9,13764.9,-13500
-1940000,-120000,264.9,14264.9,-14000
-1940000,-120000,264.9,14764.9,-14500
-1940000,-120000,264.9,15264.9,-15000
-1940000,-120000,264.9,15764.9,-15500
-1940000,-120000,264.9,16264.9,-16000
-1940000,-120000,264.9,16764.9,-16500
-1940000,-120000,264.9,17264.9,-17000
-1940000,-120000,264.9,17764.9,-17500
-1940000,-120000,264.9,18264.9,-18000
-1940000,-120000,264.9,18764.9,-18500
-1940000,-120000,264.9,19264.9,-19000
-1940000,-120000,264.9,19764.9,-19500
-1940000,-120000,264.9,20264.9,-20000
-1950000,-110000,230.3,10730.3,-10500
-1950000,-110000,230.3,11230.3,-11000
-1950000,-110000,230.3,11730.3,-11500
-1950000,-110000,230.3,12230.3,-12000
-1950000,-110000,230.3,12730.3,-12500
-1950000,-110000,230.3,13230.3,-13000
-1950000,-110000,230.3,13730.3,-13500
-1950000,-110000,230.3,14230.3,-14000
-1950000,-110000,230.3,14730.3,-14500
-1950000,-110000,230.3,15230.3,-15000
-1950000,-110000,230.3,15730.3,-15500
-1950000,-110000,230.3,16230.3,-16000
-1950000,-110000,230.3,16730.3,-16500
-1950000,-110000,230.3,17230.3,-17000
-1950000,-110000,230.3,17730.3,-17500
-1950000,-110000,230.3,18230.3,-18000
-1950000,-110000,230.3,18730.3,-18500
-1950000,-110000,230.3,19230.3,-19000
-1950000,-110000,230.3,19730.3,-19500
-1950000,-110000,230.3,20230.3,-20000
-1940000,-110000,366.9,10866.9,-10500
-1940000,-110000,366.9,11366.9,-11000
-1940000,-110000,366.9,11866.9,-11500
-1940000,-110000,366.9,12366.9,-12000
-1940000,-110000,366.9,12866.9,-12500
-1940000,-110000,366.9,13366.9,-13000
-1940000,-110000,366.9,13866.9,-13500
-1940000,-110000,366.9,14366.9,-14000
-1940000,-110000,366.9,14866.9,-14500
-1940000,-110000,366.9,15366.9,-15000
-1940000,-110000,366.9,15866.9,-15500
-1940000,-110000,366.9,16366.9,-16000
-1940000,-110000,366.9,16866.9,-16500
-1940000,-110000,366.9,17366.9,-17000
-1940000,-110000,366.9,17866.9,-17500
-1940000,-110000,366.9,18366.9,-18000
-1940000,-110000,366.9,18866.9,-18500
-1940000,-110000,366.9,19366.9,-19000
-1940000,-110000,366.9,19866.9,-19500
-1940000,-110000,366.9,20366.9,-20000
-1930000,-110000,508.6,11508.6,-11000
-1930000,-110000,508.6,12008.6,-11500
-1930000,-110000,508.6,12508.6,-12000
-1930000,-110000,508.6,13008.6,-12500
-1930000,-110000,508.6,13508.6,-13000
-1930000,-110000,508.6,14008.6,-13500
-1930000,-110000,508.6,14508.6,-14000
-1930000,-110000,508.6,15008.6,-14500
-1930000,-110000,508.6,15508.6,-15000
-1930000,-110000,508.6,16008.6,-15500
-1930000,-110000,508.6,16508.6,-16000
-1930000,-110000,508.6,17008.6,-16500
-1930000,-110000,508.6,17508.6,-17000
-1930000,-110000,508.6,18008.6,-17500
-1930000,-110000,508.6,18508.6,-18000
-1930000,-110000,508.6,19008.6,-18500
-1930000,-110000,508.6,19508.6,-19000
-1930000,-110000,508.6,20008.6,-19500
-1930000,-110000,508.6,20508.6,-20000
-1920000,-110000,70.6,12070.6,-12000
-1920000,-110000,70.6,12570.6,-12500
-1920000,-110000,70.6,13070.6,-13000
-1920000,-110000,70.6,13570.6,-13500
-1920000,-110000,70.6,14070.6,-14000
-1920000,-110000,70.6,14570.6,-14500
-1920000,-110000,70.6,15070.6,-15000
-1920000,-110000,70.6,15570.6,-15500
-1920000,-110000,70.6,16070.6,-16000
-1920000,-110000,70.6,16570.6,-16500
-1920000,-110000,70.6,17070.6,-17000
-1920000,-110000,70.6,17570.6,-17500
-1920000,-110000,70.6,18070.6,-18000
-1920000,-110000,70.6,18570.6,-18500
-1920000,-110000,70.6,19070.6,-19000
-1920000,-110000,70.6,19570.6,-19500
-1920000,-110000,70.6,20070.6,-20000
-1970000,-100000,64.8,9564.8,-9500
-1970000,-100000,64.8,10064.8,-10000
-1970000,-100000,64.8,10564.8,-10500
-1970000,-100000,64.8,11064.8,-11000
-1970000,-100000,64.8,11564.8,-11500
-1970000,-100000,64.8,12064.8,-12000
-1970000,-100000,64.8,12564.8,-12500
-1970000,-100000,64.8,13064.8,-13000
-1970000,-100000,64.8,13564.8,-13500
-1970000,-100000,64.8,14064.8,-14000
-1970000,-100000,64.8,14564.8,-14500
-1970000,-100000,64.8,15064.8,-15000
-1970000,-100000,64.8,15564.8,-15500
-1970000,-100000,64.8,16064.8,-16000
-1970000,-100000,64.8,16564.8,-16500
-1970000,-100000,64.8,17064.8,-17000
-1970000,-100000,64.8,17564.8,-17500
-1970000,-100000,64.8,18064.8,-18000
-1970000,-100000,64.8,18564.8,-18500
-1970000,-100000,64.8,19064.8,-19000
-1970000,-100000,64.8,19564.8,-19500
-1970000,-100000,64.8,20064.8,-20000
-1940000,-100000,383.1,10383.1,-10000
-1940000,-100000,383.1,10883.1,-10500
-1940000,-100000,383.1,11383.1,-11000
-1940000,-100000,383.1,11883.1,-11500
-1940000,-100000,383.1,12383.1,-12000
-1940000,-100000,383.1,12883.1,-12500
-1940000,-100000,383.1,13383.1,-13000
-1940000,-100000,383.1,13883.1,-13500
-1940000,-100000,383.1,14383.1,-14000
-1940000,-100000,383.1,14883.1,-14500
-1940000,-100000,383.1,15383.1,-15000
-1940000,-100000,383.1,15883.1,-15500
-1940000,-100000,383.1,16383.1,-16000
-1940000,-100000,383.1,16883.1,-16500
-1940000,-100000,383.1,17383.1,-17000
-1940000,-100000,383.1,17883.1,-17500
-1940000,-100000,383.1,18383.1,-18000
-1940000,-100000,383.1,18883.1,-18500
-1940000,-100000,383.1,19383.1,-19000
-1940000,-100000,383.1,19883.1,-19500
-1940000,-100000,383.1,20383.1,-20000
-1930000,-100000,41.7,11041.7,-11000
-1930000,-100000,41.7,11541.7,-11500
-1930000,-100000,41.7,12041.7,-12000
-1930000,-100000,41.7,12541.7,-12500
-1930000,-100000,41.7,13041.7,-13000
-1930000,-100000,41.7,13541.7,-13500
-1930000,-100000,41.7,14041.7,-14000
-1930000,-100000,41.7,14541.7,-14500
-1930000,-100000,41.7,15041.7,-15000
-1930000,-100000,41.7,15541.7,-15500
-1930000,-100000,41.7,16041.7,-16000
-1930000,-100000,41.7,16541.7,-16500
-1930000,-100000,41.7,17041.7,-17000
-1930000,-100000,41.7,17541.7,-17500
-1930000,-100000,41.7,18041.7,-18000
-1930000,-100000,41.7,18541.7,-18500
-1930000,-100000,41.7,19041.7,-19000
-1930000,-100000,41.7,19541.7,-19500
-1930000,-100000,41.7,20041.7,-20000
-1890000,-100000,107.4,12607.4,-12500
-1890000,-100000,107.4,13107.4,-13000
-1890000,-100000,107.4,13607.4,-13500
-1890000,-100000,107.4,14107.4,-14000
-1890000,-100000,107.4,14607.4,-14500
-1890000,-100000,107.4,15107.4,-15000
-1890000,-100000,107.4,15607.4,-15500
-1890000,-100000,107.4,16107.4,-16000
-1890000,-100000,107.4,16607.4,-16500
-1890000,-100000,107.4,17107.4,-17000
-1890000,-100000,107.4,17607.4,-17500
-1890000,-100000,107.4,18107.4,-18000
-1890000,-100000,107.4,18607.4,-18500
-1890000,-100000,107.4,19107.4,-19000
-1890000,-100000,107.4,19607.4,-19500
-1890000,-100000,107.4,20107.4,-20000
-1990000,-90000,29.4,9529.4,-9500
-1990000,-90000,29.4,10029.4,-10000
-1990000,-90000,29.4,10529.4,-10500
-1990000,-90000,29.4,11029.4,-11000
-1990000,-90000,29.4,11529.4,-11500
-1990000,-90000,29.4,12029.4,-12000
-1990000,-90000,29.4,12529.4,-12500
-1990000,-90000,29.4,13029.4,-13000
-1990000,-90000,29.4,13529.4,-13500
-1990000,-90000,29.4,14029.4,-14000
-1990000,-90000,29.4,14529.4,-14500
-1990000,-90000,29.4,15029.4,-15000
-1990000,-90000,29.4,15529.4,-15500
-1990000,-90000,29.4,16029.4,-16000
-1990000,-90000,29.4,16529.4,-16500
-1990000,-90000,29.4,17029.4,-17000
-1990000,-90000,29.4,17529.4,-17500
-1990000,-90000,29.4,18029.4,-18000
-1990000,-90000,29.4,18529.4,-18500
-1990000,-90000,29.4,19029.4,-19000
-1990000,-90000,29.4,19529.4,-19500
-1990000,-90000,29.4,20029.4,-20000
-1980000,-90000,113.0,9113.0,-9000
-1980000,-90000,113.0,9613.0,-9500
-1980000,-90000,113.0,10113.0,-10000
-1980000,-90000,113.0,10613.0,-10500
-1980000,-90000,113.0,11113.0,-11000
-1980000,-90000,113.0,11613.0,-11500
-1980000,-90000,113.0,12113.0,-12000
-1980000,-90000,113.0,12613.0,-12500
-1980000,-90000,113.0,13113.0,-13000
-1980000,-90000,113.0,13613.0,-13500
-1980000,-90000,113.0,14113.0,-14000
-1980000,-90000,113.0,14613.0,-14500
-1980000,-90000,113.0,15113.0,-15000
-1980000,-90000,113.0,15613.0,-15500
-1980000,-90000,113.0,16113.0,-16000
-1980000,-90000,113.0,16613.0,-16500
-1980000,-90000,113.0,17113.0,-17000
-1980000,-90000,113.0,17613.0,-17500
-1980000,-90000,113.0,18113.0,-18000
-1980000,-90000,113.0,18613.0,-18500
-1980000,-90000,113.0,19113.0,-19000
-1980000,-90000,113.0,19613.0,-19500
-1980000,-90000,113.0,20113.0,-20000
-1970000,-90000,338.0,9338.0,-9000
-1970000,-90000,338.0,9838.0,-9500
-1970000,-90000,338.0,10338.0,-10000
-1970000,-90000,338.0,10838.0,-10500
-1970000,-90000,338.0,11338.0,-11000
-1970000,-90000,338.0,11838.0,-11500
-1970000,-90000,338.0,12338.0,-12000
-1970000,-90000,338.0,12838.0,-12500
-1970000,-90000,338.0,13338.0,-13000
-1970000,-90000,338.0,13838.0,-13500
-1970000,-90000,338.0,14338.0,-14000
-1970000,-90000,338.0,14838.0,-14500
-1970000,-90000,338.0,15338.0,-15000
-1970000,-90000,338.0,15838.0,-15500
-1970000,-90000,338.0,16338.0,-16000
-1970000,-90000,338.0,16838.0,-16500
-1970000,-90000,338.0,17338.0,-17000
-1970000,-90000,338.0,17838.0,-17500
-1970000,-90000,338.0,18338.0,-18000
-1970000,-90000,338.0,18838.0,-18500
-1970000,-90000,338.0,19338.0,-19000
-1970000,-90000,338.0,19838.0,-19500
-1970000,-90000,338.0,20338.0,-20000
-1940000,-90000,114.4,10114.4,-10000
-1940000,-90000,114.4,10614.4,-10500
-1940000,-90000,114.4,11114.4,-11000
-1940000,-90000,114.4,11614.4,-11500
-1940000,-90000,114.4,12114.4,-12000
-1940000,-90000,114.4,12614.4,-12500
-1940000,-90000,114.4,13114.4,-13000
-1940000,-90000,114.4,13614.4,-13500
-1940000,-90000,114.4,14114.4,-14000
-1940000,-90000,114.4,14614.4,-14500
-1940000,-90000,114.4,15114.4,-15000
-1940000,-90000,114.4,15614.4,-15500
-1940000,-90000,114.4,16114.4,-16000
-1940000,-90000,114.4,16614.4,-16500
-1940000,-90000,114.4,17114.4,-17000
-1940000,-90000,114.4,17614.4,-17500
-1940000,-90000,114.4,18114.4,-18000
-1940000,-90000,114.4,18614.4,-18500
-1940000,-90000,114.4,19114.4,-19000
-1940000,-90000,114.4,19614.4,-19500
-1940000,-90000,114.4,20114.4,-20000
-1930000,-90000,96.9,10596.9,-10500
-1930000,-90000,96.9,11096.9,-11000
-1930000,-90000,96.9,11596.9,-11500
-1930000,-90000,96.9,12096.9,-12000
-1930000,-90000,96.9,12596.9,-12500
-1930000,-90000,96.9,13096.9,-13000
-1930000,-90000,96.9,13596.9,-13500
-1930000,-90000,96.9,14096.9,-14000
-1930000,-90000,96.9,14596.9,-14500
-1930000,-90000,96.9,15096.9,-15000
-1930000,-90000,96.9,15596.9,-15500
-1930000,-90000,96.9,16096.9,-16000
-1930000,-90000,96.9,16596.9,-16500
-1930000,-90000,96.9,17096.9,-17000
-1930000,-90000,96.9,17596.9,-17500
-1930000,-90000,96.9,18096.9,-18000
-1930000,-90000,96.9,18596.9,-18500
-1930000,-90000,96.9,19096.9,-19000
-1930000,-90000,96.9,19596.9,-19500
-1930000,-90000,96.9,20096.9,-20000
-1920000,-90000,36.0,11036.0,-11000
-1920000,-90000,36.0,11536.0,-11500
-1920000,-90000,36.0,12036.0,-12000
-1920000,-90000,36.0,12536.0,-12500
-1920000,-90000,36.0,13036.0,-13000
-1920000,-90000,36.0,13536.0,-13500
-1920000,-90000,36.0,14036.0,-14000
-1920000,-90000,36.0,14536.0,-14500
-1920000,-90000,36.0,15036.0,-15000
-1920000,-90000,36.0,15536.0,-15500
-1920000,-90000,36.0,16036.0,-16000
-1920000,-90000,36.0,16536.0,-16500
-1920000,-90000,36.0,17036.0,-17000
-1920000,-90000,36.0,17536.0,-17500
-1920000,-90000,36.0,18036.0,-18000
-1920000,-90000,36.0,18536.0,-18500
-1920000,-90000,36.0,19036.0,-19000
-1920000,-90000,36.0,19536.0,-19500
-1920000,-90000,36.0,20036.0,-20000
-1910000,-90000,43.1,11543.1,-11500
-1910000,-90000,43.1,12043.1,-12000
-1910000,-90000,43.1,12543.1,-12500
-1910000,-90000,43.1,13043.1,-13000
-1910000,-90000,43.1,13543.1,-13500
-1910000,-90000,43.1,14043.1,-14000
-1910000,-90000,43.1,14543.1,-14500
-1910000,-90000,43.1,15043.1,-15000
-1910000,-90000,43.1,15543.1,-15500
-1910000,-90000,43.1,16043.1,-16000
-1910000,-90000,43.1,16543.1,-16500
-1910000,-90000,43.1,17043.1,-17000
-1910000,-90000,43.1,17543.1,-17500
-1910000,-90000,43.1,18043.1,-18000
-1910000,-90000,43.1,18543.1,-18500
-1910000,-90000,43.1,19043.1,-19000
-1910000,-90000,43.1,19543.1,-19500
-1910000,-90000,43.1,20043.1,-20000
-1900000,-90000,398.1,11898.1,-11500
-1900000,-90000,398.1,12398.1,-12000
-1900000,-90000,398.1,12898.1,-12500
-1900000,-90000,398.1,13398.1,-13000
-1900000,-90000,398.1,13898.1,-13500
-1900000,-90000,398.1,14398.1,-14000
-1900000,-90000,398.1,14898.1,-14500
-1900000,-90000,398.1,15398.1,-15000
-1900000,-90000,398.1,15898.1,-15500
-1900000,-90000,398.1,16398.1,-16000
-1900000,-90000,398.1,16898.1,-16500
-1900000,-90000,398.1,17398.1,-17000
-1900000,-90000,398.1,17898.1,-17500
-1900000,-90000,398.1,18398.1,-18000
-1900000,-90000,398.1,18898.1,-18500
-1900000,-90000,398.1,19398.1,-19000
-1900000,-90000,398.1,19898.1,-19500
-1900000,-90000,398.1,20398.1,-20000
-1890000,-90000,115.6,12115.6,-12000
-1890000,-90000,115.6,12615.6,-12500
-1890000,-90000,115.6,13115.6,-13000
-1890000,-90000,115.6,13615.6,-13500
-1890000,-90000,115.6,14115.6,-14000
-1890000,-90000,115.6,14615.6,-14500
-1890000,-90000,115.6,15115.6,-15000
-1890000,-90000,115.6,15615.6,-15500
-1890000,-90000,115.6,16115.6,-16000
-1890000,-90000,115.6,16615.6,-16500
-1890000,-90000,115.6,17115.6,-17000
-1890000,-90000,115.6,17615.6,-17500
-1890000,-90000,115.6,18115.6,-18000
-1890000,-90000,115.6,18615.6,-18500
-1890000,-90000,115.6,19115.6,-19000
-1890000,-90000,115.6,19615.6,-19500
-1890000,-90000,115.6,20115.6,-20000
-1880000,-90000,89.4,12589.4,-12500
-1880000,-90000,89.4,13089.4,-13000
-1880000,-90000,89.4,13589.4,-13500
-1880000,-90000,89.4,14089.4,-14000
-1880000,-90000,89.4,14589.4,-14500
-1880000,-90000,89.4,15089.4,-15000
-1880000,-90000,89.4,15589.4,-15500
-1880000,-90000,89.4,16089.4,-16000
-1880000,-90000,89.4,16589.4,-16500
-1880000,-90000,89.4,17089.4,-17000
-1880000,-90000,89.4,17589.4,-17500
-1880000,-90000,89.4,18089.4,-18000
-1880000,-90000,89.4,18589.4,-18500
-1880000,-90000,89.4,19089.4,-19000
-1880000,-90000,89.4,19589.4,-19500
-1880000,-90000,89.4,20089.4,-20000
-2000000,-80000,310.9,9810.9,-9500
-2000000,-80000,310.9,10310.9,-10000
-2000000,-80000,310.9,10810.9,-10500
-2000000,-80000,310.9,11310.9,-11000
-2000000,-80000,310.9,11810.9,-11500
-2000000,-80000,310.9,12310.9,-12000
-2000000,-80000,310.9,12810.9,-12500
-2000000,-80000,310.9,13310.9,-13000
-2000000,-80000,310.9,13810.9,-13500
-2000000,-80000,310.9,14310.9,-14000
-2000000,-80000,310.9,14810.9,-14500
-2000000,-80000,310.9,15310.9,-15000
-2000000,-80000,310.9,15810.9,-15500
-2000000,-80000,310.9,16310.9,-16000
-2000000,-80000,310.9,16810.9,-16500
-2000000,-80000,310.9,17310.9,-17000
-2000000,-80000,310.9,17810.9,-17500
-2000000,-80000,310.9,18310.9,-18000
-2000000,-80000,310.9,18810.9,-18500
-2000000,-80000,310.9,19310.9,-19000
-2000000,-80000,310.9,19810.9,-19500
-2000000,-80000,310.9,20310.9,-20000
-1990000,-80000,150.8,9650.8,-9500
-1990000,-80000,150.8,10150.8,-10000
-1990000,-80000,150.8,10650.8,-10500
-1990000,-80000,150.8,11150.8,-11000
-1990000,-80000,150.8,11650.8,-11500
-1990000,-80000,150.8,12150.8,-12000
-1990000,-80000,150.8,12650.8,-12500
-1990000,-80000,150.8,13150.8,-13000
-1990000,-80000,150.8,13650.8,-13500
-1990000,-80000,150.8,14150.8,-14000
-1990000,-80000,150.8,14650.8,-14500
-1990000,-80000,150.8,15150.8,-15000
-1990000,-80000,150.8,15650.8,-15500
-1990000,-80000,150.8,16150.8,-16000
-1990000,-80000,150.8,16650.8,-16500
-1990000,-80000,150.8,17150.8,-17000
-1990000,-80000,150.8,17650.8,-17500
-1990000,-80000,150.8,18150.8,-18000
-1990000,-80000,150.8,18650.8,-18500
-1990000,-80000,150.8,19150.8,-19000
-1990000,-80000,150.8,19650.8,-19500
-1990000,-80000,150.8,20150.8,-20000
-1980000,-80000,161.2,9161.2,-9000
-1980000,-80000,161.2,9661.2,-9500
-1980000,-80000,161.2,10161.2,-10000
-1980000,-80000,161.2,10661.2,-10500
-1980000,-80000,161.2,11161.2,-11000
-1980000,-80000,161.2,11661.2,-11500
-1980000,-80000,161.2,12161.2,-12000
-1980000,-80000,161.2,12661.2,-12500
-1980000,-80000,161.2,13161.2,-13000
-1980000,-80000,161.2,13661.2,-13500
-1980000,-80000,161.2,14161.2,-14000
-1980000,-80000,161.2,14661.2,-14500
-1980000,-80000,161.2,15161.2,-15000
-1980000,-80000,161.2,15661.2,-15500
-1980000,-80000,161.2,16161.2,-16000
-1980000,-80000,161.2,16661.2,-16500
-1980000,-80000,161.2,17161.2,-17000
-1980000,-80000,161.2,17661.2,-17500
-1980000,-80000,161.2,18161.2,-18000
-1980000,-80000,161.2,18661.2,-18500
-1980000,-80000,161.2,19161.2,-19000
-1980000,-80000,161.2,19661.2,-19500
-1980000,-80000,161.2,20161.2,-20000
-1970000,-80000,262.6,9262.6,-9000
-1970000,-80000,262.6,9762.6,-9500
-1970000,-80000,262.6,10262.6,-10000
-1970000,-80000,262.6,10762.6,-10500
-1970000,-80000,262.6,11262.6,-11000
-1970000,-80000,262.6,11762.6,-11500
-1970000,-80000,262.6,12262.6,-12000
-1970000,-80000,262.6,12762.6,-12500
-1970000,-80000,262.6,13262.6,-13000
-1970000,-80000,262.6,13762.6,-13500
-1970000,-80000,262.6,14262.6,-14000
-1970000,-80000,262.6,14762.6,-14500
-1970000,-80000,262.6,15262.6,-15000
-1970000,-80000,262.6,15762.6,-15500
-1970000,-80000,262.6,16262.6,-16000
-1970000,-80000,262.6,16762.6,-16500
-1970000,-80000,262.6,17262.6,-17000
-1970000,-80000,262.6,17762.6,-17500
-1970000,-80000,262.6,18262.6,-18000
-1970000,-80000,262.6,18762.6,-18500
