x,y,volcano
-1858854.0,75105.0,12927.281847737024
-1858677.0,65844.0,8500.379004481572
-1858458.0,66590.0,8344.348954821524
-1858258.0,74180.0,11842.80379765835
-1858210.0,65857.0,8034.283808456794
-1858069.0,71965.0,10186.518615347983
-1857566.0,73287.0,10718.234266931791
-1857158.0,73498.0,10599.330228454568
-1857154.0,72326.0,9744.562639740727
-1857145.0,74034.0,11000.335412060433
-1857024.0,70698.0,8581.47441689543
-1856969.0,74042.0,10896.055798032183
-1856789.0,75250.0,11763.023709311763
-1856592.0,67333.0,6661.363548916292
-1856524.0,75562.0,11878.904051461592
-1856439.0,74667.0,11084.148771954959
-1856157.0,66546.0,6062.038285744372
-1856146.0,75571.0,11689.237244441167
-1855884.0,68865.0,6611.393513536348
-1855777.0,62207.0,6500.077378526388
-1855582.0,75226.0,11109.089375274214
-1855200.0,116925.0,44818.34812020949
-1855175.0,95010.0,29619.746095489838
-1854678.0,73282.0,8972.105170350504
-1854623.0,75246.0,10694.149856525773
-1852540.0,63656.0,3003.2960569730335
-1852387.0,63315.0,3115.688495153156
-1852339.0,71698.0,6546.111499037403
-1851162.0,70492.0,5070.2762155359405
-1851146.0,60832.0,4430.18466189788
-1851143.0,70449.0,5024.427205247326
-1851140.0,73627.0,8166.125447531985
-1851117.0,70441.0,5011.66383477877
-1851087.0,70240.0,4808.601077634684
-1851059.0,179070.0,58933.21003197296
-1851053.0,-36395.0,65157.36097113974
-1850952.0,60499.0,4618.536469155058
-1850638.0,62566.0,2743.812766082135
-1850180.0,79977.0,14459.844792210919
-1849538.0,69711.0,4243.139961022863
-1848464.0,94814.0,23925.33480580966
-1848075.0,60740.0,3881.2318779114034
-1848000.0,68842.0,3977.3953688096894
-1847678.0,17395.0,37546.98318111575
-1847303.0,79947.0,14714.424100957149
-1846969.0,62873.0,2457.3325928160048
-1846963.0,62882.0,2455.5321412100943
-1846844.0,62090.0,3123.6884761633723
-1846668.0,79552.0,14468.29054718727
-1845581.0,99947.0,25458.00296041871
-1845369.0,76684.0,12160.267953126204
-1845190.0,99022.0,24495.057088884034
-1844636.0,61628.0,5056.3426491601795
-1844622.0,72962.0,9292.437586114205
-1844492.0,72559.0,9053.949218149392
-1844325.0,75752.0,11792.672146711615
-1844269.0,77983.0,13797.52061432879
-1844198.0,75353.0,11513.598430848104
-1844102.0,68581.0,6148.529186668647
-1843975.0,68181.0,5995.540954852718
-1843616.0,74178.0,10868.969362355743
-1843496.0,73799.0,10629.575721209021
-1843160.0,78920.0,13685.914418236296
-1842928.0,75323.0,12197.879403274475
-1842563.0,62158.0,6641.6169431635
-1842314.0,63951.0,6469.402033520293
-1842201.0,61551.0,7211.853643087645
-1842148.0,79226.0,12651.73462085292
-1842111.0,89056.0,15392.222254193464
-1841654.0,60899.0,7989.376445312651
-1841474.0,60471.0,8350.858002344228
-1841171.0,79511.0,11657.846661090058
-1840942.0,72757.0,11322.80163751519
-1840885.0,71640.0,10584.808165957316
-1840760.0,71295.0,10452.553958536482
-1840442.0,79539.0,10928.45570037637
-1840434.0,73809.0,12439.933963527166
-1839773.0,72507.0,11991.779936127781
-1839665.0,75265.0,11263.474418326206
-1839518.0,82457.0,10240.723405828761
-1839393.0,82059.0,10036.988059128546
-1838962.0,73654.0,11469.945226464206
-1838470.0,77197.0,9423.452807898451
-1838192.0,75187.0,9997.955171968377
-1837849.0,68891.0,11733.608795648384
-1837186.0,81518.0,7768.696843029049
-1837042.0,81222.0,7580.722402758825
-1835618.0,70742.0,11233.486495816414
-1835301.0,70911.0,10921.107940748952
-1834181.0,71510.0,9841.395562687747
-1831964.0,72674.0,7894.179872671421
-1831532.0,68066.0,12282.252163365261
-1831387.0,67682.0,12639.198097968505
-1827775.0,70585.0,9212.112561621007
-1827649.0,70140.0,9618.256575335032
-1827635.0,69387.0,10353.00417724129
-1827624.0,76128.0,3954.6323107181047
-1827358.0,73513.0,6273.477659478489
-1827227.0,73106.0,6633.007556077087
-1825845.0,95440.0,12796.066660872923
-1825213.0,82089.0,638.9238750458068
-1815057.0,103883.0,23405.46717477994
-1805019.0,113697.0,36877.30506841978
-1801204.0,106123.0,33377.57855950156
-1789118.0,28342.0,62888.651599243145
-1788386.0,96423.0,39070.56363114942
-1783209.0,157997.0,40165.090188468916
-1726221.0,31672.0,110337.53455081824
-1721407.0,39169.0,111772.46231182352
-1719979.0,155611.0,85207.42493218678
-1703217.0,218614.0,44864.5975737604
-1688426.0,83654.0,136535.2768522446
-1686968.0,212184.0,33905.61355058285
-1685824.0,200331.0,41861.63401341696
-1682801.0,79111.0,142201.42756593155
-1676550.0,113306.0,121800.9206225317
-1669834.0,86425.0,147957.38961755464
-1648418.0,176356.0,59149.27667529221
-1630216.0,179062.0,63142.67898835674
-1612261.0,256156.0,53595.388837793376
-1602816.0,242573.0,58911.991243345925
-1601285.0,243678.0,60591.92216975021
-1592471.0,256595.0,72231.93678391067
-1590657.0,319443.0,110652.58592812943
-1587213.0,103317.0,150243.11197965004
-1585397.0,237774.0,75810.04174619261
-1580475.0,174938.0,100033.23428115812
-1575402.0,238517.0,85829.61525208922
-1570278.0,240212.0,91044.86928560371
-1562950.0,151339.0,128416.50073913581
-1548394.0,228540.0,112863.49170963951
-1548358.0,228681.0,112892.55970849126
-1531242.0,105332.0,182909.41706591452
-1510725.0,188580.0,157139.45361097532
-1502758.0,149645.0,179486.00323429363
-1475166.0,220194.0,186474.33640471674
-1459329.0,222510.0,202124.22746348314
-1447106.0,223527.0,198910.72101566475
-1444200.0,223984.0,195971.5269654411
-1438700.0,51203.0,271787.7683684084
-1436312.0,156060.0,207472.59488112305
-1434280.0,222033.0,186363.96953008274
-1431785.0,229616.0,183043.03295282947
-1429288.0,231513.0,180390.89579233652
-1428743.0,231064.0,179885.29039490307
-1423757.0,233699.0,174707.5425525172
-1418737.0,234275.0,169659.16804055008
-1418005.0,216135.0,171182.42645921226
-1417619.0,219362.0,170261.64502297225
-1414166.0,47628.0,258060.27484395698
-1414006.0,236008.0,164822.87272996613
-1413999.0,137510.0,197229.51881055892
-1413602.0,218145.0,166498.25830909348
-1410774.0,219501.0,163483.77849652735
-1401113.0,-7711.0,295839.8387716124
-1400154.0,123532.0,194355.14926767084
-1399009.0,27924.0,264673.46640769
-1396509.0,31131.0,260615.06507616097
-1396172.0,31135.0,260421.8204132895
-1395783.0,25976.0,264485.4727671117
-1395321.0,26289.0,263969.27072863164
-1394759.0,29507.0,260979.63409470022
-1394432.0,29839.0,260521.824786753
-1394060.0,153381.0,171857.93952368223
-1393959.0,28311.0,261531.405674943
-1392946.0,30352.0,259270.6208431773
-1392812.0,24914.0,263744.9095041734
-1392152.0,96503.0,206871.37369154685
-1390026.0,120098.0,188891.91359046742
-1389125.0,166888.0,160637.12039835192
-1371767.0,44149.0,236272.44135982005
-1366356.0,135097.0,161327.32624190365
-1364041.0,25588.0,248686.66306410285
-1359544.0,146773.0,148390.61551906043
-1359109.0,39514.0,234062.91312720306
-1354712.0,153954.0,140005.19320741147
-1354323.0,134860.0,153009.74820340896
-1349279.0,111027.0,168111.17825333215
-1346718.0,178353.0,118620.7924638915
-1336830.0,50283.0,214615.26517924957
-1327311.0,109918.0,157040.42231969646
-1323391.0,246583.0,73884.79590026368
-1323344.0,227827.0,76120.35953267444
-1316142.0,255288.0,67234.82027924684
-1306875.0,263543.0,59895.105622743686
-1287072.0,160542.0,93652.01938431773
-1285442.0,159287.0,94168.98068767454
-1274716.0,193480.0,58554.349672271346
-1272778.0,140837.0,106657.80773264536
-1270608.0,139508.0,105786.20915740362
-1269552.0,139442.0,105011.15988738503
-1267102.0,278141.0,36353.13010255961
-1264077.0,94358.0,135012.87890680632
-1257893.0,142367.0,94297.68388716629
-1256577.0,202475.0,44421.07965562774
-1247328.0,299940.0,53654.463514703304
-1242591.0,196721.0,50088.4991485034
-1239884.0,172384.0,61510.12673774894
-1230873.0,98144.0,116112.96300372297
-1229592.0,361438.0,108458.57597766379
-1224064.0,181417.0,43346.84294471667
-1214720.0,247589.0,34809.42116700059
-1206004.0,337280.0,75142.63705847877
-1201124.0,253221.0,32091.009493795988
-1195709.0,107158.0,99368.51647470605
-1191538.0,202563.0,4760.972578573181
-1191522.0,200514.0,6477.16231955984
-1191251.0,202186.0,4895.808660877762
-1191220.0,200184.0,6644.948903785924
-1190652.0,198620.0,7932.228399001486
-1190435.0,198262.0,8225.482646260074
-1188725.0,197980.0,8290.054326958614
-1187587.0,201059.0,5297.118392477642
-1187352.0,200668.0,5726.511158980211
-1186617.0,197058.0,9410.471683392114
-1185473.0,197145.0,9627.534687754936
-1184879.0,199603.0,7608.411357433584
-1183638.0,198032.0,9588.80078184567
-1181595.0,206629.0,6962.611103883616
-1177196.0,136292.0,70891.02948507607
-1177032.0,238915.0,4110.397500499367
-1176283.0,239040.0,3653.0134011678183
-1176098.0,237757.0,2672.949024525482
-1175918.0,238139.0,2758.3948925619375
-1175295.0,157439.0,50595.81614109929
-1175230.0,237800.0,2027.315367946485
-1173750.0,241766.0,3427.0829563996904
-1165519.0,136034.0,73913.3629423254
-1164073.0,158300.0,53851.49431969294
-1156345.0,306599.0,33426.035414545666
-1156263.0,67993.0,97682.75393352867
-1156106.0,170078.0,48602.76035488024
-1151150.0,64324.0,96255.8371783567
-1148015.0,241972.0,24198.135580950162
-1147878.0,107244.0,70833.31621406917
-1146587.0,265443.0,20435.989925170205
-1145437.0,266591.0,21029.77002023698
-1142406.0,163207.0,60638.13022315142
-1139073.0,115561.0,60032.866103579596
-1138193.0,93927.0,67796.23370051109
-1137063.0,297979.0,20668.62484761919
-1137054.0,298041.0,20645.470253603366
-1135266.0,120925.0,55211.918650163905
-1135125.0,294000.0,20182.052977088864
-1134354.0,294712.0,19180.028691710068
-1133529.0,296847.0,17602.637937503037
-1133479.0,294782.0,18359.8015191565
-1133308.0,296745.0,17430.07434987072
-1132979.0,296091.0,17364.363141573063
-1132921.0,111973.0,55151.10262827315
-1132872.0,300534.0,16067.318898796431
-1131084.0,297551.0,15064.606253613834
-1131084.0,297555.0,15063.210862031408
-1130390.0,123323.0,50031.526692399835
-1130059.0,306410.0,13579.030436154875
-1129868.0,209267.0,23917.112990406487
-1129571.0,313910.0,16796.71567902547
-1128349.0,214799.0,22473.99019825965
-1128017.0,213375.0,21995.009625191597
-1126815.0,202520.0,22699.87679416501
-1125974.0,226522.0,24771.056222815187
-1119923.0,126704.0,39254.00366220394
-1118963.0,236637.0,28013.398515386736
-1118919.0,129743.0,38109.78524119915
-1115712.0,235515.0,25632.00873662211
-1115130.0,255141.0,36519.34348220403
-1114732.0,254683.0,35979.54395726546
-1112877.0,200984.0,12740.762153869477
-1110218.0,194172.0,18068.974296010085
-1108291.0,164041.0,43724.30146504713
-1104744.0,155937.0,35268.98516538751
-1101840.0,247972.0,21573.447877425493
-1101369.0,155726.0,32906.71738402852
-1100233.0,237957.0,19265.45582559608
-1097331.0,160216.0,34409.585631569666
-1097259.0,169247.0,42525.19130663994
-1096504.0,162464.0,36029.70979753134
-1096228.0,236266.0,15811.61494886569
-1094463.0,229314.0,17901.80652899568
-1094333.0,167137.0,39492.52534840392
-1092959.0,154428.0,27253.726515842318
-1092863.0,254324.0,17331.913473404853
-1089965.0,158248.0,29664.165330788044
-1088510.0,304930.0,22766.23254274482
-1087694.0,226104.0,16611.448896276048
-1086841.0,53291.0,40637.986461065135
-1086025.0,231945.0,10602.967106918259
-1085463.0,68408.0,32806.6474396625
-1084100.0,297577.0,26249.64161538847
-1082960.0,155584.0,25642.473631971025
-1082855.0,256353.0,9087.00454507435
-1081221.0,171089.0,41059.26099844382
-1080312.0,85892.0,28006.571134851816
-1078612.0,391050.0,96216.99190738615
-1077634.0,328547.0,44441.92544785086
-1076584.0,245734.0,6373.187040844544
-1076088.0,259569.0,3842.715313655337
-1076084.0,261098.0,2386.6461520722537
-1075768.0,261277.0,2370.1564991791715
-1075499.0,259720.0,3883.6521824696365
-1075185.0,168687.0,39062.374858146184
-1074908.0,128344.0,6138.883998116554
-1074123.0,163472.0,34102.309978421275
-1070873.0,221393.0,22578.387011050785
-1068956.0,299873.0,34754.27590761862
-1066861.0,413126.0,121163.57130917035
-1066775.0,295244.0,30872.189544920206
-1066253.0,156819.0,30487.2055817245
-1066070.0,301865.0,37403.62283546983
-1066021.0,81997.0,13250.591497307516
-1065025.0,253658.0,15375.28536012258
-1064257.0,262867.0,12660.34681939169
-1063172.0,282917.0,21593.327081700052
-1062631.0,408107.0,118491.40955039235
-1062222.0,94839.0,16199.756986546925
-1060101.0,136298.0,21636.562329176395
-1059120.0,117971.0,7047.650276628031
-1059102.0,339393.0,65582.11838369005
-1056918.0,412649.0,120253.263712189
-1056053.0,322741.0,59468.57112870913
-1055598.0,145332.0,29491.640499543868
-1053813.0,302145.0,42731.60774501799
-1052576.0,252822.0,9842.567736617268
-1051475.0,239448.0,4514.253794404904
-1049316.0,132746.0,21412.489807882084
-1047008.0,242984.0,114.75611376869597
-1046230.0,320154.0,56608.916143250826
-1044748.0,107175.0,11532.304666459933
-1043963.0,162032.0,48803.047328874236
-1043736.0,97497.0,12869.465484890243
-1036245.0,145760.0,38568.71357516417
-1032434.0,307107.0,37818.04069814833
-1030942.0,246202.0,14863.102339079756
-1029886.0,257283.0,17352.070107942694
-1029729.0,60295.0,6713.728483463911
-1029019.0,122051.0,27949.85278608193
-1026185.0,256695.0,14164.706199387227
-1024095.0,377222.0,72369.2995135553
-1020855.0,220992.0,26204.362780650845
-1020426.0,124172.0,36752.12304099249
-1017562.0,375161.0,65974.48149094373
-1016962.0,240476.0,6343.675722478258
-1016635.0,-117096.0,2351.18752208714
-1016584.0,188545.0,58216.46897630394
-1016563.0,236917.0,9853.757680852521
-1016370.0,-117511.0,2842.5014300820103
-1016064.0,-122045.0,2737.122083536117
-1015165.0,-122171.0,2211.2790062271915
-1014887.0,-122606.0,2460.4773466506695
-1014594.0,-121792.0,1597.623176027793
-1014318.0,-122199.0,1897.692454793752
-1013887.0,-122499.0,2155.737012945026
-1012866.0,-121347.0,1455.291052188935
-1012226.0,386443.0,70098.48852579117
-1011653.0,-122263.0,2970.4638899978568
-1011537.0,373166.0,60103.0639580702
-1011360.0,-122687.0,3470.656801036542
-1010942.0,327654.0,42518.229833632555
-1010201.0,-121047.0,3784.9388801645455
-1010055.0,-122423.0,4388.893760594034
-1009946.0,-121537.0,4149.3356232752785
-1009116.0,174907.0,72189.96019856888
-1005090.0,148219.0,61707.3296013241
-1003257.0,329056.0,36782.52310350499
-1002989.0,131460.0,55626.52812073615
-1002854.0,216042.0,33447.439493838116
-1002708.0,163252.0,73229.5827698086
-1000467.0,331508.0,33804.590866618666
-996488.0,162649.0,77410.73981504406
-995590.0,96961.0,54009.829974856184
-995057.0,383822.0,58075.9014309436
-994749.0,191055.0,59652.21858455025
-993978.0,253011.0,15762.282408298463
-993600.0,252062.0,16738.069369391294
-992416.0,197673.0,54496.78035683359
-991036.0,325033.0,25648.747070811838
-990662.0,252181.0,17131.06074846957
-988341.0,208250.0,47465.17064086006
-985815.0,173160.0,79582.68206978176
-981948.0,301453.0,24161.894579382664
-981515.0,274051.0,14559.156954417198
-980489.0,134850.0,78041.36982255659
-979215.0,93431.0,62896.73510188643
-975585.0,172748.0,84369.92977453499
-975429.0,351769.0,20573.053649040023
-974736.0,198206.0,63777.18414312414
-973553.0,110442.0,78606.39481077269
-973392.0,138698.0,85966.09984653164
-972609.0,279388.0,17494.398135194402
-969641.0,170231.0,89521.17311413522
-969200.0,331908.0,2784.9479152185063
-968027.0,287671.0,16444.639072292724
-960530.0,164786.0,99027.64550341468
-960123.0,257436.0,16413.931095392505
-957447.0,117642.0,95191.48225751646
-957062.0,332212.0,9684.212813836783
-956626.0,332826.0,10080.61941940477
-956472.0,307434.0,24987.03753988983
-955872.0,328968.0,11605.130822290661
-955862.0,328699.0,11713.751974550285
-955745.0,330613.0,11244.117732818377
-955463.0,330239.0,11606.828446232876
-955344.0,328597.0,12232.187946793521
-955120.0,328256.0,12568.955288363499
-955042.0,330871.0,11878.25237006188
-954804.0,330432.0,12201.77791937227
-954746.0,334509.0,12034.031611944545
-954731.0,331266.0,12116.37204883874
-954472.0,330885.0,12435.699094304297
-954432.0,333654.0,12280.579982039962
-954350.0,333329.0,12353.231473638009
-954145.0,331733.0,12635.210301592955
-954017.0,330279.0,13003.1348024344
-953785.0,331430.0,13029.301951796218
-953370.0,331240.0,13466.30158707582
-952929.0,442202.0,59185.73892790451
-952508.0,329894.0,14559.926488113904
-952040.0,332551.0,14673.542717996932
-952000.0,332396.0,14720.517214856305
-951930.0,333751.0,14784.448798885971
-950719.0,154865.0,112773.47958996818
-949684.0,349761.0,23788.722518304352
-946085.0,100144.0,94163.071054461
-945487.0,259875.0,17219.20905133839
-944338.0,454732.0,51334.99375117201
-943600.0,140324.0,115058.52038010675
-943531.0,227641.0,47446.65435416593
-943504.0,83184.0,89509.30697196505
-942778.0,258571.0,19967.024743969592
-938572.0,186761.0,88381.10085207975
-936992.0,252985.0,27996.623431419262
-936364.0,269428.0,20136.63405073389
-935265.0,455866.0,42701.0151647062
-935048.0,232794.0,45749.97465710438
-933666.0,125715.0,118663.68682082852
-933366.0,83794.0,99323.68341131671
-933182.0,84119.0,99597.57693438364
-931902.0,113868.0,113372.99712636282
-931518.0,245620.0,37126.58703358678
-931410.0,113177.0,113427.26633262423
-930518.0,83962.0,102091.8120687505
-923943.0,154470.0,123193.14796512625
-921223.0,452754.0,28325.996062988994
-921004.0,269473.0,28502.204846135366
-919053.0,166493.0,113142.61183298223
-910707.0,308793.0,28670.064989229835
-908624.0,363768.0,13197.651622193029
-908408.0,363252.0,12670.575635762341
-907834.0,535782.0,38119.887288923965
-907461.0,513898.0,18346.923286509566
-904440.0,347652.0,7427.060187750132
-904266.0,359738.0,7309.04945324456
-903946.0,349745.0,5887.970945934994
-903884.0,147450.0,136348.54778686602
-903733.0,344120.0,5889.664259434736
-903551.0,346314.0,6072.649819087464
-903544.0,347314.0,6476.941319918147
-903495.0,347007.0,6292.831864229572
-903483.0,343771.0,5657.740332841629
-903337.0,345975.0,5760.8474700397155
-903064.0,361747.0,8455.585021639525
-902705.0,348818.0,5881.573844675821
-902635.0,361465.0,8035.543882312803
-902564.0,359186.0,5922.159250440225
-902057.0,362904.0,9239.597224401872
-902049.0,340977.0,4549.729298256491
-901513.0,346627.0,4378.225882462329
-901419.0,342822.0,3568.5642710218367
-901387.0,342833.0,3536.8701331281045
-901336.0,346300.0,4055.3130401071417
-901258.0,345250.0,3560.5705313703584
-901098.0,342467.0,3257.27274040932
-900372.0,359448.0,5535.546566110242
-900346.0,359590.0,5674.351455203924
-900298.0,357606.0,3697.1390498566448
-900049.0,357238.0,3305.742901796041
-899573.0,514930.0,15799.019086090992
-899359.0,384846.0,25400.913455545844
-899171.0,361501.0,7587.82184739303
-899165.0,834266.0,73114.18925952275
-898866.0,359465.0,5605.357441249844
-898840.0,357326.0,3523.0369162378925
-898824.0,834959.0,73866.68933045877
-898699.0,359633.0,5800.802534113276
-898418.0,359177.0,5419.581290337384
-898360.0,359353.0,5604.594320677906
-898173.0,361472.0,7708.353392753542
-897834.0,359729.0,6118.0308668210455
-897525.0,598449.0,78488.52949375044
-897260.0,832128.0,71502.44126404295
-897170.0,833649.0,72995.61196399214
-897062.0,358635.0,5442.112850701934
-896929.0,833471.0,72885.35945987447
-895780.0,834669.0,74343.77166579399
-895561.0,834388.0,74132.48992014305
-894651.0,180753.0,111193.46457067202
-894528.0,445709.0,717.0567658601568
-894282.0,445643.0,462.36145975395397
-894202.0,446072.0,662.2304566129468
-894067.0,832459.0,72709.84420484693
-894062.0,832420.0,72674.11224275059
-893935.0,830893.0,71256.95180878784
-893662.0,832602.0,72967.93687202285
-893069.0,448017.0,2612.356562007885
-892712.0,444842.0,1312.8765271973155
-892384.0,836338.0,76915.56946975502
-892362.0,835350.0,75981.63568919737
-891844.0,447509.0,2815.3128367315694
-891615.0,445940.0,2260.711914788252
-891426.0,599279.0,73707.19182841812
-891055.0,448695.0,4221.042086815229
-890727.0,447217.0,3542.3387653731625
-890465.0,446865.0,3629.7699233788144
-890338.0,596925.0,72109.14490020546
-888080.0,389408.0,13236.482672678982
-886944.0,392878.0,11322.314732956806
-886356.0,605005.0,66607.92444823011
-886015.0,502488.0,10466.99774735183
-882770.0,396413.0,7473.603693274816
-882442.0,148398.0,145105.48350267846
-876816.0,234150.0,83783.1147490463
-868602.0,570801.0,49825.04504828497
-862221.0,437800.0,25972.981802095284
-861649.0,436081.0,26462.642028160615
-861542.0,441498.0,23592.280955138118
-861489.0,266872.0,78707.70121116396
-861310.0,439738.0,24197.57599851218
-861277.0,441146.0,23508.080994100153
-861229.0,437762.0,25159.76157072186
-861206.0,435601.0,26394.169173853013
-861045.0,439386.0,24143.71213303316
