x,y,volcano
-1400000,15000,275974.1330780815
-1400000,20000,271796.6597719674
-1400000,25000,267647.3919136867
-1400000,30000,263527.66179890605
-1400000,35000,259438.8765551505
-1400000,40000,255382.5225092716
-1400000,45000,251360.1697528839
-1400000,50000,247373.47689919913
-1400000,55000,243424.1960204421
-1400000,60000,239514.17774987477
-1400000,65000,235645.376526251
-1400000,70000,231819.85595112125
-1400000,75000,228039.79422065485
-1400000,80000,224307.48958338107
-1400000,85000,220625.3657633197
-1400000,90000,216995.97727423106
-1400000,95000,213422.01453504886
-1400000,100000,209906.30867889276
-1400000,105000,206451.8359283797
-1400000,110000,203061.72138834686
-1400000,115000,199739.24208376932
-1400000,120000,196487.8290459707
-1400000,125000,193311.06822476207
-1400000,130000,190212.6999787307
-1400000,135000,187196.61687166948
-1400000,140000,184266.85948156443
-1400000,145000,181427.6099114978
-1400000,150000,178683.18268152326
-1400000,155000,176038.01267964434
-1400000,160000,173496.63986140658
-1400000,165000,171063.69041441442
-1400000,170000,168743.85414941373
-1400000,175000,166541.85794627914
-1400000,180000,164462.4351735028
-1400000,185000,162510.2911147433
-1400000,190000,160690.06457525186
-1400000,195000,159006.28600215344
-1400000,200000,157463.33263080206
-1400000,230000,151376.728506064
-1395000,-10000,294742.7316036794
-1395000,-5000,290404.855276558
-1395000,0,286088.5913544939
-1395000,5000,281794.93295337766
-1395000,10000,277524.92928239546
-1395000,15000,273279.68916148634
-1395000,20000,269060.38475256553
-1395000,25000,264868.2555124313
-1395000,30000,260704.6123742321
-1395000,35000,256570.84216293675
-1395000,40000,252468.4122483417
-1395000,45000,248398.87543666258
-1395000,50000,244363.87509858859
-1395000,55000,240365.15052768902
-1395000,60000,236404.54251811365
-1395000,65000,232483.99914445425
-1395000,70000,228605.5817192542
-1395000,75000,224771.47089477038
-1395000,80000,220983.972864999
-1395000,85000,217245.5256114579
-1395000,90000,213558.7051215628
-1395000,95000,209926.23149144228
-1395000,100000,206350.97480554486
-1395000,105000,202835.96066328723
-1395000,110000,199384.3751982552
-1395000,115000,195999.56940819693
-1395000,120000,192685.06258451537
-1395000,125000,189444.54459867303
-1395000,130000,186281.876770658
-1395000,135000,183201.09101257726
-1395000,140000,180206.38691011653
-1395000,145000,177302.1263781081
-1395000,150000,174492.8255063761
-1395000,155000,171783.14320153365
-1395000,160000,169177.8662331412
-1395000,165000,166681.890312651
-1395000,170000,164300.19687510608
-1395000,175000,162037.8253007569
-1395000,180000,159899.84041017244
-1395000,185000,157891.29519450595
-1395000,190000,156017.18890301356
-1395000,195000,154282.42080094095
-1395000,200000,152691.74012761336
-1395000,210000,149960.5673942274
-1390000,0,283578.4697102349
-1390000,5000,279246.21862828976
-1390000,10000,274936.63406901347
-1390000,15000,270650.79879468045
-1390000,20000,266389.8590847606
-1390000,25000,262155.0288630729
-1390000,30000,257947.59408298152
-1390000,35000,253768.91737996324
-1390000,40000,249620.44299936376
-1390000,45000,245503.70200507896
-1390000,50000,241420.31777213493
-1390000,55000,237372.0117625467
-1390000,60000,233360.60957924885
-1390000,65000,229388.04728712133
-1390000,70000,225456.37798296727
-1390000,75000,221567.77858749815
-1390000,80000,217724.55682168377
-1390000,85000,213929.15831694988
-1390000,90000,210184.17379336298
-1390000,95000,206492.34622183605
-1390000,100000,202856.57786524598
-1390000,105000,199279.93706893479
-1390000,110000,195765.66464321216
-1390000,115000,192317.17964913746
-1390000,120000,188938.08436416043
-1390000,125000,185632.16816650776
-1390000,130000,182403.41003719918
-1390000,135000,179255.9793373672
-1390000,140000,176194.23447774508
-1390000,145000,173222.7190590155
-1390000,150000,170346.1550291013
-1390000,155000,167569.43238012897
-1390000,160000,164897.59489816282
-1390000,165000,162335.82148804562
-1390000,170000,159889.40262943826
-1390000,175000,157563.71158423065
-1390000,180000,155364.17007533822
-1390000,185000,153296.2082968741
-1390000,190000,151365.21929822126
-1390000,195000,149576.50800910755
-1390000,200000,147935.23543496532
-1390000,205000,146446.35884240555
-1390000,210000,145114.56905906662
-1385000,0,281134.86952564
-1385000,5000,276764.3708973368
-1385000,10000,272415.52660081367
-1385000,15000,268089.3904431852
-1385000,20000,263787.07967449544
-1385000,25000,259509.77927276384
-1385000,30000,255258.74651654664
-1385000,35000,251035.31585854333
-1385000,40000,246840.9041127475
-1385000,45000,242677.01596607498
-1385000,50000,238545.24982317004
-1385000,55000,234447.30399004082
-1385000,60000,230384.98319812125
-1385000,65000,226360.20546509186
-1385000,70000,222375.00928206526
-1385000,75000,218431.56110827622
-1385000,80000,214532.1631438946
-1385000,85000,210679.26133864862
-1385000,90000,206875.45357823052
-1385000,95000,203123.49797155082
-1385000,100000,199426.3211394088
-1385000,105000,195787.02637866128
-1385000,110000,192208.90154516415
-1385000,115000,188695.42646338465
-1385000,120000,185250.27963055443
-1385000,125000,181877.3439387067
-1385000,130000,178580.71108940803
-1385000,135000,175364.68432440615
-1385000,140000,172233.77904231974
-1385000,145000,169192.72081918482
-1385000,150000,166246.44030233735
-1385000,155000,163400.0644069598
-1385000,160000,160658.90321796242
-1385000,165000,158028.43199310248
-1385000,170000,155514.2676837036
-1385000,175000,153122.1394449497
-1385000,180000,150857.8527064422
-1385000,185000,148727.24652261473
-1385000,190000,146736.1441267918
-1385000,195000,144890.2968738715
-1385000,200000,143195.3220716327
-1385000,205000,141656.63556007046
-1385000,210000,140279.38028519592
-1385000,215000,139068.35250407842
-1380000,10000,269963.4892225217
-1380000,15000,265597.416493833
-1380000,20000,261254.07132368025
-1380000,25000,256934.6063071275
-1380000,30000,252640.246305292
-1380000,35000,248372.2935196247
-1380000,40000,244132.1329182183
-1380000,45000,239921.23803073083
-1380000,50000,235741.177126947
-1380000,55000,231593.61979164844
-1380000,60000,227480.34390513526
-1380000,65000,223403.24303420173
-1380000,70000,219364.3342323419
-1380000,75000,215365.76624013067
-1380000,80000,211409.82806671644
-1380000,85000,207498.95792075346
-1380000,90000,203635.7524434219
-1380000,95000,199822.97617691167
-1380000,100000,196063.57117832627
-1380000,105000,192360.6666608291
-1380000,110000,188717.58851044756
-1380000,115000,185137.86848778024
-1380000,120000,181625.2528785538
-1380000,125000,178183.71030539973
-1380000,130000,174817.438355556
-1380000,135000,171530.86861611417
-1380000,140000,168328.66964126643
-1380000,145000,165215.7473069641
-1380000,150000,162197.2419407883
-1380000,155000,159278.5215532798
-1380000,160000,156465.1704476067
-1380000,165000,153762.97245500496
-1380000,170000,151177.88804318776
-1380000,175000,148716.02458443615
-1380000,180000,146383.59916055697
-1380000,185000,144186.89343417666
-1380000,190000,142132.20033897532
-1380000,195000,140225.76264081654
-1380000,200000,138473.7037967809
-1375000,15000,263176.8493393722
-1375000,20000,258792.88275220903
-1375000,25000,254431.63776975262
-1375000,30000,250094.3030802553
-1375000,35000,245782.1445268118
-1375000,40000,241496.5107474611
-1375000,45000,237238.83922789415
-1375000,50000,233010.66278863422
-1375000,55000,228813.61652707343
-1375000,60000,224649.44523234107
-1375000,65000,220520.01128740815
-1375000,70000,216427.3030677937
-1375000,75000,212373.44383938078
-1375000,80000,208360.70114874977
-1375000,85000,204391.49668760347
-1375000,90000,200468.416597724
-1375000,95000,196594.22216382305
-1375000,100000,192771.8608179073
-1375000,105000,189004.47734960835
-1375000,110000,185295.42518151551
-1375000,115000,181648.27752609883
-1375000,120000,178066.83819060362
-1375000,125000,174555.15173777775
-1375000,130000,171117.5126432085
-1375000,135000,167758.47301462485
-1375000,140000,164482.84835568303
-1375000,145000,161295.72076840294
-1375000,150000,158202.43889775724
-1375000,155000,155208.61383376445
-1375000,160000,152320.11010762374
-1375000,165000,149543.03085800627
-1375000,170000,146883.69621301955
-1375000,175000,144348.613946233
-1375000,180000,141944.44153681616
-1375000,185000,139677.93891018946
-1375000,190000,137555.91137133515
-1375000,195000,135585.1425791138
-1375000,200000,133772.31785088652
-1370000,20000,256405.58212176
-1370000,25000,252003.02513699833
-1370000,30000,247623.15484057344
-1370000,35000,243267.1966135151
-1370000,40000,238936.45825448784
-1370000,45000,234632.33625866365
-1370000,50000,230356.3225813405
-1370000,55000,226110.01191499372
-1370000,60000,221895.1095071692
-1370000,65000,217713.43954427485
-1370000,70000,213566.95412258568
-1370000,75000,209457.7428222662
-1370000,80000,205388.04289246883
-1370000,85000,201360.25004503402
-1370000,90000,197376.9298403403
-1370000,95000,193440.82963066152
-1370000,100000,189554.89100310396
-1370000,105000,185722.2626348242
-1370000,110000,181946.31343668004
-1370000,115000,178230.64581658962
-1370000,120000,174579.10883951327
-1370000,125000,170995.81099605517
-1370000,130000,167485.13221536597
-1370000,135000,164051.73466988583
-1370000,140000,160700.5718197624
-1370000,145000,157436.89503479993
-1370000,150000,154266.25701428883
-1370000,155000,151194.51110473098
-1370000,160000,148227.80549950342
-1370000,165000,145372.57120309395
-1370000,170000,142635.5025693064
-1370000,175000,140023.52919491287
-1370000,180000,137543.7779879505
-1370000,185000,135203.52435568615
-1370000,190000,133010.1316937872
-1370000,195000,130970.97872505426
-1370000,205000,127384.46348828658
-1365000,25000,249650.93842843574
-1365000,30000,245229.06270097475
-1365000,35000,240829.8057305171
-1365000,40000,236454.42999275486
-1365000,45000,232104.28604013028
-1365000,50000,227780.81950243004
-1365000,55000,223485.57865821815
-1365000,60000,219220.22261460873
-1365000,65000,214986.53013200295
-1365000,70000,210786.40912828944
-1365000,75000,206621.9068932397
-1365000,80000,202495.22103792627
-1365000,85000,198408.71119534702
-1365000,90000,194364.91147632233
-1365000,95000,190366.54366825757
-1365000,100000,186416.5311424891
-1365000,105000,182518.01340744045
-1365000,110000,178674.36120831274
-1365000,115000,174889.192027977
-1365000,120000,171166.38578645812
-1365000,125000,167510.10046620655
-1365000,130000,163924.78730563787
-1365000,135000,160415.20510287862
-1365000,140000,156986.43305457517
-1365000,145000,153643.88142128737
-1365000,150000,150393.29916322275
-1365000,155000,147240.7775319005
-1365000,160000,144192.74844179445
-1365000,165000,141255.97629197364
-1365000,170000,138437.54177678327
-1365000,175000,135744.81613748134
-1365000,180000,133185.4242895919
-1365000,185000,130767.19534423997
-1365000,190000,128498.09925908872
-1365000,195000,126386.16873771677
-1360000,30000,242914.30499910584
-1360000,35000,238472.34998674082
-1360000,40000,234052.9082135033
-1360000,45000,229657.27939300903
-1360000,50000,225286.8573911905
-1360000,55000,220943.13804279736
-1360000,60000,216627.72764168165
-1360000,65000,212342.35215377694
-1360000,70000,208088.86720148826
-1360000,75000,203869.2688665916
-1360000,80000,199685.70535518715
-1360000,85000,195540.48956213292
-1360000,90000,191436.11256290862
-1360000,95000,187375.2580470501
-1360000,100000,183360.81768796357
-1360000,105000,179395.90741764044
-1360000,110000,175483.88453985914
-1360000,115000,171628.36556990986
-1360000,120000,167833.24463049212
-1360000,125000,164102.71215978917
-1360000,130000,160441.27359628698
-1360000,135000,156853.76759325425
-1360000,140000,153345.38318188328
-1360000,145000,149921.67514471887
-1360000,150000,146588.5766804447
-1360000,155000,143352.4082399686
-1360000,160000,140219.88119806198
-1360000,165000,137198.09480528007
-1360000,170000,134294.52465829952
-1360000,175000,131517.00075731127
-1360000,180000,128873.67311906112
-1360000,185000,126372.96292403141
-1360000,190000,124023.49734303825
-1360000,195000,121834.02656154239
-1360000,205000,117970.0567864516
-1355000,35000,236197.22286301042
-1355000,40000,231734.39585697805
-1355000,45000,227293.93383502035
-1355000,50000,222877.17355799046
-1355000,55000,218485.55244729252
-1355000,60000,214120.6173239714
-1355000,65000,209784.03394490873
-1355000,70000,205477.5973998105
-1355000,75000,201203.24343359531
-1355000,80000,196963.06075809905
-1355000,85000,192759.3044140765
-1355000,90000,188594.4102384761
-1355000,95000,184471.0104818603
-1355000,100000,180391.95060533774
-1355000,105000,176360.30726384727
-1355000,110000,172379.40745111817
-1355000,115000,168452.84873874535
-1355000,120000,164584.5204847607
-1355000,125000,160778.62581263288
-1355000,130000,157039.70406619663
-1355000,135000,153372.65332580844
-1355000,140000,149782.75242229534
-1355000,145000,146275.68170478172
-1355000,150000,142857.5416042101
-1355000,155000,139534.86778650925
-1355000,160000,136314.64141169362
-1355000,165000,133204.29271685885
-1355000,170000,130211.69583873262
-1355000,175000,127345.1525115841
-1355000,180000,124613.3620571992
-1355000,185000,122025.37497667695
-1355000,190000,119590.52752287121
-1355000,195000,117318.3549501041
-1355000,200000,115218.48177787545
-1350000,35000,234006.82568719788
-1350000,40000,229501.4087172421
-1350000,45000,225016.8854512892
-1350000,50000,220554.53038466157
-1350000,55000,216115.71670796783
-1350000,60000,211701.9252231746
-1350000,65000,207314.754125698
-1350000,70000,202955.92973155185
-1350000,75000,198627.31823240884
-1350000,80000,194330.93856408613
-1350000,85000,190068.97647485405
-1350000,90000,185843.79987828116
-1350000,95000,181657.97557002175
-1350000,100000,177514.28737766042
-1350000,105000,173415.75579571372
-1350000,110000,169365.65913194628
-1350000,115000,165367.55615355333
-1350000,120000,161425.31016912626
-1350000,125000,157543.1144106229
-1350000,130000,153725.51848407803
-1350000,135000,149977.4555331521
-1350000,140000,146304.2696000312
-1350000,145000,142711.7424678103
-1350000,150000,139206.11902211272
-1350000,155000,135794.1298738595
-1350000,160000,132483.0096397218
-1350000,165000,129280.50888745223
-1350000,170000,126194.897334237
-1350000,175000,123234.95546393732
-1350000,180000,120409.95134621812
-1350000,185000,117729.59915925398
-1350000,190000,115203.99582131956
-1350000,195000,112843.53232772632
-1350000,200000,110658.77698221058
-1345000,35000,231903.55936940384
-1345000,40000,227356.46677233223
-1345000,45000,222828.77982477625
-1345000,50000,218321.7058681949
-1345000,55000,213836.54829845764
-1345000,60000,209374.71557759453
-1345000,65000,204937.7311726628
-1345000,70000,200527.24451604727
-1345000,75000,196145.04308852318
-1345000,80000,191793.06573283253
-1345000,85000,187473.41731082468
-1345000,90000,183188.3848206502
-1345000,95000,178940.45509106826
-1345000,100000,174732.33416628593
-1345000,105000,170566.96848510444
-1345000,110000,166447.56794017332
-1345000,115000,162377.63087383253
-1345000,120000,158360.97102253008
-1345000,125000,154401.74635734732
-1345000,130000,150504.48967787845
-1345000,135000,146674.14069357494
-1345000,140000,142916.07916255825
-1345000,145000,139236.1584438418
-1345000,150000,135640.7385456103
-1345000,155000,132136.71741116705
-1345000,160000,128731.55876939662
-1345000,165000,125433.3143873613
-1345000,170000,122250.63800732746
-1345000,175000,119192.78765176448
-1345000,180000,116269.6123808737
-1345000,185000,113491.51905846805
-1345000,190000,110869.41432693969
-1345000,195000,108414.61694900102
-1345000,200000,106138.73611080273
-1345000,205000,104053.5123780001
-1340000,45000,220732.26202392482
-1340000,50000,216181.4830951037
-1340000,55000,211650.97629871356
-1340000,60000,207142.0717845571
-1340000,65000,202656.21144736378
-1340000,70000,198194.960009579
-1340000,75000,193760.0173105861
-1340000,80000,189353.2319322768
-1340000,85000,184976.61630108443
-1340000,90000,180632.36341585807
-1340000,95000,176322.86535840612
-1340000,100000,172050.7337479228
-1340000,105000,167818.8223001181
-1340000,110000,163630.25164436622
-1340000,115000,159488.43653443537
-1340000,120000,155397.11555623746
-1340000,125000,151360.38338415575
-1340000,130000,147382.72555899696
-1340000,135000,143469.05564684886
-1340000,140000,139624.75447856163
-1340000,145000,135855.71095172488
-1340000,150000,132168.36358674726
-1340000,155000,128569.74165097563
-1340000,160000,125067.50418553421
-1340000,165000,121669.97467821967
-1340000,170000,118386.16842012676
-1340000,175000,115225.80877650031
-1340000,180000,112199.32773060015
-1340000,185000,109317.84519555175
-1340000,190000,106593.12085307672
-1340000,195000,104037.47184643915
-1340000,200000,101663.64976331816
-1340000,205000,99484.6712725062
-1335000,55000,209561.92914792182
-1335000,60000,205007.08349517733
-1335000,65000,200473.45564487737
-1335000,70000,195962.51823549985
-1335000,75000,191475.87495086325
-1335000,80000,187015.27430453006
-1335000,85000,182582.62501727435
-1335000,90000,178180.01316982388
-1335000,95000,173809.72132823474
-1335000,100000,169474.24985288654
-1335000,105000,165176.34061268767
-1335000,110000,160919.0033314854
-1335000,115000,156705.54479085485
-1335000,120000,152539.60109820208
-1335000,125000,148425.17319578447
-1335000,130000,144366.66572723296
-1335000,135000,140368.9292835085
-1335000,140000,136437.30590714043
-1335000,145000,132577.67752603986
-1335000,150000,128796.51669668173
-1335000,155000,125100.93863835961
-1335000,160000,121498.75301087915
-1335000,165000,117998.51320333921
-1335000,170000,114609.56004277575
-1335000,175000,111342.05579294205
-1335000,180000,108207.00311531883
-1335000,185000,105216.2423687456
-1335000,190000,102382.41935605263
-1335000,195000,99718.9145959713
-1335000,200000,97239.7247178262
-1335000,205000,94959.28705607798
-1330000,60000,202972.8323278724
-1330000,65000,198392.72365235226
-1330000,70000,193833.368987898
-1330000,75000,189296.26797218854
-1330000,80000,184783.05983828337
-1330000,85000,180295.5388749223
-1330000,90000,175835.67178817448
-1330000,95000,171405.61720141675
-1330000,100000,167007.74755441322
-1330000,105000,162644.67368530275
-1330000,110000,158319.27239978907
-1330000,115000,154034.7173470923
-1330000,120000,149794.51352836197
-1330000,125000,145602.53575469973
-1330000,130000,141463.0713408931
-1330000,135000,137380.86725668394
-1330000,140000,133361.18184538788
-1330000,145000,129409.84104077486
-1330000,150000,125533.29874259904
-1330000,155000,121738.70061816258
-1330000,160000,118033.95004488589
-1330000,165000,114427.77415557211
-1330000,170000,110929.78695192115
-1330000,175000,107550.54517852812
-1330000,180000,104301.59108661104
-1330000,185000,101195.47439583758
-1330000,190000,98245.74379177258
-1330000,195000,95466.89639973963
-1330000,200000,92874.27223509544
-1330000,205000,90483.88021188426
-1330000,210000,88312.14363380961
-1330000,215000,86375.55700658966
-1325000,55000,203718.28088979633
-1325000,60000,200033.6378429737
-1325000,65000,196407.16526821
-1325000,70000,191810.95201577677
-1325000,75000,187224.84730451409
-1325000,80000,182660.46529886706
-1325000,85000,178119.47596542782
-1325000,90000,173603.71497522344
-1325000,95000,169115.2033029515
-1325000,100000,164656.16940521426
-1325000,105000,160229.07432235454
-1325000,110000,155836.64008569557
-1325000,115000,151481.8818479577
-1325000,120000,147168.14418616082
-1325000,125000,142899.14204850435
-1325000,130000,138679.00682222462
-1325000,135000,134512.33797759452
-1325000,140000,130404.26067885444
-1325000,145000,126360.48962471861
-1325000,150000,122387.39916020203
-1325000,155000,118492.09934927568
-1325000,160000,114682.51716455573
-1325000,165000,110967.48117443515
-1325000,170000,107356.80701845887
-1325000,175000,103861.37948341828
-1325000,180000,100493.22506118818
-1325000,185000,97265.56645698733
-1325000,190000,94192.8476753868
-1325000,195000,91290.71523544232
-1325000,200000,88575.93817283913
-1325000,205000,86066.24749690566
-1325000,210000,83780.07575312056
-1325000,235000,76338.79595722361
-1325000,240000,75758.25963681201
-1325000,245000,75505.07293022516
-1320000,60000,196656.9063590037
-1320000,65000,192966.98453024018
-1320000,70000,189337.20030330532
-1320000,75000,185265.24182425212
-1320000,80000,180651.35472284345
-1320000,85000,176058.55303903477
-1320000,90000,171488.53090862554
-1320000,95000,166943.1590937425
-1320000,100000,162424.50708928937
-1320000,105000,157934.86834198018
-1320000,110000,153476.78903729585
-1320000,115000,149053.10096807318
-1320000,120000,144666.95905837868
-1320000,125000,140321.88417420365
-1320000,130000,136021.81190235124
-1320000,135000,131771.1480112343
-1320000,140000,127574.83130774119
-1320000,145000,123438.4045514143
-1320000,150000,119368.09394975954
-1320000,155000,115370.89749238592
-1320000,160000,111454.68192587793
-1320000,165000,107628.28744432674
-1320000,170000,103901.63806792759
-1320000,175000,100285.85407822291
-1320000,180000,96793.36063593732
-1320000,185000,93437.98370148308
-1320000,190000,90235.02054744943
-1320000,195000,87201.26758366887
-1320000,200000,84354.98327424776
-1320000,205000,81715.75942374041
-1320000,210000,79304.27146880943
-1320000,215000,77141.87972948689
-1320000,220000,75250.06141657707
-1320000,225000,73649.66991235345
-1320000,230000,72360.04431451533
-1320000,235000,71398.02622060795
-1320000,240000,70776.97565733238
-1320000,245000,70505.90342800113
-1320000,250000,70588.8415629455
-1315000,60000,193350.51427057016
-1315000,65000,189596.25436356582
-1315000,70000,185900.66693988474
-1315000,75000,182267.32090172925
-1315000,80000,178700.01278313875
-1315000,85000,174116.85868461622
-1315000,90000,169494.49139484923
-1315000,95000,164894.1622623391
-1315000,100000,160317.76845751883
-1315000,105000,155767.41963003244
-1315000,110000,151245.46655420325
-1315000,115000,146754.53413165337
-1315000,120000,142297.5594421725
-1315000,125000,137877.83563067205
-1315000,130000,133499.06251805148
-1315000,135000,129165.40492019764
-1315000,140000,124881.55974041412
-1315000,145000,120652.83294725665
-1315000,150000,116485.22753207215
-1315000,155000,112385.54341283678
-1315000,160000,108361.4899454535
-1315000,165000,104421.81112295754
-1315000,170000,100576.42255120541
-1315000,175000,96836.55770523145
-1315000,180000,93214.91856563851
-1315000,185000,89725.82224866273
-1315000,190000,86385.33042825396
-1315000,195000,83211.34206464056
-1315000,200000,80223.62235151576
-1315000,205000,77443.73259469497
-1315000,210000,74894.81860047877
-1315000,215000,72601.21202981821
-1315000,220000,70587.8043517336
-1315000,225000,68879.17143954782
-1315000,230000,67498.46215432334
-1315000,235000,66466.11563946416
-1315000,240000,65798.53085896844
-1315000,245000,65506.860695644864
-1315000,250000,65596.11980291686
-1315000,255000,66064.76419543645
-1310000,60000,190118.13148328057
-1310000,65000,186298.74454406276
-1310000,70000,182536.408748211
-1310000,75000,178834.72486822563
-1310000,80000,175197.53742188832
-1310000,85000,171628.94691366592
-1310000,90000,167625.91981313218
-1310000,95000,162972.8539610159
-1310000,100000,158340.93994668155
-1310000,105000,153732.0896826639
-1310000,110000,149148.44126975856
-1310000,115000,144592.39146026535
-1310000,120000,140066.63343994034
-1310000,125000,135574.20085768023
-1310000,130000,131118.51918473843
-1310000,135000,126703.46565188585
-1310000,140000,122333.43918650624
-1310000,145000,118013.441938614
-1310000,150000,113749.17412095184
-1310000,155000,109547.14395272302
-1310000,160000,105414.79442278783
-1310000,165000,101360.64827238735
-1310000,170000,97394.471882128
-1310000,175000,93527.45740261851
-1310000,180000,89772.42017010915
-1310000,185000,86144.00477223369
-1310000,190000,82658.88756327792
-1310000,195000,79335.95545651807
-1310000,200000,76196.43012109309
-1310000,205000,73263.89355063393
-1310000,210000,70564.15685883748
-1310000,215000,68124.90270230573
-1310000,220000,65975.02939141916
-1310000,225000,64143.64066841406
-1310000,230000,62658.66877933669
-1310000,235000,61545.19403006722
-1310000,240000,60823.62241102236
-1310000,245000,60507.976153550386
-1310000,250000,60604.59811927328
-1310000,255000,61111.53285754353
-1310000,260000,62018.719619149044
-1305000,60000,186963.59664034587
-1305000,65000,183078.41153094472
-1305000,70000,179248.49530384893
-1305000,75000,175477.4668403153
-1305000,80000,171769.20465756938
-1305000,85000,168127.86196432152
-1305000,90000,164557.88121112264
-1305000,95000,161064.00767612222
-1305000,100000,156498.9445434014
-1305000,105000,151834.19172965825
-1305000,110000,147191.45326138547
-1305000,115000,142572.87977802308
-1305000,120000,137980.89789242067
-1305000,125000,133418.2533171478
-1305000,130000,128888.06171712965
-1305000,135000,124393.86877253484
-1305000,140000,119939.72120694054
-1305000,145000,115530.25083586818
-1305000,150000,111170.77400647447
-1305000,155000,106867.4091021141
-1305000,160000,102627.21502213056
-1305000,165000,98458.35362323819
-1305000,170000,94370.27886574576
-1305000,175000,90373.95458979662
-1305000,180000,86482.10105680031
-1305000,185000,82709.4670409538
-1305000,190000,79073.11852455689
-1305000,195000,75592.72589474877
-1305000,200000,72290.81783462282
-1305000,205000,69192.95107305817
-1305000,210000,66327.72130262446
-1305000,215000,63726.5152679685
-1305000,220000,61422.885663233224
-1305000,225000,59451.43411389352
-1305000,230000,57846.13343343375
-1305000,235000,56638.12574757945
-1305000,240000,55853.195281905064
-1305000,245000,55509.29253916521
-1305000,250000,55614.59964072944
-1305000,255000,56166.589964129234
-1305000,260000,57152.32246548361
-1305000,265000,58549.89409212132
-1300000,65000,179939.39901726347
-1300000,70000,176041.20432073268
-1300000,75000,172199.95330630598
-1300000,80000,168419.54227076488
-1300000,85000,164704.16059922092
-1300000,90000,161058.30875398498
-1300000,110000,145380.15783867694
-1300000,115000,140702.14080886837
-1300000,120000,136047.03070335134
-1300000,125000,131417.26179691395
-1300000,130000,126815.60958020357
-1300000,135000,122245.2492663769
-1300000,140000,117709.82585663196
-1300000,145000,113213.5382284231
-1300000,150000,108761.2402154307
-1300000,155000,104358.56221795421
-1300000,160000,100012.05748907788
-1300000,165000,95729.37782205951
-1300000,170000,91519.48379005762
-1300000,175000,87392.89472376241
-1300000,180000,83361.98284109263
-1300000,185000,79441.31367367122
-1300000,190000,75648.03006819557
-1300000,195000,72002.2679378825
-1300000,200000,68527.57637038261
-1300000,205000,65251.290088385394
-1300000,210000,62204.76664371165
-1300000,215000,59423.35507356196
-1300000,220000,56945.91524594738
-1300000,225000,54813.678933261006
-1300000,230000,53068.27237812271
-1300000,235000,51748.85185391674
-1300000,240000,50888.56259709663
-1300000,245000,50510.86950547004
-1300000,250000,50626.57477253051
-1300000,255000,51232.33557235725
-1300000,260000,52311.13020379719
-1300000,265000,53834.52868000818
-1295000,65000,176886.03638697419
-1295000,70000,172919.02199785295
-1295000,75000,169006.8237341142
-1295000,80000,165153.33714065226
-1295000,85000,161362.7685331841
-1295000,115000,138986.1820764878
-1295000,120000,134271.5939549338
-1295000,125000,129578.40513835096
-1295000,130000,124909.02774899267
-1295000,135000,120266.23527906167
-1295000,140000,115653.22945425527
-1295000,145000,111073.72154654142
-1295000,150000,106532.03158298737
-1295000,155000,102033.20973192317
-1295000,160000,97583.18514579558
-1295000,165000,93188.94869134763
-1295000,170000,88858.77724343623
-1295000,175000,84602.5084037029
-1295000,180000,80431.87529331031
-1295000,185000,76360.9107999546
-1295000,190000,72406.42812070363
-1295000,195000,68588.57753444536
-1295000,200000,64931.46466235474
-1295000,205000,61463.78802350716
-1295000,210000,58219.40718693915
-1295000,215000,55237.681958954636
-1295000,220000,52563.329833626616
-1295000,225000,50245.45529894841
-1295000,230000,48335.36917412158
-1295000,235000,46882.939841680396
-1295000,240000,45931.60331622033
-1295000,245000,45512.79290703464
-1295000,250000,45641.17059408778
-1295000,255000,46312.186173820635
-1295000,260000,47502.8496324023
-1295000,265000,49175.42941549798
-1295000,270000,51282.7943193292
-1290000,60000,178007.96082954816
-1290000,65000,173922.83466725683
-1290000,70000,169886.6407893627
-1290000,75000,165902.95060273627
-1290000,80000,161975.63804070646
-1290000,120000,132660.94874980586
-1290000,125000,127908.67624285156
-1290000,130000,123176.01874228044
-1290000,135000,118465.32711388012
-1290000,140000,113779.32968337712
-1290000,145000,109121.20782963604
-1290000,150000,104494.6894975942
-1290000,155000,99904.16541965917
-1290000,160000,95354.8341889315
-1290000,165000,90852.8840389705
-1290000,170000,86405.72129898935
-1290000,175000,82022.25800475516
-1290000,180000,77713.27391892984
-1290000,185000,73491.87083071584
-1290000,190000,69374.03846684018
-1290000,195000,65379.34955472272
-1290000,200000,61531.79245884701
-1290000,205000,57860.7260427885
-1290000,210000,54401.89108108856
-1290000,215000,51198.319193100695
-1290000,220000,48300.82839039743
-1290000,225000,45767.58851194394
-1290000,230000,43662.046369800664
-1290000,235000,42048.50090310739
-1290000,240000,40985.1017224384
-1290000,245000,40515.190955968894
-1290000,250000,40659.351116300706
-1290000,255000,41411.16960674527
-1290000,260000,42738.59032769593
-1290000,265000,44590.23702783631
-1290000,270000,46904.06563613249
-1290000,275000,49615.45634375062
-1285000,60000,175206.49722168967
-1285000,65000,171054.4795341354
-1285000,70000,166948.95408086255
-1285000,75000,162893.43623576104
-1285000,130000,121624.00245510186
-1285000,135000,116850.75998126251
-1285000,140000,112097.28918755628
-1285000,145000,107366.21618646446
-1285000,150000,102660.63760370195
-1285000,155000,97984.22652753157
-1285000,160000,93341.36694520079
-1285000,165000,88737.32539466479
-1285000,170000,84178.47143538912
-1285000,175000,79672.5623298173
