x,y,Temp,pH,Na,K,Ca,Mg,Cl,SO4,HCO3,anion
-746833.0,895556.0,49.612222103838526,6.566410941958655,6840.39751363493,435.92500673805944,261.42680746247595,27.556277192958447,12155.66615542097,217.53777011012417,572.2173203564948,0.500830734076884
-746564.0,895503.0,49.530779644465674,6.554783476727558,6650.150254926778,423.27389165433357,260.29081469107996,27.4291140397465,11829.049799401817,216.72426124474396,579.7465520341407,0.48044142112967864
-746562.0,895113.0,49.60478364133029,6.504884715598618,6151.139809814892,520.482357590269,239.9641421247974,27.470851075876745,10630.944221941632,215.96813907612932,596.7001922583341,0.4728313674692322
-746526.0,898980.0,43.05811297646894,7.511970065637773,3706.886080904717,595.3169999346696,239.3237646409619,31.104990734721184,6922.420960327153,221.42850799227153,374.35786400728483,0.4693847314914939
-745500.0,893923.0,46.516320117542826,6.640777016570259,1616.8553452794908,147.5386458372906,161.8931150299579,26.797939080187625,3174.7070077138233,152.4755127691322,695.9805933183527,0.3889047596876713
-745395.0,896741.0,45.79408922999908,7.157876431905499,3666.632114019045,895.6193663063125,215.17916762039712,26.07093235147726,6703.366690338821,146.20000019406825,412.46772504417913,0.4184370409433488
-745185.0,898638.0,43.7824273688741,7.424499812278299,3014.482955199134,497.1195998636714,235.44008720713268,34.764514037562044,5657.055350441531,201.28885208088337,413.44578825496427,0.4399715673343441
-745171.0,896442.0,45.82560947804705,7.130220130510361,4035.287539907122,1921.5890012079412,260.20511429100725,30.317040041856504,6800.871515269152,151.28970659442905,315.36285526910603,0.40286846872005716
-745087.0,893681.0,47.765785723107165,6.552234913916847,1302.9352380594296,147.18283934546758,155.66489551416387,27.083696932888508,2498.971637120153,135.7426132373293,736.8195065858488,0.37332372396687213
-744953.0,898434.0,44.31198863476401,7.429475044690468,2922.573500611851,495.2411967502307,226.7969985368043,34.50170776004753,5410.8151258144,179.55003584352966,423.98849033635923,0.43748509318634526
-744885.0,840042.0,46.61609544699713,7.981203407041119,1082.6516544234632,75.4474820763896,168.12352974217194,45.0466373867802,1264.3992134285174,392.74014771984736,337.9804920967048,0.5799178853459617
-744822.0,840830.0,50.2048859682437,8.287267722732402,860.3224627987489,67.9349096699998,66.24037810652928,26.71062770876256,911.5333056344296,437.0422998458514,335.55142633131004,0.5428418761863829
-743990.0,897339.0,44.061263393648964,7.555703424722059,2558.63298044237,621.8531442491925,186.47466496329028,32.49822659746458,4945.276466009813,142.72497686055758,505.93985628606777,0.414512334679328
-743380.0,866743.0,48.900606957429844,7.202657375643465,682.161297712083,17.85634763532563,129.6769733219417,31.624949593246512,1222.9915066076699,294.0159871865533,453.9140591015335,0.6032688415802387
-741742.0,868337.0,44.97641359337727,7.621459827917397,538.5656321368037,29.812160251605647,111.81652717445411,25.954563488594665,687.6964423122982,324.3212394723944,677.4020868867734,0.639809216113955
-740999.0,895034.0,47.27075445232466,7.472157793424706,900.0323540880504,329.75409480158436,138.59671432009347,27.53316714963197,1642.4741413739475,133.55579454457086,549.0191331974215,0.4149599583976497
-740683.0,843280.0,52.864418069438884,8.304775354883233,461.55171339915717,14.506626292275747,145.6818975034795,14.32197949299385,583.7475953472931,112.15418297576753,265.40816866134077,0.42734219092900666
-737656.0,909443.0,35.19095696681944,7.388737289137698,1878.236898021733,137.56223982688022,219.07812759294913,72.08584000780026,2923.4792903538537,183.1267915894377,267.22499214737,0.3779439542310589
-734237.0,911777.0,29.399777267141594,8.335223940421464,2290.0255456101863,33.138273154663096,221.46337025334756,68.8618796521227,3502.6423818768617,276.40824288426717,284.3193791423117,0.48061112469165584
-726643.0,907888.0,32.07809780045801,7.826746665954235,1474.3202035428285,46.429972353789665,161.62304157780338,57.63242084445179,2444.8492178639754,69.98464667787556,497.9572767054675,0.3642794768261605
-725844.0,893689.0,35.27222846296282,8.030531962542739,2170.6089880237896,-4.507947176854174,192.66136757889925,37.379874274425475,3464.0228229669783,169.68091075868,667.281368255083,0.4292340458578709
-725207.0,905506.0,32.98186934109361,7.727273120468882,2788.3229981510744,65.29324700009705,216.41802907213847,92.52039040258849,4617.277120170806,126.584650651978,455.96396464761034,0.43560494690815527
-724770.0,911500.0,26.165518003973638,7.771454628079849,2977.117418677421,61.364804120715014,180.43369660805362,144.06956271820633,4923.281769270582,103.56817026775826,358.47467510880597,0.4146423597339539
-724524.0,901793.0,31.75882672041984,7.541273503442142,4593.52044196286,93.12052356528494,432.4188866680503,150.03217579535954,8375.422977512,41.81764899045935,413.784792810005,0.459915176522298
-723789.0,907602.0,31.996726220784545,7.732015192486753,3288.8724730524636,63.6021911872624,202.48325453062688,137.11825538312598,5228.305711609242,106.0189542993362,460.8928112107647,0.419667752524102
-723760.0,903631.0,31.091658896057446,7.665907696512035,4283.973896218745,90.21623193329648,204.54117384113303,118.13241909121834,7150.685908621761,174.6618443361436,469.32008685956055,0.4317328490642564
-723483.0,872145.0,38.6805297178656,7.986838779725978,719.3598501278316,43.6701282627983,82.67720181776512,47.34744726731941,769.0913255684679,213.0484996044233,938.1199404317372,0.3903281587056965
-721887.0,903494.0,33.18929339354995,7.589050994180469,4933.36244258938,102.74165130431334,297.68118573292384,206.88132212884085,8284.174446204055,372.9400438019155,436.43203054171727,0.4762721144859348
-720888.0,923567.0,32.64011583662362,7.545774728762137,4633.416429343349,94.43631461083226,298.29677847295443,170.23125552355793,7152.524133221333,114.53679344529525,436.09411582949804,0.4807708531087456
-716687.0,891913.0,37.842417858412794,8.252042127305284,1815.5487656643895,52.1749710361405,229.87199942332398,52.39360136943152,2809.6968983400375,200.7718936685634,512.9679600260856,0.38757571845128475
-716006.0,892368.0,39.978376221636104,8.393131760046835,1189.1414012789273,32.855459627167264,152.18834237797157,35.06254938555225,2021.641772836115,181.8954762734412,432.9161820093614,0.3862191649649299
-715248.0,892759.0,39.439748088300725,8.487622007273767,1567.426369871921,30.830747975927117,191.3689370146093,37.42635369034136,2430.155016412562,130.03903806188563,420.911274705829,0.3608744277037231
-714253.0,899565.0,35.60499000562577,8.073526781386327,1902.4721942273986,136.505798001166,183.35418581062112,58.679284411943506,2566.2462670599007,139.55211794601942,656.49719798576,0.31646850332564963
-713128.0,892865.0,37.939740585031494,8.2147909790251,1585.471723854373,81.1218608887221,255.3515319694737,34.420567850788096,2387.066844563171,152.75388864965714,454.02280744797224,0.36951405479773913
-712879.0,900691.0,36.19210312276144,7.9691892702297435,2772.852533276729,136.4481452976029,229.56783153099485,61.3373843243324,3944.6720909683017,59.97622189705697,690.7739672252923,0.3906540505564167
-712011.0,978997.0,32.38778234823638,7.037116120780367,1903.6025230887453,51.94792064498797,309.8179832763532,81.30932329265828,3731.325208949982,758.0823672494565,526.5301901503758,0.5538158703135183
-711292.0,509859.0,23.555202331011394,6.429162377363112,2135.5510455319863,89.69191863651619,251.5844644255881,228.33648508057394,3794.0235279700173,459.5503990431348,186.4558211970765,0.5074615417862676
-710512.0,889468.0,36.009792942892695,8.313341461917098,1197.947653130414,28.08669016644064,213.08994580988133,31.21159962236969,1776.68681086425,124.68511635819743,546.4637610679868,0.2999823947637241
-710366.0,958352.0,33.47292923967092,7.311199999678635,2468.5127667010024,43.937123537426125,604.9711622200658,112.24893543735162,4490.996585704709,386.3095660871861,393.70560279241755,0.47034313547184786
-703652.0,901521.0,38.20982940814687,7.650021425748734,3861.5753146719485,102.67049106333394,220.44184624686815,80.71135214928852,5693.886508162793,88.06752895377855,723.2374030871805,0.43837228901734177
-697927.0,855415.0,33.536376127291774,7.948263578254699,2639.919966051551,88.9434112751018,229.39977563472857,127.01300013599226,4357.612033244832,203.93118288668418,509.3387950935454,0.3674030838978459
-697873.0,909526.0,37.470538026777575,7.407350554882151,6435.940773398629,130.80240385480909,461.76434911240585,191.43231308642754,10900.569128569618,53.509187483324084,617.0718894997233,0.4685567732742418
-694784.0,892974.0,34.96214534262866,7.859187802180968,2691.752845617724,22.008567568459785,206.51175211999387,62.33727993228334,4601.191839414895,105.75911409612257,622.1842049839138,0.39400883805756703
-692742.0,929509.0,33.81325463750812,7.823478221951301,3073.9792389262943,81.45125923423936,885.369898535152,110.12042796315545,6581.673849244247,58.70804044779834,230.57878948804753,0.3816591164407745
-691908.0,866486.0,33.71907620418694,7.834080395347713,3903.6378262362737,70.56852589683615,276.9244390535407,107.05757423431031,6327.013604978073,145.370533921286,472.07915088570735,0.4662052745290773
-687045.0,898117.0,30.137171394390798,7.744537056504899,2181.8182377147614,199.4221668679331,369.67651615582497,64.58134327854748,3503.2078617683956,74.81474132863505,522.8707589332746,0.40347949799168326
-682974.0,844849.0,32.969628294020886,7.661843937972731,4493.839372120369,174.61108226395498,394.3208033305501,142.45802291147788,7505.850923980346,190.40365219895108,590.9286345265674,0.42358281037365486
-680999.0,941809.0,25.665994435088514,7.6984221986291965,7483.653835498116,71.29552038999253,1087.4313709590338,229.55406003749204,14360.740124664484,68.37176483433475,139.00136907318412,0.4967134497898827
-680253.0,860456.0,30.860753942004614,7.817150687293501,1499.2404044748764,202.79844710551433,292.26430057092114,71.49330788514159,2505.186771060893,118.77118099952978,482.3998130007474,0.3982874220730987
-676723.0,1039170.0,31.948471514139094,7.414457516670434,3945.2030402128275,69.7702242015511,649.4095526388363,124.1311324555764,7546.335639697108,466.23800165243614,569.6050300057798,0.4468548421266784
-675740.0,944618.0,30.10186098379804,7.571016365511232,6089.574839018419,84.8326327658302,1364.2110054538007,169.2354677800438,11318.068468553003,126.72998099204008,143.64470658702928,0.481557523859588
-675294.0,915127.0,32.14174291192982,7.557067230604047,3118.877700392472,50.12692412333611,672.7781620013953,100.75236950024956,5041.339077154272,77.3568791252689,197.07355996570843,0.4587548547721321
-673717.0,950023.0,30.56755305062456,7.527686774563922,4946.6821742703205,74.040382667984,1181.5741068138143,182.98060085331707,9655.258361170248,110.63363559127426,157.18314172455666,0.4663872388626031
