x,y,curie
-2879851.66,-507264.5214,12.068557975404586
-2421612.703,-487066.4143,12.068557975404586
-2419118.591,-487432.6182,12.068557975404586
-2410802.071,-482922.5591,12.068557975404586
-2408999.619,-480947.2774,12.068557975404586
-2401601.058,-470500.5034,12.068557975404586
-2108350.51,100320.9564,10.58904229392918
-2102161.915,102072.0203,10.51507172804445
-2101271.536,92586.2283,10.293135717439723
-2082539.482,-213249.1192,11.005001029096423
-2082538.809,-213245.1234,11.004921931234637
-2082504.903,-213528.1731,11.010472405171685
-2082501.843,-213530.026,11.01050736998275
-2082498.779,-213532.8794,11.010561984335022
-2082491.981,-213951.226,11.018750749258567
-2082486.509,-213957.903,11.018879180699374
-2082486.274,-213959.0465,11.018901424124225
-2082435.05,-213698.9097,11.013792404907635
-2082426.255,-213711.0167,11.014026300782994
-2081100.128,-211770.3833,10.974594775712148
-2081046.481,-211698.0168,10.973089155180055
-2071405.579,-204522.4941,10.822320435132367
-2071398.46,-204527.2905,10.822448021042556
-2071398.059,-204529.2351,10.822494325796328
-2071396.777,-204526.1942,10.822426087102953
-2071395.614,-204533.2105,10.822592542389849
-2065416.316,105264.2957,10.19620933097522
-2052303.939,129065.1398,10.653401090014427
-2029564.726,-164038.8395,10.577897637573416
-2028892.811,-162387.7359,10.521150312989858
-2028886.756,-162390.1583,10.521372989098126
-2025317.018,-163991.3956,10.667324975551637
-2024332.891,-165744.9732,10.76639480535258
-2011487.572,-134622.2627,9.706277343930667
-2009502.56,-132998.3152,9.714642958047612
-2009496.889,-133004.5245,9.715242665992314
-2009483.322,-135251.3178,9.835092157682226
-2009479.819,-135252.5002,9.83532123737048
-2009479.709,-135253.4819,9.83537598282509
-2009478.4,-135255.9919,9.835565683882695
-2009472.573,-135262.4096,9.83617064797137
-2008494.775,-132886.6723,9.754254845463057
-2008460.893,-132866.7369,9.754652079754488
-2008287.578,-133911.4849,9.820742812884118
-2008179.157,-132923.2491,9.770267073623419
-2007981.726,-194298.2889,12.273875561280455
-2007976.483,-194300.0962,12.27413726448407
-2007525.077,-194827.6016,12.304911452517041
-2007523.918,-194827.9889,12.304969221148452
-2007512.523,-194839.1285,12.30569761848218
-2004613.589,-134381.8719,9.984369140121384
-2004435.032,59548.0623,7.383755456730304
-2003347.364,145922.0971,11.186700517802132
-2003341.312,84688.9226,8.056717390440387
-2001655.665,106282.0417,9.723778730242103
-2000698.366,-195818.2627,12.621926517215417
-2000697.433,-195819.7918,12.622002942900576
-2000685.456,-195827.3712,12.622703088615179
-2000685.106,-195827.4055,12.62271918572692
