x,y,volcano
-1968692.595,-39366.5048,16463.79476795156
-1968360.889,142640.4926,84887.13171986298
-1968157.705,68993.2558,20175.713998282336
-1967922.46,36256.3156,29368.580588572207
-1967860.733,-104662.0721,4257.584065404638
-1967775.548,105430.141,48966.77485452349
-1967441.964,-32792.9174,18930.781098007184
-1967274.425,104914.1018,48306.36380586949
-1966244.827,-99785.0796,3932.8279119744075
-1966226.529,50901.6492,18247.566076712206
-1966062.559,-13587.3676,34334.48151583519
-1965403.022,-68721.7032,15245.575986395435
-1965202.737,-100809.7912,3219.0741616277087
-1965170.756,117135.1669,59334.19990536406
-1964949.647,-4677.239000000001,42428.54499550802
-1964713.841,90904.2759,34387.40317583833
-1964506.282,-37021.902,13963.7331523135
-1964464.227,-37119.326,13871.222989459595
-1964418.706,-38399.804,13098.19158603157
-1964213.616,67432.6854,15961.682233995054
-1964114.586,-103308.55,868.8289644140107
-1964083.232,130795.3878,72420.83814126143
-1963866.211,-96365.2188,7029.2589203589105
-1963763.208,79762.395,24184.295992965737
-1963513.47,-11689.7208,35293.59556219382
-1963436.809,111039.5699,52998.63428933862
-1963149.17,-99293.8656,4074.5435607895056
-1962829.237,144619.0412,85837.56136975353
-1962783.459,126118.5914,67582.9345625841
-1962368.458,-56127.3569,13888.252427668524
-1962328.687,-54146.4502,12410.761526904866
-1961931.423,-99582.7943,4006.8121176455156
-1961617.857,99146.609,41044.72759044144
-1961549.466,-9949.1093,36477.36038261727
-1961070.279,-102030.9861,2554.7697788444507
-1961025.141,113510.6625,54871.078459245335
-1960819.122,-40431.9838,8975.33824535684
-1960646.23,-21968.1893,24625.199349675444
-1960530.416,-65467.158,10620.522491711654
-1960330.459,-99679.0121,4702.486746862973
-1960064.89,126457.0344,67466.56423805245
-1959352.053,59097.1147,9127.462151722393
-1959263.548,431.4913,46310.4306514479
-1958850.527,-190625.1096,73129.0261187753
-1958844.485,-190631.2422,73136.7849900745
-1958346.695,-28900.3431,17324.190044848125
-1958204.916,65215.4988,9678.877198574633
-1958188.038,-25728.9716,20346.673373668575
-1958026.035,-27620.2947,18472.302921681752
-1957334.274,48596.5343,13181.102597936206
-1956584.052,98393.2887,39200.27612991097
-1955684.857,-14571.9394,31019.495655057002
-1954667.249,121190.638,61640.53538986176
-1954501.145,-5032.1381,40490.81653886103
-1954419.222,-51189.2502,5622.027546610966
-1954059.996,4001.0347,49513.65276775937
-1953934.178,49473.0591,10880.35925765531
-1953862.858,58377.9891,3854.79444538449
-1953563.499,-47434.0635,1931.1542150960447
-1953134.234,-186094.66600000003,75711.79831969211
-1953124.219,-186099.1251,75722.15717723036
-1953044.199,134070.5979,74414.32954899853
-1952771.933,133160.15300000002,73494.67253090764
-1952504.654,-188710.5097,77973.11071188406
-1952425.695,-189838.4353,78819.6256509219
-1952416.161,-189848.2103,78833.27828010666
-1951059.912,-70300.4337,2580.83577222765
-1950288.615,-48322.6655,1704.1570490914169
-1949707.113,-52948.4033,6317.348206103495
-1949562.506,-77557.1187,9703.001210065115
-1949043.793,-70708.6684,3054.4251602925438
-1947846.236,-74324.444,6860.134328023393
-1947710.925,-51114.3998,5436.151008867832
-1946654.401,55159.2196,5348.374712648274
-1946570.906,57288.5763,3808.7585460664977
-1946421.771,9732.0128,50016.434406584085
-1944700.973,5379.1589,50513.03844677423
-1944619.83,31809.5788,28275.152996545672
-1944596.508,-50981.203,7638.8375472971375
-1944250.397,40152.1278,20207.655369939395
-1943142.901,-80298.2446,14279.388103403451
-1942718.22,58428.9168,6949.20911209133
-1942231.571,147695.9993,88350.46300979049
-1942090.523,116111.1453,56953.05540521716
-1941542.674,-27265.2805,21647.623444226694
-1939596.771,122793.2479,63924.40519538955
-1939491.557,-90700.487,25205.56086530377
-1939205.674,-30991.5471,19665.361280633693
-1938433.85,-54953.7435,9613.63829099709
-1938369.984,-19777.5589,26413.198317910053
-1938006.531,-52669.5973,11530.852749291813
-1937947.986,-27697.4375,21143.57501670234
-1937384.388,-25258.8463,22044.667321728633
-1937222.497,-103723.0228,26027.675101511602
-1937144.848,107843.4849,49766.823816153046
-1936680.982,121256.8523,62938.56593205643
-1935760.628,136256.8794,77839.75135125793
-1935413.583,-52240.9067,11326.617057293892
-1935299.967,-49485.0479,14053.763189620497
-1935213.876,116069.1355,58214.40741473423
-1935175.668,-52349.4055,11191.237716863105
-1934989.417,-52702.2569,10821.616005346412
-1934927.331,-45064.5293,16122.630500074501
-1934188.62,-44872.8026,15684.452373423632
-1934161.743,-46415.2207,16340.63663096649
-1934105.717,39733.2362,25208.90452036691
-1933988.591,8232.6903,48911.22372149237
-1933927.737,-25936.4804,18944.625096854645
-1933882.139,-46555.5173,16164.557088725798
-1933585.588,-47556.7315,15925.741928523248
-1933417.509,-46782.9841,15878.341819572584
-1932963.117,-44084.0313,14247.345635154252
-1932881.104,42916.766,23625.450706122963
-1932840.031,19031.288,43925.043692514155
-1932440.304,-46630.9041,14967.712569843943
-1932144.917,-49396.8818,14200.576390154902
-1931638.249,-1913.3141,38525.5464288807
-1931604.206,125834.6979,68577.02319204457
-1930976.842,-107279.498,32507.18078666215
-1930741.275,-66204.1904,4239.560521588111
-1928886.801,-25088.0098,16256.29346080497
-1928856.944,-43091.3347,10098.626492862757
-1928678.966,-25881.1951,15484.347941306865
-1927989.956,95907.7157,42188.42956487587
-1927651.605,-37538.5167,7899.655862333288
-1927536.882,-39896.5603,7826.971624667493
-1927025.366,-34131.4564,8467.937609842298
-1926531.901,-38322.3497,6715.776276137703
-1926458.046,-38424.4724,6638.773073235505
-1926393.016,13915.1072,51267.46032473566
-1926040.876,100439.7731,47084.259603911494
-1925974.351,-37126.0027,6323.071270359956
-1925886.909,-39404.7174,6121.347189917457
-1925676.732,-24495.0966,15255.214487312642
-1925571.478,-40213.3187,5977.330280026631
-1925361.829,-38630.6906,5540.909215520453
-1925341.202,73152.4377,27727.865444147003
-1925257.592,-22553.2617,16925.342493992375
-1925109.654,-39331.9758,5341.4674145989275
-1924432.821,115336.7133,61093.022964815485
-1924173.259,-41479.4318,5228.535519803256
-1923703.458,132287.8238,77102.44821278186
-1923682.437,135927.7473,80547.60526233513
-1923510.458,-42462.6638,5354.685305255811
-1923507.061,-39607.9216,3826.1062064795537
-1923282.318,-41484.0932,4517.015190102546
-1923170.292,128506.2589,73739.9024292922
-1923128.961,-8055.3606,30705.075103026687
-1922950.261,-40966.6604,3934.36925379434
-1921769.067,-28661.3426,10109.834297152576
-1921521.834,-33193.454,5650.311130359154
-1921376.534,-41437.9643,3250.3675207047577
-1921312.308,-36810.7332,2315.1812741668696
-1921071.379,-42926.1963,3158.2740630854264
-1920727.827,69222.4542,30379.068982479876
-1920304.695,58150.7188,29293.012381256798
-1920048.86,27700.6886,43492.77843169295
-1919622.498,69736.7032,31590.440193000064
-1919426.867,69434.3925,31681.225386431895
-1919157.873,60226.5809,30406.912229305923
-1918886.867,111274.5591,60049.150071196054
-1918060.007,-109062.8061,45545.26267673381
-1917651.913,-50519.3002,5908.557707349974
-1916971.4,95417.21,48386.67063077453
-1915841.343,112848.3364,62983.89545239412
-1914742.24,-7566.2361,31428.59780194217
-1913320.938,-35577.3418,7160.935106294583
-1912990.309,133620.0634,82515.88582298042
-1912425.393,52889.5585,37744.28536581091
-1910872.301,107215.7483,61312.24403932401
-1909939.989,110888.5962,64769.521990415946
-1909202.705,142136.6359,91829.79382332056
-1908429.07,-46053.7946,7297.7281867977945
-1908267.337,-73088.4966,27457.312146864915
-1907044.721,117768.4738,72008.71318363294
-1906855.335,125664.2516,78622.63882280365
-1906839.217,77896.0427,46453.494872330244
-1906287.156,-57532.9366,15671.261617392081
-1906102.027,-57446.8074,15713.987581167261
-1905381.939,56924.3091,37063.471847186804
-1905107.564,-70840.8597,27941.71386202417
-1904675.29,74136.6078,43604.961128189825
-1904419.424,-41555.0473,11730.931255138816
-1904418.625,73395.7128,42967.08912033521
-1903779.773,-66303.2485,24417.602668223433
-1903574.252,-41279.0271,12619.85161792419
-1903276.674,-34659.2113,16097.140774543943
-1903234.996,68590.4309,39374.38847533939
-1903012.218,64331.889,37205.415693804425
-1902558.713,66527.1675,37777.2914608598
-1901817.24,-56988.5379,18325.737334096262
-1901587.365,107621.7352,66447.07618840295
-1901455.273,-57535.9438,18958.906327676697
-1900891.51,-47122.2051,14910.46975718747
-1900290.998,60086.9298,33066.55156287453
-1900219.27,66416.4462,35675.641788255925
-1900172.907,70885.3966,38051.45777948186
-1899956.399,-64294.9606,24897.39997684309
-1899549.866,108512.0707,65464.94767402533
-1898245.657,-42319.6702,17598.546136943824
-1896830.209,158633.2325,103359.47492113312
-1895645.846,71514.3402,34879.15986816678
-1895411.281,-29928.4995,25207.15870912607
-1894535.639,-43585.3321,21153.899150529538
-1893902.591,-67658.0206,31429.634971961237
-1893799.191,-51936.039,22931.659337136567
-1893622.263,143541.0048,89301.16857737003
-1893264.935,66791.5609,30059.521691022208
-1892868.327,-63068.6734,29096.55118906732
-1892315.532,87266.7821,44918.014755861564
-1890997.187,94920.5812,50302.752358234065
-1890935.344,-5801.4941,43691.34466999688
-1890848.749,118822.2115,67045.80300609513
-1889658.59,137502.1208,82098.5065488935
-1888981.66,134123.769,78817.57830771885
-1888068.243,123515.222,69275.35204942178
-1887521.217,135801.7191,79586.86621609466
-1887375.08,-59328.3546,31710.548906895434
-1886777.862,27707.6269,27381.962193749874
-1886199.765,104346.4733,52961.589675967625
-1885741.344,104152.1797,52507.785487654735
-1885578.403,-82821.7205,48345.937246507485
-1885262.347,31488.0887,23541.96463655055
-1884350.18,-60114.7645,34769.93400615706
-1884235.071,-100859.7474,62231.43827464631
-1882961.04,104189.8182,50694.978481834565
-1881913.236,123881.0348,66431.59026692962
-1880872.007,104095.4122,49296.07234680164
-1880511.039,-58568.4905,37676.3331984835
-1880281.285,80941.1698,33820.298274224166
-1880035.743,104984.0903,49485.66216340198
-1879685.864,-48515.7574,36133.988397010056
-1879676.31,50460.8229,10583.276875603415
-1879598.977,122904.4723,64487.28017018911
-1879408.475,47378.334,10262.961294750889
-1878969.942,145508.3752,81922.32552837138
-1878599.715,54994.4084,11265.503256324297
-1877970.016,-49887.0827,37995.20861025172
-1876634.721,-85173.1405,56024.12334842796
-1876547.587,-81019.9555,53185.990891573405
-1876327.162,124727.1948,64604.85740592299
-1876221.719,-84156.5151,55591.09480139216
-1875722.878,48155.5066,6513.260469777936
-1875368.312,-51574.0242,40815.47980803339
-1875335.899,50256.1679,6288.215073982519
-1875181.945,-52505.4795,41159.87691366565
-1874764.231,77308.3038,27263.02748825907
-1873303.681,44691.7551,5733.815215418958
-1872668.475,135001.796,69754.18460946184
-1872557.403,96117.2579,37907.57626312323
-1871658.899,59651.2071,11184.918265910415
-1870035.591,-81367.7122,58357.138862637075
-1869969.441,69398.163,20163.559877864347
-1869913.503,-64504.1721,49731.60306952232
-1869647.753,-42676.0801,46053.70656912006
-1869411.75,54503.5608,5774.211651286887
-1869406.699,114411.1634,52537.39798833334
-1869061.042,132023.1306,65190.08864956922
-1867671.25,-56312.7642,49297.94481561067
-1867476.869,55673.246,7138.862234994533
-1867007.353,-67058.4017,53421.2991117256
-1866644.02,80308.9423,22130.63934764261
-1866380.603,88391.5443,28028.61071623032
-1866343.634,-35049.3333,50287.74552502563
-1866042.493,-45616.9516,49606.51505837302
-1865671.729,-51732.5616,50429.506427314096
-1865651.371,-40264.2119,50213.564090054955
-1864970.488,87619.8938,26593.2997612152
-1864735.112,57466.0115,9634.753283390168
-1864299.454,-69198.4468,56777.91557972828
-1863696.545,67788.6858,13703.220858574201
-1863489.09,56867.5279,9675.836316930887
-1862307.04,87489.5711,25095.45074910622
-1861386.557,74230.1593,14192.892888390215
-1860944.298,-56634.3118,55931.852975531656
-1860713.271,66669.7305,10593.252338310565
-1860570.325,67476.6404,10570.621257998668
-1859983.622,71825.9975,11655.706837948122
-1859700.038,74081.0845,12802.994274317354
-1859200.645,66722.035,9097.875205022685
-1859125.522,101583.9209,36519.560794656514
-1858858.607,72918.0603,11403.559196525715
-1858539.38,150087.8946,75314.40580508717
-1858246.387,-50196.6464,57636.48884227192
-1857946.269,101535.5467,35541.607930929065
-1857824.495,-45245.6041,57820.88586713863
-1857485.197,74636.8577,11682.996510347217
-1857111.837,74306.985,11192.460568792394
-1856991.324,66399.7101,6865.38015465072
-1856949.821,149548.2191,74132.01255286305
-1855580.79,77473.4154,13118.28082021568
-1855219.461,95634.1853,29975.138496363947
-1855160.762,159436.6556,70855.31475884144
-1854088.419,76967.8479,12098.404044400337
-1853886.715,69185.3235,5212.835138107614
-1853306.803,77602.5745,12482.631077796786
-1853183.395,78007.5609,12845.744637602518
-1852867.305,78628.7577,13383.575937448448
-1852467.556,96855.4965,28353.764317257173
-1852462.532,164186.8885,66125.01492115846
-1851398.917,86653.2339,21171.029508529973
-1851309.292,173178.8483,61164.21844514477
-1851287.154,173211.9606,61131.14425489067
-1851073.102,173147.5962,60957.83480370428
-1850845.986,63132.6284,2475.003687042829
-1850700.611,83560.2698,18050.53991088578
-1850216.984,160534.4592,66087.24599951014
-1849587.185,68412.8251,2956.3130980408637
-1849123.102,72999.168,7556.698861816658
-1848679.62,73002.2124,7634.523469124055
-1848501.854,95333.0286,24275.750511644663
-1848028.373,27944.2461,29118.69203253172
-1847876.894,96604.3826,24619.655405727775
-1847845.158,65474.7311,1288.9511632184958
-1847598.75,192027.5045,53032.66776399475
-1847537.458,178306.9972,55821.88239513701
-1847528.824,178099.1244,55881.7012673744
-1847509.667,178027.3914,55887.23665145533
-1847477.241,178050.33899999995,55849.05602957906
-1847457.27,178011.7543,55842.94275641586
-1847440.328,177977.9232,55838.146410800415
-1847405.136,177996.6483,55798.73964518146
-1847149.899,79455.1136,14264.144332045262
-1847126.694,84356.9871,18082.082943495832
-1846516.01,61835.9733,3526.8062962027448
-1845770.483,57462.4049,7700.563533528092
-1844310.536,167855.9415,57224.538517581306
-1844303.336,167851.0294,57220.75962707659
-1844236.804,98054.1527,23141.74225272165
-1844196.275,185372.5499,50673.55133508647
-1844186.607,185397.3461,50658.693567067145
-1843070.467,79389.0473,13561.191884610735
-1842036.646,25887.817000000006,34911.630365405756
-1841907.572,192737.5002,47302.592075651155
-1841623.054,66119.7098,7299.793587185047
-1841422.743,60749.2046,8263.61570577597
-1840349.446,80114.2074,10817.053899798491
-1840335.501,48463.0793,18166.795282656414
-1839910.246,75897.8378,11228.087182979467
-1838349.268,73013.3139,11364.774550689543
-1838324.552,45341.7212,21867.24262050605
-1836835.093,59238.8007,13053.823024639043
-1835703.568,104783.729,24582.110361997213
-1834613.264,91980.8923,12844.04960154442
-1833822.577,178155.0549,43149.014585015204
-1833348.917,78569.1488,4144.060380941304
-1833240.575,170622.7839,46360.58059685403
-1833218.408,170643.758,46330.48543810622
-1833207.722,170644.8677,46320.99507596301
-1833170.733,170605.1817,46312.44188452158
-1833160.346,170591.8057,46311.298045057716
-1833160.293,170596.3111,46308.73690834733
-1832555.586,187082.2543,38950.9265738694
-1831150.657,92321.6399,11463.629244181619
-1829064.0,4421.6582,59255.26193057085
-1829044.137,156023.22199999998,53025.27006420476
-1828750.986,97480.5311,15283.988108334972
-1827847.28,26328.7303,43575.701927970644
-1827826.767,68723.2899,11041.43556370068
-1827657.802,165492.6364,45190.948457116014
-1827588.727,188887.173,33700.07630969342
-1827496.689,188924.8556,33601.924527407646
-1827418.884,188991.3477,33511.21279943597
-1827302.784,187966.5184,33642.29063881455
-1827193.179,160772.3615,48234.44894646
-1826344.956,77476.9128,2186.9220507640975
-1825547.469,82382.8489,657.9855435496546
-1824482.52,96966.2544,14299.424725979534
-1824307.94,-8522.4499,72255.7830915825
-1823111.263,154313.3631,50805.62672171048
-1823031.841,68753.1978,11100.149199563955
-1822961.091,109689.0848,27088.04367507287
-1822853.489,161077.029,45190.38114361391
-1822760.586,66768.3946,13094.812360810318
-1822666.631,78961.4536,3022.397371160125
-1822492.869,82037.6042,2545.906652622159
-1822116.949,161416.982,44467.64009684987
-1822110.122,161422.3997,44459.16853780065
-1821487.215,78029.7125,4413.1496147882435
-1821402.16,-4911.9927,71322.15920132284
-1821193.482,93348.6244,11318.209359695178
-1821130.087,198256.1979,26438.37703575054
-1820870.096,69259.4665,11333.981511274425
-1820843.568,190800.5723,26699.635316842367
-1820366.365,158609.7081,45708.87682232251
-1820335.955,82231.3336,4643.029982982757
-1820306.44,63352.5708,17045.273460327455
-1820241.841,158633.3213,45619.627963457395
-1820237.09,158630.1673,45619.589486019846
-1820219.283,158684.0501,45564.95336910072
-1820197.112,81026.4148,5037.931884942336
-1820175.341,158729.7663,45502.48579527694
-1819973.23,190915.6269,25824.80856715802
-1819927.855,190479.6859,25877.88063618419
-1819799.389,190712.2972,25699.828664609693
-1819779.153,156466.2183,47185.326173192196
-1819695.4,190412.1257,25667.645370495018
-1819332.204,77709.0436,6561.975125756199
-1819295.62,180756.7634,29141.138665699273
-1818607.197,75724.09700000001,7996.668565008581
-1818256.395,151627.9503,50626.45271759711
-1818224.813,82175.4075,6751.441690058262
-1818088.139,63936.2089,17335.830691941246
-1817940.954,100531.7381,19186.151252739517
-1816973.062,64108.4667,17698.909081646005
-1816413.926,197708.1913,21697.142005930917
-1816125.432,197782.9173,21413.586408120038
-1815300.793,47146.57,34005.32174493265
-1814738.374,155250.3703,45807.24916910807
-1814053.027,71150.8765,14301.429056400922
-1813887.062,68207.6043,16324.028314038023
-1813278.466,108168.8596,28042.052437094826
-1813276.389,93570.4153,15974.057676870023
-1811648.782,111310.2804,31577.26738169407
-1811064.431,88160.0678,14936.98992753
-1810638.849,191334.8552,16695.153670819385
-1809203.567,107938.8627,29773.666067117007
-1808055.957,48683.4649,35515.166015776944
-1808012.785,107184.3172,29796.849602403032
-1807960.55,97654.5853,22656.155974413574
-1807957.32,82613.3755,17000.555711117027
-1806923.057,83463.4165,18051.94505156447
-1805875.731,160932.5961,37235.30246428012
-1805875.064,160931.6092,37236.045054956085
-1804720.185,149895.6752,47626.70911829309
-1804716.319,149893.3331,47628.190415385274
-1804694.17,149906.6204,47610.567207607026
-1804506.515,86350.7072,20778.99035284892
-1803716.232,107760.1905,32870.70257549702
-1803286.682,28501.3635,55720.02997128256
-1801547.816,107168.9994,33882.07461054215
-1799728.376,156849.8817,39929.002363969674
-1799677.25,156868.7087,39903.979960994584
-1799662.718,156861.0435,39909.79596784822
-1798363.257,166627.2835,30058.005844224976
-1797842.686,167649.5487,28983.284133058343
-1797794.146,193538.9666,4222.5406312163095
-1797623.813,166444.687,30159.925046834098
-1797595.164,113988.5316,41584.445986073624
-1796506.424,193498.7465,3448.350243587269
-1795925.985,192632.5913,4010.5965092643287
-1795629.146,192823.7669,3747.855705308367
-1795466.688,58615.5972,36714.833970398344
-1795256.6530000004,192890.4637,3612.5205628529934
-1793598.7859999996,195654.35600000003,1411.352600649446
-1790929.2230000002,170599.0767,26149.49951016936
-1790928.971,170582.8062,26165.63211354749
-1790919.725,170586.2749,26163.55344510942
-1790916.221,170806.68,25946.063776305105
-1790914.731,170585.81699999998,26164.73840310223
-1789031.425,35172.2732,57519.66315239152
-1788568.804,117412.8289,50307.971997279245
-1779316.631,153297.2618,45846.89154089285
-1779224.166,153471.527,45714.16324301369
-1779215.525,153469.1245,45719.358639972976
-1779211.715,153465.0829,45724.454514636454
-1774649.608,159227.9652,42319.11992175736
-1774085.664,193271.2148,20912.338532779107
-1767913.167,145709.7443,57416.879257825
-1767509.5580000004,145717.8017,57599.54905430651
-1766529.006,182870.23100000003,31327.969478325947
-1764083.595,143490.36800000002,61214.01373179519
-1761063.993,187752.732,34797.264636282525
-1760960.204,186859.349,35131.50880233567
-1759824.6509999996,187469.7558,36067.99813413508
-1759427.108,188202.3041,36279.235286605115
-1755585.119,135446.6748,72509.44738111127
-1755583.823,135437.8858,72517.54398465135
-1752679.3369999996,140893.672,69703.61640121623
-1751507.667,182686.3731,45387.42999404141
-1751230.445,139264.684,71877.14419728484
-1750647.3490000004,139099.7966,72362.35169712569
-1750587.882,138657.7567,72749.379185094
-1750091.86,209062.5402,46402.43100302089
-1748869.949,181226.5931,48347.457284720025
-1747072.799,172657.87,53293.86651619121
-1747041.136,172767.9322,53273.14119233355
-1747030.4330000004,172704.4972,53310.97253667566
-1746916.674,172862.1644,53342.87063803392
-1746143.842,127547.5224,84337.1656305692
-1744736.6509999996,203739.9154,50541.564064532125
-1743304.95,167170.3121,59204.38254671597
-1740330.006,141953.1622,77029.91605094605
-1740286.21,214359.6035,57329.54323512539
-1738455.475,172689.9291,61112.25690238527
-1737560.3390000004,215158.688,60168.719789543255
-1734438.865,134022.7123,86816.31286051932
-1734436.35,134014.5502,86823.93098088507
-1734267.792,44160.3516,97977.047251809
-1733098.5259999996,191699.8934,61837.82353833897
-1730260.27,171591.6701,69123.30505648619
-1730242.273,171576.4238,69145.58348512447
-1729304.8369999996,147531.5617,81719.66566979987
-1728970.54,22114.4371,112435.29636795617
-1728213.906,147572.8868,82571.47395330576
-1726761.3280000002,29417.662,110851.96209946024
-1726163.1509999996,213317.0462,68291.34896512752
-1725837.801,123416.7729,100427.23201979397
-1725578.634,69856.8269,100202.34678015806
-1725495.343,168433.6663,74715.6264017066
-1725470.36,168425.2666,74741.93581052573
-1724928.675,35598.1398,109874.89108738796
-1724581.324,170739.1892,74738.97410317913
-1720666.216,39511.5663,112341.01534927398
-1720615.294,50665.1742,108915.4594729846
-1720570.958,20749.8924,120393.84820626077
-1720564.1609999996,30959.6068,115757.47903084976
-1720110.104,42773.6202,111745.33954089986
-1720036.779,42824.7902,111797.7665376992
-1720019.372,224472.7529,59685.89864335848
-1719795.691,14188.8344,124389.45825698035
-1719520.0580000004,49863.3263,110185.16291286852
-1718476.134,39524.2544,114385.54537015439
-1718386.269,57347.3424,109519.0203604957
-1717780.2219999996,44045.6866,113543.93829183101
-1716586.74,41772.1071,115402.23980338065
-1716467.042,226201.43,55912.209195638825
-1714993.541,176962.8777,78549.42293608616
-1714985.541,176959.0907,78546.69236962158
-1714651.941,190163.9733,69270.28005200757
-1713637.149,26064.1753,124109.00975098803
-1713065.189,40731.7624,119070.44921763505
-1713062.867,40726.6106,119074.32376767669
-1713059.101,40730.8234,119076.51078954768
-1713047.233,40724.8055,119089.692201293
-1712574.281,41332.6576,119340.89570753831
-1712336.97,71239.5493,113199.85339241571
-1711183.074,63430.8929,115390.66492370784
-1711099.003,217028.0133,52823.343133620896
-1710731.9130000004,167745.7194,82871.57892528066
-1710506.961,185753.831,69130.10113896828
-1710462.365,177926.1384,74787.15099343311
-1709981.689,54915.27,118244.03941264919
-1709762.73,55074.0383,118425.29633355261
-1707893.106,55407.0195,120187.8768728042
-1707434.7859999996,54887.9841,120741.81540729343
-1706435.676,164515.6197,83060.94453697196
-1706318.148,59901.5757,120805.52655733863
-1706047.31,224586.4444,45929.611842446604
-1706027.379,224640.7692,45898.858940440805
-1706002.441,224599.829,45882.941536718565
-1705976.5680000002,224677.4221,45841.57753801388
-1705952.823,224675.951,45818.645972328726
-1705636.7869999998,191783.5531,61438.240675801644
