x,y,depth1000
-1390000,70000,66.05656986796693
-1390000,75000,65.8775416261391
-1390000,80000,65.16594894782433
-1390000,85000,63.381260089964464
-1390000,90000,60.688147111252846
-1390000,95000,58.743951296375435
-1390000,100000,59.24605497238783
-1390000,105000,61.57675840436769
-1390000,110000,63.496245373861534
-1390000,115000,63.81026955629973
-1390000,120000,63.20601136759282
-1390000,125000,63.0114424708082
-1390000,130000,63.643245508957996
-1390000,135000,64.26958684410056
-1390000,140000,63.752781041636354
-1390000,145000,61.699294954186755
-1390000,150000,59.06800856626823
-1390000,155000,57.477867677940516
-1390000,160000,57.45549947183378
-1390000,165000,58.4928933908471
-1390000,170000,60.3619884041433
-1390000,175000,62.71614063990659
-1390000,180000,64.65098509972489
-1390000,185000,65.66379692760152
-1390000,190000,66.00590124433306
-1390000,195000,66.0794974318548
-1390000,200000,66.07884483869748
-1390000,205000,66.04216840350651
-1390000,210000,65.96601266942633
-1385000,0,65.71266903317462
-1385000,5000,66.10623589080899
-1385000,10000,66.74193628044924
-1385000,15000,67.69370545903085
-1385000,20000,68.46052134194397
-1385000,25000,68.2169767691094
-1385000,30000,66.95592557732506
-1385000,35000,65.50477086339357
-1385000,40000,64.5031256633576
-1385000,45000,64.2194772584015
-1385000,50000,64.63717793460799
-1385000,55000,65.32302073706911
-1385000,60000,65.81615070610368
-1385000,65000,66.02372331257354
-1385000,70000,66.0591446780246
-1385000,75000,65.94163038031415
-1385000,80000,65.44419017042877
-1385000,85000,64.19435703345123
-1385000,90000,62.30837906558358
-1385000,95000,60.94842736493922
-1385000,100000,61.31199898614012
-1385000,105000,62.999729572711765
-1385000,110000,64.50944895380543
-1385000,115000,65.02869938626327
-1385000,120000,64.87098542319798
-1385000,125000,64.67574367674143
-1385000,130000,64.70840258776978
-1385000,135000,64.74972426447434
-1385000,140000,64.33617910506395
-1385000,145000,63.153567435350915
-1385000,150000,61.55120087986926
-1385000,155000,60.329749588564646
-1385000,160000,59.82791303091317
-1385000,165000,60.0629252381507
-1385000,170000,61.26403906921843
-1385000,175000,63.16488425741105
-1385000,180000,64.8282215879845
-1385000,185000,65.71505557802901
-1385000,190000,66.01659428186301
-1385000,195000,66.08334594159379
-1385000,200000,66.09141288131472
-1385000,205000,66.08638139912713
-1385000,210000,66.07415995659744
-1385000,215000,66.05969792588081
-1380000,10000,66.39458521668409
-1380000,15000,66.78223145509868
-1380000,20000,67.00202926526056
-1380000,25000,66.55054779657902
-1380000,30000,65.25566357271369
-1380000,35000,63.44952425236303
-1380000,40000,61.87490816608094
-1380000,45000,61.51481648942724
-1380000,50000,62.639484877892876
-1380000,55000,64.29631176864604
-1380000,60000,65.4526794508122
-1380000,65000,65.93678389292182
-1380000,70000,66.05709344351449
-1380000,75000,66.01928205165413
-1380000,80000,65.78386890513507
-1380000,85000,65.18709224167748
-1380000,90000,64.2862202799635
-1380000,95000,63.63647086009052
-1380000,100000,63.81148706768169
-1380000,105000,64.6281818688293
-1380000,110000,65.37916203730367
-1380000,115000,65.64502257614475
-1380000,120000,65.43143632193787
-1380000,125000,64.86246732378865
-1380000,130000,64.16824186879535
-1380000,135000,63.73926547081193
-1380000,140000,63.717072721649025
-1380000,145000,63.7405970639789
-1380000,150000,63.506092737688135
-1380000,155000,63.121700160364625
-1380000,160000,62.77121059022772
-1380000,165000,62.704004395248
-1380000,170000,63.269627492020184
-1380000,175000,64.34858259517674
-1380000,180000,65.3332403770473
-1380000,185000,65.8649804821877
-1380000,190000,66.04701250727074
-1380000,195000,66.08785999392974
-1380000,200000,66.09382711553668
-1375000,15000,66.2839283164217
-1375000,20000,66.23787160596238
-1375000,25000,65.66424155612712
-1375000,30000,64.10941601095185
-1375000,35000,61.53712368677756
-1375000,40000,59.06116402964789
-1375000,45000,58.54398763306536
-1375000,50000,60.469422245635556
-1375000,55000,63.20260890921164
-1375000,60000,65.07266735554818
-1375000,65000,65.84671940530501
-1375000,70000,66.0499416572495
-1375000,75000,66.06649566062775
-1375000,80000,65.99319365697372
-1375000,85000,65.79882267425378
-1375000,90000,65.5038688539318
-1375000,95000,65.28643883947609
-1375000,100000,65.32960038726175
-1375000,105000,65.57431503530276
-1375000,110000,65.78398762133821
-1375000,115000,65.7343157533319
-1375000,120000,65.15498664691876
-1375000,125000,63.78340963764012
-1375000,130000,61.9519842179001
-1375000,135000,60.79830733546986
-1375000,140000,61.07535976303274
-1375000,145000,62.22340522613222
-1375000,150000,63.31183215564197
-1375000,155000,64.01031069020237
-1375000,160000,64.37161556388313
-1375000,165000,64.58047997812247
-1375000,170000,64.8925311276971
-1375000,175000,65.35192300332469
-1375000,180000,65.7596912299719
-1375000,185000,65.9846303439415
-1375000,190000,66.06736473200529
-1375000,195000,66.08931271689136
-1375000,200000,66.09386115127579
-1370000,20000,65.90969580108113
-1370000,25000,65.11307263933551
-1370000,30000,63.081650635795384
-1370000,35000,59.8091972548838
-1370000,40000,56.918094871596374
-1370000,45000,56.696593414028
-1370000,50000,59.368238790193004
-1370000,55000,62.74594317393325
-1370000,60000,64.94007960291412
-1370000,65000,65.81994768006216
-1370000,70000,66.0489629139875
-1370000,75000,66.08445768198438
-1370000,80000,66.07169745667963
-1370000,85000,66.02719401901838
-1370000,90000,65.95243408440824
-1370000,95000,65.86937951347205
-1370000,100000,65.79520430311513
-1370000,105000,65.72455632897586
-1370000,110000,65.64459892000792
-1370000,115000,65.40286676593921
-1370000,120000,64.46047609016412
-1370000,125000,62.18466415531838
-1370000,130000,59.008812358834405
-1370000,135000,56.794582749955524
-1370000,140000,56.866040268422005
-1370000,145000,58.54579778910757
-1370000,150000,60.58886529230992
-1370000,155000,62.48385307706795
-1370000,160000,64.01289621564449
-1370000,165000,64.98673697663429
-1370000,170000,65.47134280612393
-1370000,175000,65.69906648585494
-1370000,180000,65.839169296894
-1370000,185000,65.95022023160921
-1370000,190000,66.0309483666663
-1370000,195000,66.07425216229316
-1370000,205000,66.09404780060545
-1365000,25000,64.67772858436615
-1365000,30000,62.19654643079223
-1365000,35000,58.61780601063372
-1365000,40000,56.0313689332278
-1365000,45000,56.56466867167598
-1365000,50000,59.74212033367203
-1365000,55000,63.118426514675654
-1365000,60000,65.1173786172793
-1365000,65000,65.87056149939443
-1365000,70000,66.058838067713
-1365000,75000,66.08994165966993
-1365000,80000,66.09020019323097
-1365000,85000,66.07713264156669
-1365000,90000,66.02843297152613
-1365000,95000,65.8756180431105
-1365000,100000,65.52760892846058
-1365000,105000,65.02897208252386
-1365000,110000,64.6429318699462
-1365000,115000,64.41014512644318
-1365000,120000,63.555011761093255
-1365000,125000,60.99479276785742
-1365000,130000,57.046171187540864
-1365000,135000,53.86630510536383
-1365000,140000,53.056486408686354
-1365000,145000,54.12662321374484
-1365000,150000,56.211653739998546
-1365000,155000,59.05083023779821
-1365000,160000,62.013613790870835
-1365000,165000,64.1215627101181
-1365000,170000,65.02783994846595
-1365000,175000,65.1949038561391
-1365000,180000,65.26649174395706
-1365000,185000,65.51050754007349
-1365000,190000,65.80704524765123
-1365000,195000,65.9976166985037
-1360000,30000,61.930541485795054
-1360000,35000,58.56630939820549
-1360000,40000,56.63173915859777
-1360000,45000,57.78053734450631
-1360000,50000,60.95863600606525
-1360000,55000,63.849810992225095
-1360000,60000,65.39584412824998
-1360000,65000,65.93866843997152
-1360000,70000,66.06954504599376
-1360000,75000,66.09154361039846
-1360000,80000,66.09178620857682
-1360000,85000,66.07258496556878
-1360000,90000,65.96464066160209
-1360000,95000,65.56287685190794
-1360000,100000,64.60106854860116
-1360000,105000,63.22054898584667
-1360000,110000,62.26330504728823
-1360000,115000,62.291164949506516
-1360000,120000,62.30426486725877
-1360000,125000,60.56982671489014
-1360000,130000,57.00069673790511
-1360000,135000,53.578297669911485
-1360000,140000,51.82118717100526
-1360000,145000,51.54750361737938
-1360000,150000,52.690116651638014
-1360000,155000,55.65368091400677
-1360000,160000,59.58725440572956
-1360000,165000,62.56353574949438
-1360000,170000,63.58150220907856
-1360000,175000,63.393332154065625
-1360000,180000,63.40461826619025
-1360000,185000,64.15803674761283
-1360000,190000,65.13506552518099
-1360000,195000,65.76998672033217
-1360000,205000,66.08296742595056
-1355000,35000,60.111449800819194
-1355000,40000,58.79170804401847
-1355000,45000,59.8498212309562
-1355000,50000,62.285164518429134
-1355000,55000,64.39107368930804
-1355000,60000,65.5177080678758
-1355000,65000,65.94313396662535
-1355000,70000,66.06385982487765
-1355000,75000,66.08966465072928
-1355000,80000,66.089733377103
-1355000,85000,66.05487660818699
-1355000,90000,65.85370824234637
-1355000,95000,65.09958645308102
-1355000,100000,63.2917777911639
-1355000,105000,60.7048066642562
-1355000,110000,58.980362770199356
-1355000,115000,59.432563255195795
-1355000,120000,60.85157267021181
-1355000,125000,60.74360317512046
-1355000,130000,58.5064384799578
-1355000,135000,55.793812711927565
-1355000,140000,53.900356494621356
-1355000,145000,52.765128161607564
-1355000,150000,52.79182659378949
-1355000,155000,54.957070093752904
-1355000,160000,58.58115914969232
-1355000,165000,61.22780739488793
-1355000,170000,61.376125120567906
-1355000,175000,60.16348155997705
-1355000,180000,59.99340247695136
-1355000,185000,61.67849677715281
-1355000,190000,63.90433322219797
-1355000,195000,65.3533352708836
-1355000,200000,65.92360215087213
-1350000,35000,62.469888874375634
-1350000,40000,61.479108085938606
-1350000,45000,61.75553043348943
-1350000,50000,62.94178511256977
-1350000,55000,64.26824605210959
-1350000,60000,65.25918937555429
-1350000,65000,65.80518170895317
-1350000,70000,66.02195427560495
-1350000,75000,66.08144132544871
-1350000,80000,66.08737497810488
-1350000,85000,66.04303179334731
-1350000,90000,65.78258105146912
-1350000,95000,64.80679490521862
-1350000,100000,62.47036790898014
-1350000,105000,59.1350980494289
-1350000,110000,56.94954553667753
-1350000,115000,57.72668887420658
-1350000,120000,60.21318542531995
-1350000,125000,61.55634383868732
-1350000,130000,60.82799396152676
-1350000,135000,59.32079434407933
-1350000,140000,58.08789622461488
-1350000,145000,57.05750095678457
-1350000,150000,56.578807043486
-1350000,155000,57.637957677082305
-1350000,160000,59.84555931387962
-1350000,165000,60.986785979430614
-1350000,170000,59.5527264523091
-1350000,175000,57.04546198275546
-1350000,180000,56.62541265539307
-1350000,185000,59.2224944742712
-1350000,190000,62.6847824863516
-1350000,195000,64.94045172459727
-1350000,200000,65.82822360363707
-1345000,35000,64.21401075116115
-1345000,40000,63.13229253463929
-1345000,45000,62.34916052505009
-1345000,50000,62.3483350953459
-1345000,55000,63.26421045327675
-1345000,60000,64.55014878941833
-1345000,65000,65.50329588470566
-1345000,70000,65.93821633556868
-1345000,75000,66.06592660528908
-1345000,80000,66.08576669810813
-1345000,85000,66.04616886151013
-1345000,90000,65.8041262713917
-1345000,95000,64.90174223787962
-1345000,100000,62.75330561465517
-1345000,105000,59.707775453717595
-1345000,110000,57.74982734953337
-1345000,115000,58.566670292778134
-1345000,120000,61.11881870282422
-1345000,125000,62.954990346719235
-1345000,130000,63.18387568923234
-1345000,135000,62.66839876309649
-1345000,140000,62.1679652750302
-1345000,145000,61.64527431219525
-1345000,150000,61.24289409778099
-1345000,155000,61.54425902960135
-1345000,160000,62.30981879225606
-1345000,165000,62.00855184630421
-1345000,170000,59.594553264647814
-1345000,175000,56.590907881102936
-1345000,180000,56.05789608063846
-1345000,185000,58.8003322582294
-1345000,190000,62.47452396361311
-1345000,195000,64.86920157042756
-1345000,200000,65.81141750454385
-1345000,205000,66.04722736717622
-1340000,45000,61.94633542952848
-1340000,50000,61.207925516006085
-1340000,55000,62.06236483296526
-1340000,60000,63.79738358010783
-1340000,65000,65.19718771039174
-1340000,70000,65.85501435368795
-1340000,75000,66.05069992512216
-1340000,80000,66.08479308373906
-1340000,85000,66.05509938340488
-1340000,90000,65.86355408584909
-1340000,95000,65.1638103226396
-1340000,100000,63.53446066330147
-1340000,105000,61.2853515933941
-1340000,110000,59.919216290170446
-1340000,115000,60.64543622505067
-1340000,120000,62.68008152248174
-1340000,125000,64.29086709069868
-1340000,130000,64.83441478428648
-1340000,135000,64.80854580972571
-1340000,140000,64.69502958691605
-1340000,145000,64.52857451565343
-1340000,150000,64.34647087902931
-1340000,155000,64.35961636335642
-1340000,160000,64.39679215265187
-1340000,165000,63.63849041310662
-1340000,170000,61.55877160722992
-1340000,175000,59.25391222718405
-1340000,180000,58.83441528918651
-1340000,185000,60.81420037928988
-1340000,190000,63.473697233343614
-1340000,195000,65.20728886563558
-1340000,200000,65.88805870491414
-1340000,205000,66.04949815060999
-1335000,55000,61.91243087218505
-1335000,60000,63.692319604894635
-1335000,65000,65.15270548567837
-1335000,70000,65.84272352722401
-1335000,75000,66.04840571702154
-1335000,80000,66.08440918512744
-1335000,85000,66.05554074353635
-1335000,90000,65.87386522330374
-1335000,95000,65.23484185643676
-1335000,100000,63.80817496243131
-1335000,105000,61.941633873674775
-1335000,110000,60.940544417052116
-1335000,115000,61.71591628524069
-1335000,120000,63.51777711676796
-1335000,125000,64.96552252569467
-1335000,130000,65.58819361061785
-1335000,135000,65.72889853015425
-1335000,140000,65.73740482024756
-1335000,145000,65.70517606731092
-1335000,150000,65.65217776963775
-1335000,155000,65.62331179271588
-1335000,160000,65.52150638677116
-1335000,165000,65.01230140368254
-1335000,170000,63.89991746059043
-1335000,175000,62.72780674728849
-1335000,180000,62.51180093652741
-1335000,185000,63.48775390474924
-1335000,190000,64.80063725592417
-1335000,195000,65.65613865250423
-1335000,200000,65.98809815029115
-1335000,205000,66.0403436949951
-1330000,60000,64.37223923277035
-1330000,65000,65.4188751295898
-1330000,70000,65.91387450441431
-1330000,75000,66.06131226275741
-1330000,80000,66.08521818715803
-1330000,85000,66.04973028472942
-1330000,90000,65.84459360464191
-1330000,95000,65.13949711836815
-1330000,100000,63.605857570179126
-1330000,105000,61.6700860005167
-1330000,110000,60.72710897685767
-1330000,115000,61.64964908178977
-1330000,120000,63.57603910000602
-1330000,125000,65.10334458990572
-1330000,130000,65.7967273136482
-1330000,135000,65.99177974404446
-1330000,140000,66.02708377111564
-1330000,145000,66.02661856917626
-1330000,150000,66.01626739669881
-1330000,155000,66.00236543311179
-1330000,160000,65.94839502911138
-1330000,165000,65.75356248009388
-1330000,170000,65.36382438120819
-1330000,175000,64.96304131608078
-1330000,180000,64.88870473609896
-1330000,185000,65.21702537292187
-1330000,190000,65.65898132083971
-1330000,195000,65.94617423087188
-1330000,200000,66.04955743065132
-1330000,205000,66.01178913225374
-1330000,210000,65.72602908417167
-1330000,215000,64.90247086864743
-1325000,55000,64.62975554068346
-1325000,60000,65.25173678904581
-1325000,65000,65.76393805521043
-1325000,70000,66.00621141242942
-1325000,75000,66.07817756501224
-1325000,80000,66.0875111203522
-1325000,85000,66.05170136179777
-1325000,90000,65.8557653973899
-1325000,95000,65.18674191265637
-1325000,100000,63.74189208397552
-1325000,105000,61.93664590452216
-1325000,110000,61.082882051198055
-1325000,115000,61.97439911732293
-1325000,120000,63.783532045063055
-1325000,125000,65.20830054677374
-1325000,130000,65.85883359952105
-1325000,135000,66.046601736512
-1325000,140000,66.08216954575693
-1325000,145000,66.08614201638365
-1325000,150000,66.08491758514944
-1325000,155000,66.0813379773324
-1325000,160000,66.06665107052521
-1325000,165000,66.01913560423854
-1325000,170000,65.9278526087546
-1325000,175000,65.83512379475022
-1325000,180000,65.81788028918248
-1325000,185000,65.893234440111
-1325000,190000,65.99462875955942
-1325000,195000,66.05940070402387
-1325000,200000,66.0716091043067
-1325000,205000,65.98683793549529
-1325000,210000,65.58854119813283
-1325000,235000,59.61892530874849
-1325000,240000,58.93134492379621
-1325000,245000,57.922778576582935
-1320000,60000,65.8133588961839
-1320000,65000,65.98433478909604
-1320000,70000,66.06520140594303
-1320000,75000,66.08907974662017
-1320000,80000,66.09050457927898
-1320000,85000,66.06534876362245
-1320000,90000,65.93131808202304
-1320000,95000,65.4743970441872
-1320000,100000,64.48903774234836
-1320000,105000,63.26045143447047
-1320000,110000,62.6829854091888
-1320000,115000,63.29401138585497
-1320000,120000,64.52675790257192
-1320000,125000,65.4959128910546
-1320000,130000,65.93844352189109
-1320000,135000,66.06646378829619
-1320000,140000,66.09066048447514
-1320000,145000,66.0933569711108
-1320000,150000,66.0927028622611
-1320000,155000,66.09117513298293
-1320000,160000,66.08819079917134
-1320000,165000,66.08093428185583
-1320000,170000,66.06743393383282
-1320000,175000,66.05363200896366
-1320000,180000,66.05128533341164
-1320000,185000,66.06318850641982
-1320000,190000,66.07901080063947
-1320000,195000,66.08805876150349
-1320000,200000,66.07916308443039
-1320000,205000,65.99455284378834
-1320000,210000,65.6203225676369
-1320000,215000,64.55841235040315
-1320000,220000,62.684738684992624
-1320000,225000,60.82380486699261
-1320000,230000,60.06285920775581
-1320000,235000,59.98907904989072
-1320000,240000,59.23397866666999
-1320000,245000,58.06165067584368
-1320000,250000,58.29282778735242
-1315000,60000,66.0307111336196
-1315000,65000,66.06963298637534
-1315000,70000,66.08803806154323
-1315000,75000,66.093404905063
-1315000,80000,66.09292687761454
-1315000,85000,66.08093231751076
-1315000,90000,66.0178203059823
-1315000,95000,65.80275805611954
-1315000,100000,65.33909979727272
-1315000,105000,64.7612192396037
-1315000,110000,64.4899192620301
-1315000,115000,64.77770121738091
-1315000,120000,65.35765851277155
-1315000,125000,65.81343349699618
-1315000,130000,66.02149801911578
-1315000,135000,66.0815174242665
-1315000,140000,66.09190817245367
-1315000,145000,66.08976801210446
-1315000,150000,66.08195568587733
-1315000,155000,66.07165613085922
-1315000,160000,66.06604837796662
-1315000,165000,66.069706301788
-1315000,170000,66.078292189922
-1315000,175000,66.08505387255394
-1315000,180000,66.0886943673858
-1315000,185000,66.09111812337727
-1315000,190000,66.09297675237462
-1315000,195000,66.09326919187517
-1315000,200000,66.08542185812738
-1315000,205000,66.03079633964072
-1315000,210000,65.79147965406486
-1315000,215000,65.11262948502483
-1315000,220000,63.914830061436405
-1315000,225000,62.72461115218551
-1315000,230000,62.232192351163896
-1315000,235000,62.1511402506162
-1315000,240000,61.557436083942534
-1315000,245000,60.62616349612244
-1315000,250000,60.775725216305084
-1315000,255000,62.838001796194526
-1310000,60000,66.08482913116082
-1310000,65000,66.09087140237642
-1310000,70000,66.09372735719626
-1310000,75000,66.09453826601342
-1310000,80000,66.09420552173017
-1310000,85000,66.09032421859925
-1310000,90000,66.0700237732868
-1310000,95000,66.00085772112465
-1310000,100000,65.85174895921602
-1310000,105000,65.66592093220996
-1310000,110000,65.57869852541579
-1310000,115000,65.67126205857758
-1310000,120000,65.8577602664036
-1310000,125000,66.00428995186672
-1310000,130000,66.0709911160622
-1310000,135000,66.08889077764667
-1310000,140000,66.08502340516812
-1310000,145000,66.05942644135668
-1310000,150000,66.00200333987819
-1310000,155000,65.92796525521894
-1310000,160000,65.88976101411752
-1310000,165000,65.92257251441089
-1310000,170000,65.99584366769743
-1310000,175000,66.05573524487447
-1310000,180000,66.08393128610251
-1310000,185000,66.09227443937966
-1310000,190000,66.0938181165162
-1310000,195000,66.09370310442758
-1310000,200000,66.09030120729224
-1310000,205000,66.06666931418292
-1310000,210000,65.96248030825741
-1310000,215000,65.66659724791991
-1310000,220000,65.14440648075494
-1310000,225000,64.62500557673489
-1310000,230000,64.40569708103044
-1310000,235000,64.34702445997755
-1310000,240000,64.02661656648809
-1310000,245000,63.59381484181646
-1310000,250000,63.9988632955066
-1310000,255000,65.97420594179262
-1310000,260000,68.70779878703586
-1305000,60000,66.09372160727901
-1305000,65000,66.09436124830705
-1305000,70000,66.09466316029098
-1305000,75000,66.09474336537514
-1305000,80000,66.09464893888277
-1305000,85000,66.09378986559528
-1305000,90000,66.08932988492612
-1305000,95000,66.0741527355301
-1305000,100000,66.0414422687844
-1305000,105000,66.00067864731194
-1305000,110000,65.98154641076432
-1305000,115000,66.00184616160402
-1305000,120000,66.04270233859552
-1305000,125000,66.0745782882685
-1305000,130000,66.08790860173593
-1305000,135000,66.08444161050474
-1305000,140000,66.04737116239566
-1305000,145000,65.91781780640831
-1305000,150000,65.63290729447264
-1305000,155000,65.2671532096227
-1305000,160000,65.08039913975855
-1305000,165000,65.245108310512
-1305000,170000,65.60841871561256
-1305000,175000,65.90410195286924
-1305000,180000,66.04207207067353
-1305000,185000,66.08104798483733
-1305000,190000,66.08656595739507
-1305000,195000,66.0869675841195
-1305000,200000,66.08799733325564
-1305000,205000,66.0836902222403
-1305000,210000,66.05451221534246
-1305000,215000,65.96726449358016
-1305000,220000,65.81218476521136
-1305000,225000,65.65751596890514
-1305000,230000,65.59013873001726
-1305000,235000,65.563935101379
-1305000,240000,65.46171694297645
-1305000,245000,65.4363784093318
-1305000,250000,66.08700576495247
-1305000,255000,67.89681306244671
-1305000,260000,70.1336354898385
-1305000,265000,71.04417135821517
-1300000,65000,66.09474422402687
-1300000,70000,66.09476305882707
-1300000,75000,66.09475362227461
-1300000,80000,66.09469129270165
-1300000,85000,66.09446702091111
-1300000,90000,66.09368907033473
-1300000,110000,66.07776821879918
-1300000,115000,66.08072425051407
-1300000,120000,66.08621824064042
-1300000,125000,66.08861184109283
-1300000,130000,66.08296123395749
-1300000,135000,66.0530236463456
-1300000,140000,65.92151216682564
-1300000,145000,65.4813630668577
-1300000,150000,64.51746722968348
-1300000,155000,63.28360117441543
-1300000,160000,62.66022711263223
-1300000,165000,63.22540724997376
-1300000,170000,64.45580753942392
-1300000,175000,65.45112246164321
-1300000,180000,65.90839999497338
-1300000,185000,66.026404798248
-1300000,190000,66.0318341545995
-1300000,195000,66.0307339919787
-1300000,200000,66.04769718793693
-1300000,205000,66.06962544636345
-1300000,210000,66.07878339749008
-1300000,215000,66.06709869574854
-1300000,220000,66.03718569422276
-1300000,225000,66.00599567582407
-1300000,230000,65.99181824806747
-1300000,235000,65.98594758931738
-1300000,240000,65.98079118385684
-1300000,245000,66.09602554292798
-1300000,250000,66.66829768369196
-1300000,255000,67.94243320279699
-1300000,260000,69.3888135458725
-1300000,265000,69.84876125363535
-1295000,65000,66.09476746395038
-1295000,70000,66.09473066432291
-1295000,75000,66.09454279135089
-1295000,80000,66.09393118371038
-1295000,85000,66.09267353802635
-1295000,115000,66.09218857222957
-1295000,120000,66.0882723813111
-1295000,125000,66.07223255070305
-1295000,130000,66.03033287154626
-1295000,135000,65.9285449688874
-1295000,140000,65.60539616021092
-1295000,145000,64.59226191860604
-1295000,150000,62.381201935329635
-1295000,155000,59.54978234633197
-1295000,160000,58.13477995610927
-1295000,165000,59.464347559784656
-1295000,170000,62.3144099625866
-1295000,175000,64.59882002769476
-1295000,180000,65.612013332579
-1295000,185000,65.80994867779974
-1295000,190000,65.74785953493863
-1295000,195000,65.729564128432
-1295000,200000,65.82679102319545
-1295000,205000,65.96024457648817
-1295000,210000,66.04776475304692
-1295000,215000,66.08050481545297
-1295000,220000,66.08515067169456
-1295000,225000,66.08230355040489
-1295000,230000,66.08049635504729
-1295000,235000,66.08081746289699
-1295000,240000,66.09266669453247
-1295000,245000,66.17849291386614
-1295000,250000,66.48707960870014
-1295000,255000,67.11355969262152
-1295000,260000,67.79142131335844
-1295000,265000,67.97421752890544
-1295000,270000,67.4974881197821
-1290000,60000,66.09477009179889
-1290000,65000,66.09472548941567
-1290000,70000,66.09439183506231
-1290000,75000,66.0927347003824
-1290000,80000,66.08735917668031
-1290000,120000,66.0654745427561
-1290000,125000,65.98349529136945
-1290000,130000,65.79531131901346
-1290000,135000,65.47973646959299
-1290000,140000,64.8874446828581
-1290000,145000,63.34124807527397
-1290000,150000,59.97485148403344
-1290000,155000,55.61270943782306
-1290000,160000,53.45550926696169
-1290000,165000,55.60714176054668
-1290000,170000,60.12099657126298
-1290000,175000,63.678776343914485
-1290000,180000,65.122041088394
-1290000,185000,65.14902606224054
-1290000,190000,64.76157520655251
-1290000,195000,64.67134370001189
-1290000,200000,65.04922854020249
-1290000,205000,65.57067558304693
-1290000,210000,65.91551983791491
-1290000,215000,66.05267518591232
-1290000,220000,66.08738824105227
-1290000,225000,66.09289619658774
-1290000,230000,66.09341394740218
-1290000,235000,66.09409644664045
-1290000,240000,66.10021099922542
-1290000,245000,66.13338071542408
-1290000,250000,66.2411548732569
-1290000,255000,66.45093667666755
-1290000,260000,66.67114797291877
-1290000,265000,66.72085060810544
-1290000,270000,66.54862253641669
-1290000,275000,66.30684114702055
-1285000,60000,66.09474882374303
-1285000,65000,66.09448033373934
-1285000,70000,66.09247506150571
-1285000,75000,66.08251668612633
-1285000,130000,65.07405878162902
-1285000,135000,64.1950807597574
-1285000,140000,63.288167599149425
-1285000,145000,61.853447864210686
-1285000,150000,58.72019805455042
-1285000,155000,54.41909890433796
-1285000,160000,52.30920740186635
-1285000,165000,54.73022670511204
-1285000,170000,59.61404044707389
-1285000,175000,63.326872473188764
-1285000,180000,64.47887150134137
-1285000,185000,63.754498579922895
-1285000,190000,62.568756042253014
-1285000,195000,62.30859546422231
-1285000,200000,63.31248164118129
-1285000,205000,64.7001018521054
-1285000,210000,65.61801081014556
-1285000,215000,65.98361300362707
-1285000,220000,66.07705837068428
-1285000,225000,66.0927852070795
-1285000,230000,66.0945627535283
-1285000,235000,66.09490039716904
-1285000,240000,66.09652301371926
-1285000,245000,66.10452389356608
-1285000,250000,66.12931018913704
-1285000,255000,66.17537092431887
-1285000,260000,66.21697213289735
-1285000,265000,66.20426439676862
-1285000,270000,66.12262203271115
-1285000,275000,66.02676854389367
-1280000,55000,66.0947682315043
-1280000,60000,66.09466932765562
-1280000,65000,66.0935690353934
-1280000,70000,66.0853513286576
-1280000,135000,61.66260649436343
-1280000,140000,60.350153988768206
-1280000,145000,59.90187839871769
-1280000,150000,58.873655875636715
-1280000,155000,56.732343947528285
-1280000,160000,55.678422840911416
-1280000,165000,57.63824133653298
-1280000,170000,61.24421009798577
-1280000,175000,63.75207198005149
-1280000,180000,63.8725693348569
-1280000,185000,61.976243350131966
-1280000,190000,59.71162492206553
-1280000,195000,59.224882403598365
-1280000,200000,61.04545534464662
-1280000,205000,63.56365994667658
-1280000,210000,65.22952268876094
-1280000,215000,65.89306635037772
-1280000,220000,66.06270607681421
-1280000,225000,66.09129502037464
-1280000,230000,66.09451696215727
-1280000,235000,66.09479679233304
-1280000,240000,66.09507068811874
-1280000,245000,66.0962616002801
-1280000,250000,66.0992856018793
-1280000,255000,66.10062962793427
-1280000,260000,66.08100243832362
-1280000,265000,66.00317785377305
-1280000,270000,65.85383252646275
-1280000,275000,65.70648962642996
-1275000,60000,66.09448060495262
-1275000,65000,66.09140569845336
-1275000,70000,66.06844027201936
-1275000,135000,58.558051510786434
-1275000,140000,56.7315378753411
-1275000,145000,57.55557977614338
-1275000,150000,59.32311404976799
-1275000,155000,60.10765059337376
-1275000,160000,60.4697492026246
-1275000,165000,61.736425891883265
-1275000,170000,63.55957183203526
-1275000,175000,64.53735635491975
-1275000,180000,63.69885539277393
-1275000,185000,61.06086571614633
-1275000,190000,58.20129289982576
-1275000,195000,57.59105108205055
-1275000,200000,59.84365881286758
-1275000,205000,62.96088855315841
-1275000,210000,65.02332740049575
-1275000,215000,65.84495715301433
-1275000,220000,66.05505130429273
-1275000,225000,66.09046677055088
-1275000,230000,66.09445616604927
-1275000,235000,66.09476212448519
-1275000,240000,66.09479353244652
-1275000,245000,66.0947334836924
-1275000,250000,66.09315444370775
-1275000,255000,66.08043097074847
-1275000,260000,66.02063323617747
-1275000,265000,65.84435979926799
-1275000,270000,65.52560456238007
-1275000,275000,65.21628517296355
-1275000,280000,65.171143800211
-1270000,100000,62.40019887814335
-1270000,115000,65.8202585646153
-1270000,120000,65.53933732546743
-1270000,135000,56.57245640243956
-1270000,140000,54.241156003177004
-1270000,145000,55.75714341231664
-1270000,150000,59.391912907112996
-1270000,155000,62.24386423425417
-1270000,160000,63.64143016988463
-1270000,165000,64.47391016668237
