x,y,depth0,depth500,depth800,depth1000
-1610000,220000,48.55831664540521,64.57203473632808,77.80938872530801,97.5863202280004
-1610000,225000,39.21015762752603,55.67073587023826,75.57748302625994,84.30906000118111
-1610000,230000,51.06419118598744,72.03242388998247,83.35050249668025,118.11511922481827
-1610000,235000,32.057797704338036,41.74828749528156,48.754000025195836,75.2685565017016
-1610000,240000,27.054083696101472,44.464543708336436,51.74315917682216,86.19440617466549
-1610000,245000,25.743329767324582,43.48827811819265,48.48394265347406,79.88563430539818
-1610000,250000,27.172971031981817,51.422987874964264,57.08647098010954,76.53487206490767
-1610000,255000,26.46135576381196,36.53047891662702,50.2645729746242,54.90321771421424
-1610000,260000,29.635407625081285,54.60084300528618,69.12483318186716,84.73740862984621
-1610000,265000,25.565616346609644,48.428004288355595,57.337732248418746,71.81773275184759
-1605000,50000,25.68468941177892,33.576503739498335,35.940173569267586,39.475297026292694
-1605000,55000,25.76041312844211,32.21566173825664,34.83904805596186,31.81514121395076
-1605000,60000,40.1176081438639,54.55225690322223,88.19069080869187,75.18310715905058
-1605000,65000,61.75308213311534,73.06330769406395,77.63007896770078,85.76825398698952
-1605000,70000,30.374295522261086,38.36544083327824,39.57565722977344,56.195626600078725
-1605000,75000,60.709598187846154,68.29122708114691,90.48021763584804,83.30544533282809
-1605000,80000,58.051440849399654,70.81846457857552,95.90720060627669,86.97495719150243
-1605000,85000,59.658558344984954,66.82783497723173,86.95541188649824,84.7533653287332
-1605000,90000,35.60152373928349,43.44824799497255,50.0054289646296,64.35464575215218
-1605000,145000,26.04476078750301,34.42400761549898,36.19923472688903,39.435399037544826
-1605000,150000,26.343085329481006,33.89770319829159,37.63235843077151,42.7564540737316
-1605000,155000,26.522745263950654,33.98306513597881,34.729206154725105,37.48517259434843
-1605000,160000,26.312992836581962,32.26961023296429,36.73116398273668,42.83670065351872
-1605000,165000,42.47472072047542,45.83006455963884,48.780991092440075,55.48252655082784
-1605000,170000,39.73017110614412,46.30088244010153,53.78177669675958,71.16695929745357
-1605000,175000,44.291601230162534,68.75127023727634,107.00940027236356,120.68501406643699
-1605000,180000,36.28768273881937,53.136443668407054,78.90845472028369,80.72360157754531
-1605000,185000,41.324630125191646,58.22308732098749,86.87958548274534,85.9278397269581
-1605000,190000,26.88692168458374,37.83058533666795,44.40172967772578,56.1502081405544
