,x,y,grad,grad_max,grad_min,grad_max_h_z,grad_min_h_z
3275,-620000,920000,49.112727823999535,74.27838383838382,31.317144342850618,89.08711614026299,197.8650275907653
3276,-620000,930000,49.88478314432755,81.08651515151517,29.081318063261733,-71.42493629737574,194.7292542781688
3277,-620000,940000,52.27082205823783,81.46407070707072,34.915024028444066,-173.7136378795607,-192.12755165043393
3278,-620000,950000,45.91877050613423,67.05042424242424,24.945665807984803,-152.32472565994004,-147.72180482306322
3279,-620000,960000,35.566378884202614,51.26815800865801,15.359404675702029,-158.6552493334924,-190.2514843755427
3280,-620000,970000,42.53240090881901,65.76834343434344,19.390159062529086,-167.8053124159162,-311.055853545682
3281,-620000,980000,31.93663659690261,52.021232323232326,15.061648967372516,-149.06432659376716,-339.0971447865213
3282,-620000,990000,43.87668966222379,66.85433044733043,29.27563332864017,-101.40293292930644,-208.78647737793432
3283,-620000,1000000,33.163097979663405,51.055730880230875,13.718381395541975,-108.73927291611407,-210.68238398264805
3284,-620000,1010000,30.151143546356806,37.62240115440116,16.52913796511517,-124.55466498990046,-328.96500995937805
3285,-620000,1020000,31.3712636613838,45.51538383838383,15.808442957142827,-127.97690536680406,-292.23227452648524
3286,-620000,1030000,33.6839433343934,42.85905050505051,18.96461263454052,-134.28198401238453,-260.7879948598075
3287,-620000,1040000,32.516819380651384,42.41507575757577,17.993819554169093,-171.49689311416356,-209.80673335780435
3288,-620000,1050000,38.6493376530084,59.12789610389607,14.506957191505352,-110.31515185756668,-207.6052584257838
3289,-620000,1060000,44.07051844757564,68.93771428571426,24.868306718058886,10.067347468314754,31.768595316543077
3290,-620000,1070000,42.07178434554281,57.54629978354975,26.794612381973106,-109.20726690971334,-71.64482624449681
3291,-620000,1080000,32.335685112565756,50.427997113997115,19.419899165743566,-126.2822258991285,-329.803067256842
3292,-620000,1090000,31.741039291859074,43.66588383838383,18.398152753722744,-132.75901363852304,-334.3827680192359
3293,-620000,1100000,29.93032527167548,45.984838383838365,17.896210755988037,-186.72547079023406,-233.98628211714498
3294,-620000,1110000,30.41494612023303,45.45788600288599,17.619660662393734,-190.2920487702754,-217.56727543906436
3295,-620000,1120000,42.399689644122304,54.81961616161615,21.576040310585682,-195.84996625458214,-210.5571620275443
3296,-610000,790000,32.02490278336028,42.866821969696964,18.266975039516613,-274.30857362414235,-204.72125230503713
3297,-610000,800000,29.768887129352755,45.25582575757576,15.657717694186104,-260.0616867468526,-143.2910441418651
3298,-610000,810000,39.174267719603584,55.18360353535354,29.518565045789934,25.248699027269424,-46.149279571571384
3299,-610000,820000,45.25526077364672,61.65102525252525,28.59004154552082,114.92643268317141,119.31911370002078
3300,-610000,830000,97.69677911767135,201.457286195286,20.505031368701868,597.4951589147671,867.8034860650137
3301,-610000,840000,94.94560914567228,159.355074074074,32.3935698661619,515.5123977853002,742.0790012725032
3302,-610000,850000,92.19878201023775,164.55097306397295,22.99890987193194,594.2801693202773,863.8010897856195
3303,-610000,860000,97.89126777602425,194.78202356902338,18.17567796463947,636.3691905392008,872.8151014514885
3304,-610000,870000,99.2664099807134,168.81381144781136,19.17723438147142,588.4196859066961,823.017007994823
3305,-610000,880000,94.67706415820504,149.43718181818178,24.761439287530983,526.0748836343422,585.6363517395573
3306,-610000,890000,53.10002244304073,94.23514983164985,12.663894519708865,177.5360819133956,215.43718315074338
3307,-610000,900000,45.08748660929125,71.90402236652236,24.120581343147087,49.143514297403854,170.3572467256471
3308,-610000,910000,85.83773385503827,109.30811111111112,31.731283962111995,238.25556520518873,346.69892505376055
3309,-610000,920000,84.517290625151,100.55205050505045,29.628926052904056,327.97463373382527,666.5961643297053
3310,-610000,930000,126.9931666793844,279.90778787878764,14.278888478973712,751.2221069261982,788.2481561335769
3311,-610000,940000,77.75640261668981,134.77852525252518,27.057385579336763,312.72673439580143,249.4119649430662
3312,-610000,950000,58.648494902654775,94.45722474747477,31.175410394496012,122.95742345996614,189.04519310600827
3313,-610000,960000,57.61720262855598,84.1580606060606,27.037785458614874,6.930169152127404,77.76989753898786
3314,-610000,970000,52.406296677996586,89.53740656565653,24.145746203234754,-8.64404149291416,-151.717306484224
3315,-610000,980000,40.85652552320413,66.12218181818183,13.968727335082896,-164.1878630852577,-155.02361465412338
3316,-610000,990000,43.42017770478724,74.95219913419915,25.953576517890102,-100.57888419407436,142.3331575987062
3317,-610000,1000000,41.91897600439318,66.78944660894659,29.30174878119229,-109.04418768355507,-232.8478614052745
3318,-610000,1010000,40.98845737551046,64.4295772005772,22.987350841310143,15.218058207446106,53.680567217035026
3319,-610000,1020000,32.532269027891886,43.41895670995671,14.364463821675669,-178.54941137951323,-138.5474316619353
3320,-610000,1030000,30.37581766030735,39.409191919191926,13.964267341325728,-104.50861370187499,-153.76824029797362
3321,-610000,1040000,54.96786109092103,130.088936026936,12.857793319936244,232.8239974609344,120.05165247115232
3322,-610000,1050000,44.58923068631658,95.54755892255895,21.692187821106153,93.26348471167515,55.68648136505692
3323,-610000,1060000,47.69552411769924,114.80153367003366,18.57647841323039,180.00900500136038,116.38620487700246
3324,-610000,1070000,47.07968748941839,66.54943073593071,28.831856408428322,47.56510804022673,-26.552301449605988
3325,-610000,1080000,37.811979068248455,58.76817352092352,22.414592977415133,-160.69557922019348,-218.76187937961774
3326,-610000,1090000,34.073945527336114,52.62390476190476,16.63034967878179,-156.9770599811542,-130.33031444960827
3327,-610000,1100000,51.26575435370787,117.53320202020204,14.47602815055258,158.30094985592876,46.19039494169715
3328,-610000,1110000,36.1233914352099,58.540453102453114,18.255211218973205,-229.42416054751635,-176.85990934278018
3329,-600000,790000,28.339281059999124,41.05939898989898,14.500361301453992,-236.58744525174535,-176.76861440094555
3330,-600000,800000,36.62790070247022,45.60743939393937,15.645559731531451,-173.06988250035687,4.738203991533621
3331,-600000,810000,42.15747505792137,54.619962121212126,31.647435377053604,67.3677626689461,4.808666424033414
3332,-600000,820000,98.3416539509673,176.5129696969696,36.036209475779934,532.747921096674,721.3123050780807
3333,-600000,830000,55.774433460770986,128.0775286195286,23.344570019646397,133.6801787472245,53.4090851638706
3334,-600000,840000,97.3076920531942,196.45615488215478,33.78386922474547,512.3171653030719,703.3244869541192
3335,-600000,850000,92.92465979294504,184.3029360269359,21.139723469439545,601.3095398205838,824.48831104894
3336,-600000,860000,37.78281317504568,52.65474242424243,21.07875927338406,93.92275458457232,116.93951347337838
3337,-600000,870000,37.73416969479559,54.360714646464636,21.664335942938468,118.06826543771353,139.8169765901491
3338,-600000,880000,27.453885356970524,38.23271212121211,12.074355073277719,-250.2293001491151,34.36542963170149
3339,-600000,890000,36.4763815423049,43.04999927849927,15.389521071753263,-156.22128803549157,-115.02242518870506
3340,-600000,900000,42.565187425245114,64.37928535353537,26.84635898759891,-7.174891157099434,-79.60164105994863
3341,-600000,910000,70.02831822372097,85.82376082251083,31.945550129351343,57.12042432483909,86.10500873469823
3342,-600000,920000,92.64442994320316,123.51161616161612,31.06588200981907,544.3639074718591,629.9594358151181
3343,-600000,930000,82.93305793183326,118.2594343434343,29.825041857821567,403.394741392639,362.6737734245646
3344,-600000,940000,98.53326064857075,199.28864309764305,20.171733593547415,696.089487208574,976.952790065319
3345,-600000,950000,83.08004367260122,117.3868265993266,21.58658104237662,440.45419937657624,261.1650749099875
3346,-600000,960000,55.30551117279682,72.29107070707074,22.746831530805547,229.35260586851714,294.5344163326225
3347,-600000,970000,57.0209594983912,90.70177272727277,28.5281260183448,217.93814114062909,199.31401063050166
3348,-600000,980000,43.025974426134624,63.96706060606059,22.01670367598854,-75.7019164137425,29.814364238014726
3349,-600000,990000,51.57018957433994,109.8366851851852,14.370533823192277,203.8292402534151,180.9676020971867
3350,-600000,1000000,39.619762899509446,66.55007720057719,23.38376050116701,-60.71635621954157,-79.4514662385912
3351,-600000,1010000,39.362549672091916,54.908848484848484,25.455782807870598,-62.906981449121844,-33.51466027204688
3352,-600000,1020000,34.48120508947976,52.92908297258296,17.75136123014876,-168.39836184303152,-130.75478119357595
3353,-600000,1030000,31.741100359634686,44.61208152958151,17.799518769097567,-171.8549138410389,-188.72505483001405
3354,-600000,1040000,41.388221976794014,59.2236111111111,24.920403564249867,-83.98888237182354,-86.05712906007025
3355,-600000,1050000,40.66386005799126,61.89161616161614,24.51558327334041,-90.73420465364032,-28.488341235298073
3356,-600000,1060000,40.83948251556346,61.867166666666655,24.16139858257056,-53.972141976561375,-87.67565975708294
3357,-600000,1070000,33.09606681113381,44.0621277056277,18.731506824119847,-172.73155208451166,-249.4701701135254
3358,-600000,1080000,48.45304409849721,76.7857922077922,29.479002283961915,19.081680926752988,-7.855449111496137
