x,y,grad,grad_max,grad_min,grad_max_h_z,grad_min_h_z
-2417907.0,-499575.0,14.480813889196066,20.0,10.0,-1277.0,-227.0
-2109228.0,101894.0,18.800000000000022,18.799999999999997,18.799999999999997,-746.0,-746.0
-2108300.0,98890.0,30.64146767617934,89.44444444444444,19.500000000000004,58.0,-842.0
-2107381.0,99947.0,11.599999999999985,19.200000000000003,4.0,-748.0,-1248.0
-2104486.0,102049.0,50.999999999999986,51.0,51.0,-151.0,-151.0
-2103806.0,103267.0,30.623693379790915,40.27777777777777,18.611111111111093,50.0,-250.0
-2103613.0,97749.0,14.000000000000004,14.0,14.0,-639.0,-639.0
-2096516.0,105988.0,13.900000000000007,23.99999999999999,8.999999999999986,-930.0,-830.0
-1998070.0,152449.0,27.901098901098916,45.0,14.000000000000027,-1230.0,-230.0
-1997892.0,234756.0,24.527272727272734,35.999999999999986,21.00000000000001,-40.0,-140.0
-1991407.0,13064.0,40.99999999999998,50.0,30.0,-830.0,-930.0
-1988929.0,-73868.0,31.76923076923077,54.00000000000005,-28.000000000000004,-1080.0,20.0
-1988179.0,106575.0,21.347299117162947,90.50000000000001,13.000000000000002,-47.0,-447.0
-1987601.0,113939.0,30.305369441971614,42.999999999999986,20.666666666666693,-608.5,-208.5
-1987229.0,-37398.0,25.041958041958054,31.000000000000004,0.0,-740.0,-1040.0
-1984536.0,101505.0,30.00000000000002,36.66666666666668,23.33333333333332,-200.0,-100.0
-1983266.0,-46307.0,31.489010989010975,209.00000000000003,16.99999999999995,-45.0,-645.0
-1982179.0,-79069.0,33.65934065934063,176.0,23.00000000000005,0.0,-600.0
-1981008.0,-43201.0,35.97633794459073,53.333333333333364,21.666666666666636,-510.0,-610.0
-1972426.0,87160.0,56.86839577329493,65.0,45.0,-142.0,-242.0
-1971313.0,-59143.0,22.750000000000007,85.00000000000001,15.999999999999975,45.0,-355.0
-1970714.0,-105137.0,77.34572736384153,290.06060606060726,-35.96969696969699,-1033.4500000000023,-633.449999999998
-1970355.0,-101788.0,42.1664266426642,238.96969696969703,-185.2222222222225,-669.0,-269.0
-1969708.0,-97183.0,21.447704770477017,51.27777777777771,-23.6666666666667,-884.0,-84.0
-1969059.0,-103273.0,76.90280347579711,298.5555555555549,-57.595959595959414,-724.8999999999978,-224.90000000000072
