x,y,grad,grad_max,grad_min,grad_max_h_z,grad_min_h_z
-2100000,90000,33.60707081683877,56.7721212121212,15.289950945673809,-575.8641175031842,-467.5030408857862
-2100000,95000,34.88433139530616,60.25738528138527,11.363679672997238,-547.6144791096549,-281.01679940805917
-2100000,100000,34.05048987479391,48.33465584415584,19.16176536466559,-496.5876783924479,-162.21229441414084
-2100000,105000,31.242182116216977,40.497689754689766,19.679717905998018,-642.7275096138461,-668.7481999346177
-2095000,95000,29.214452872192197,83.71603896103893,-6.35708637386011,-618.9423683666573,-524.6959647472489
-2095000,100000,36.556882593674196,59.80130844155841,8.526336761894509,-481.2109461910344,-295.8687099833355
-2095000,105000,36.83064277990519,43.43940043290044,19.13731314879718,-533.5889077014272,-175.95426394619415
-2090000,95000,51.02060081737926,116.66674242424237,-12.067742411904781,-467.48853429893836,-474.4640410369232
-2085000,105000,36.41001712369724,42.08190764790765,21.695271704161815,-560.5925241414982,-267.01192437473304
-2085000,110000,37.56557636105272,47.86534487734486,21.298337917031677,-458.20598784701684,-359.11633157507214
-2075000,110000,36.624076313544364,42.22695238095239,19.976998629910284,-441.20972267780417,-310.4417130313131
-2070000,110000,37.70165448284668,42.06167243867244,19.567342889481974,-459.93486969552345,-248.21186047080442
-2070000,115000,38.905864475285995,47.16836507936509,20.672995008016112,-387.7210160621288,-249.2824592430294
-2060000,115000,31.558434566190297,40.64705988455989,14.855558312407922,-479.30790123433104,-136.7706618842687
-2060000,120000,33.900882212340065,47.683597402597385,19.0890127593828,-437.4640303467221,-220.15625544387194
-2060000,125000,28.45574176869043,35.281238816738814,14.077149310331349,-441.7940060121546,-243.48827851065585
-2055000,115000,31.73419135867003,45.7022893217893,15.280805050905542,-508.1341554393623,-155.88101423613267
-2055000,125000,31.808762170068384,35.83421861471862,16.87211621553109,-544.6592608778623,-248.3508962977172
-2055000,140000,24.951748734613766,32.134904761904764,15.514264127330357,-645.5648321762765,-234.8936566009342
-2050000,115000,31.997317883423058,37.160822510822506,16.309301791941998,-405.7906789122488,-236.1202445564079
-2050000,135000,27.33039654815194,45.221634199134186,9.142131641236176,-632.5951089920553,-270.839797635519
-2045000,-120000,29.01865451475637,51.2333225108225,13.632894358726652,-533.3785387967986,-278.6865243005848
-2045000,-30000,34.87670461212659,47.952082972582964,17.43280629684631,-504.3415887074798,-241.2035780411585
-2045000,145000,29.459543030021877,33.159,16.719495328135157,-551.4948232641462,-238.55387701251482
-2040000,-30000,33.447280587025176,50.37958297258296,14.98983217325444,-531.9645407981216,-248.6538401591426
-2035000,-25000,32.38363864093344,49.585737373737366,16.1688812153757,-452.83946629931006,-244.21779654284165
-2030000,-165000,68.82823488954496,296.711595959596,-78.25855871394438,-283.3211343332106,-701.7592209350504
-2025000,-165000,65.13293044663148,287.5001313131315,-69.86158103123888,-266.58044181886964,-617.1235659273942
-2025000,-20000,27.363843728025444,54.7789199134199,17.374403073821213,-619.4057023174834,-690.2747066840176
-2020000,-20000,25.71086353491782,40.348244588744585,16.45884199363163,-594.9666621050818,-739.7359368074531
-2020000,-15000,33.5200829795448,43.38866233766234,17.987948892183525,-523.9152114850672,-399.6485843010653
-2020000,130000,27.32936635451352,37.21572366522367,11.334017233573515,-558.1291604955675,-236.67331219585168
-2015000,-20000,30.74658707792443,46.346161616161616,18.351086287194033,-474.33387453346984,-385.66603815438293
-2015000,130000,27.219074567379785,33.33741558441559,17.195433240763794,-564.53213954792,-244.30263813810507
-2015000,135000,27.72062434705962,38.087590909090906,11.304374475122765,-579.9499403470876,-223.1175920150137
