,x,y,grad,grad_max,grad_min,grad_max_h_z,grad_min_h_z
3032,-720000,860000,51.55739843474683,76.19718326118324,20.907718601357562,-264.5294305304754,-227.89152856390552
3033,-720000,870000,50.62594079426527,66.63681818181819,20.56224445863652,-184.8297586173955,-132.24000830140739
3034,-720000,880000,50.59539468885573,66.03638888888891,31.4025728200225,-51.9495883553798,-111.69239724094314
3035,-720000,890000,46.23485484362053,69.06219191919193,16.742888665733098,-166.23949678118814,-261.9266257384067
3036,-720000,900000,27.318533288428874,45.61246121933624,15.600933712945281,-324.6299028580484,-181.13060555913086
3037,-720000,910000,32.43516113799254,46.224652417027436,11.623943344526523,-436.4220188596954,-204.42899027147894
3038,-720000,920000,31.22823530236743,46.93123953823955,15.823487800124246,-338.1684156914263,-261.24223093243904
3039,-710000,860000,45.60924456930131,63.63894336219334,21.68762987860359,-233.87145331428013,-351.6597429206395
3040,-710000,870000,49.358594324338476,62.40211453823953,23.325918814434846,-213.91410762950656,-384.9740547068523
3041,-710000,880000,35.99567330092323,54.874608225108226,15.869962657165932,-244.52258209979172,-374.9076297409029
3042,-710000,890000,38.60925689157851,69.5570808080808,15.268095321871366,-115.52765008676171,-367.90538476763896
3043,-710000,900000,28.982957969125287,44.5911038961039,12.308865898630467,-328.6293235302687,-195.41163410749755
3044,-710000,910000,31.908196579743866,40.53107810245312,15.01243068358649,-443.1819787369246,-248.77728291948682
3045,-710000,920000,31.22615842141916,41.02013744588745,13.86781541049739,-376.83642482707205,-176.78245437019416
3046,-710000,930000,30.877492388295448,53.17732395382394,15.01267123803956,-318.75889736451586,-176.04590512767163
3047,-710000,940000,31.765831369736063,51.24732900432898,10.85076314690356,-272.1901322101977,-84.38863573511561
3048,-710000,950000,37.29700320820676,58.8133066378066,21.235979327740225,-249.01552161265178,-91.52709672338247
3049,-710000,960000,31.256454321145718,51.02072438672437,16.641794591907725,-307.0051487110644,-266.9704653644002
3050,-710000,970000,91.12658723132606,239.51401270707055,36.74689664413263,176.2175069790455,-112.92536502296188
3051,-710000,980000,58.9875622315245,112.80905327080325,38.058266340870276,3.873331406040477,-53.57520889480373
3052,-700000,860000,42.268369722610416,48.99827074314571,20.012621633105404,-430.397505337453,-306.4314585020158
3053,-700000,870000,32.96237629775504,50.11184704184703,14.56649960446631,-332.8070220209586,-285.6737559335987
3054,-700000,880000,30.854282356975073,41.258014610389615,13.464093055189934,-444.8226864912784,-269.86743176140806
3055,-700000,890000,31.133591935512747,38.9273116883117,11.461197733709243,-452.67842410464925,-267.4551679524348
3056,-700000,900000,29.438975488450733,37.63009090909091,17.331111638404366,-373.77706977063553,-270.182718068115
3057,-700000,910000,30.34704295802711,48.68263492063491,12.617551635328676,-330.3648898631794,-242.9746230503423
3058,-700000,920000,33.457602089506736,47.67308946608948,13.675395881261423,-358.15667536777704,-215.1342863686798
3059,-700000,930000,31.486139232998177,50.90203715728714,12.011634659427795,-342.3433087504488,-155.53297242801716
3060,-700000,940000,34.63423718593537,55.11468542568541,12.097859968147104,-284.8601561181707,-167.08731568587405
3061,-700000,950000,33.90290381840417,56.44220779220779,15.499457767356938,-277.76856849497193,-85.3321109752162
3062,-700000,960000,38.32080018546341,59.98953896103895,21.36458160789547,-210.54188275373983,-42.50459763268386
3063,-700000,970000,101.19984347758255,203.24335016835005,41.072369664609866,577.9393885081726,585.9171270521217
3064,-700000,980000,37.19109438666458,56.4722756132756,18.772524904132972,-278.16015956869524,-119.05145931373728
3065,-700000,1050000,33.540853349675814,53.24738383838381,18.5883264809056,-268.0250125073114,-250.04540010759666
3066,-700000,1130000,115.30374296280245,242.9051010101008,31.882218343460007,-17.925730005157497,-184.2034040362692
3067,-690000,850000,28.209199429857662,35.99976280663781,12.74732867980924,-447.34131060630637,-264.24028943242314
3068,-690000,860000,29.497704942639995,37.020109126984124,14.31569159799643,-439.8389536177184,-235.53695552595656
3069,-690000,870000,34.24556462323672,44.681564213564215,16.476723559153402,-305.9908561531109,-249.25387120294226
3070,-690000,880000,37.350672499463755,47.42480952380953,18.275667621511317,-317.3648769115651,-263.0333660673284
3071,-690000,890000,34.99745319944372,47.812826118326115,18.82667703236208,-255.2264003895222,-308.61102832734673
3072,-690000,900000,24.74555179723402,34.5176810966811,15.228204878299605,-358.33684349802155,-149.27021104503052
3073,-690000,910000,31.086153158191422,50.18966792929294,11.31243896242415,-263.4542669427281,-200.59662153174042
3074,-690000,920000,33.801099336102766,56.04269011544012,11.753163778237623,-327.9989073204031,-203.682022100871
3075,-690000,930000,30.725229933839763,44.22639267676768,6.961476825172655,-271.4256915053861,-147.7745645723611
3076,-690000,940000,136.307061331916,406.8153541818181,34.54688779548857,173.71354397739063,-129.20271990626236
3077,-690000,950000,39.21236247576826,57.130544011544,27.286639220235273,39.347569943962995,-87.70814200311837
3078,-690000,960000,34.29075845843341,57.93625613275613,13.39214909560519,-255.88469594008308,-81.59694555137243
3079,-690000,970000,92.73436302878986,200.09177028282826,25.817854696811903,259.53595452266956,473.83505593023034
3080,-690000,980000,57.20779531978902,132.18826118326118,33.766668926743336,68.60878882281642,-48.17623880495984
3081,-690000,990000,33.96159021250635,52.1419473304473,11.076920144401736,-259.43479992546065,-265.07627720377906
3082,-680000,850000,25.725442398951163,29.207582972582976,14.98325429624941,-317.3558163259079,-122.5580238241866
3083,-680000,860000,26.962433074545473,30.511769119769124,15.840638452370323,-302.03730093901675,-147.54529895744088
3084,-680000,870000,33.79923055906126,40.8188465007215,15.898304266520526,-187.91916947231954,-136.1480120386011
3085,-680000,880000,33.78377338307137,43.827508658008675,16.92431166066636,-235.14120026982906,-236.97211117402185
3086,-680000,890000,38.11259604844937,41.074158730158736,38.02272229980748,-320.4696473282889,-149.89546263178244
3087,-680000,900000,30.75072518042766,37.84306493506494,13.428733195724645,-300.2843152712892,-19.236158028827937
3088,-680000,910000,30.49792040724045,45.13978210678211,8.01138147563688,-296.8825387292743,-57.41686763762259
3089,-680000,920000,33.13101103931683,51.78336670274169,12.956433941880347,-337.6424806729983,-139.284570548707
3090,-680000,930000,30.45970951319175,47.728358225108224,9.239599411573135,-294.98132185480625,-168.1267921396307
3091,-680000,940000,34.493475232197596,56.089367965367934,13.069233668550442,-230.42070048235905,-172.8761563893313
3092,-680000,950000,34.34497139737386,53.59196681096682,11.973039836664473,-305.2081347122405,-113.80125292999377
3093,-680000,960000,34.72083802809905,63.316606060606055,13.11516273044672,-248.78355419168992,-97.0360728450729
3094,-680000,970000,34.66075197008374,58.38200505050502,12.866753824195298,-239.39504584517368,-162.44635167620027
3095,-680000,980000,34.61837650634808,53.34332828282826,15.989515601669602,-247.76690722346265,-264.9147222032594
3096,-680000,990000,36.856508529710915,59.48380735930733,15.41460226463299,-250.66783330429024,-235.84713354017106
3097,-680000,1000000,35.64725228818335,51.19673737373735,13.85884488109916,-313.66224777664183,-298.50227317250994
3098,-680000,1010000,33.67495103615363,50.64016810966808,16.20565314945889,-256.02192363974723,-211.70542481704092
3099,-680000,1020000,33.74101995668094,46.887830447330444,18.88387318769222,-279.1230330669489,-169.97974940242267
3100,-680000,1030000,37.318527641864975,45.04674116161615,18.8743152847687,-296.63718107608656,-262.77945522702976
3101,-670000,840000,28.389217200993095,46.13815873015872,7.472219620175031,-251.0535382528186,-147.06605570425558
3102,-670000,850000,31.99263023108495,41.426572150072154,15.717807871198472,-270.2609468664277,-173.03371549269139
3103,-670000,860000,33.14584442487187,43.39059740259739,15.008281558499887,-247.85702069557675,-130.92340798207977
3104,-670000,870000,33.31387987134802,46.22027994227994,9.30792733339019,-237.01279436633286,-99.02836817289318
3105,-670000,880000,31.034449867816164,40.910844155844146,13.760173511280168,-295.0183781403476,-125.94043016032973
3106,-670000,890000,30.34809602760587,47.87786706349207,4.581988384558862,-263.1708069144172,-96.34851510075839
3107,-670000,900000,229.5190995905109,444.6894364475827,59.10565373531022,215.32465951792912,-33.00884043841158
3108,-670000,910000,35.1818273463624,58.12703030303033,22.07036896138421,1.5792227946593989,21.107173529965976
3109,-670000,920000,33.91112507197774,63.04224314574313,10.510963721060449,-328.71595405411017,-161.67604164561374
3110,-670000,930000,36.186776052277374,59.10157792207793,21.970839970007056,-21.131533745836368,-224.93167988641886
3111,-670000,940000,34.551248331711065,56.9388492063492,9.376711112691051,-274.3989660538185,-146.9185566010152
3112,-670000,950000,32.551806634691104,58.12101605339103,10.574165751076077,-184.1623231317231,-143.1292489432982
3113,-670000,960000,31.29410794590857,57.81315963203464,10.160079309921334,-306.94146272561295,-198.54816101208917
3114,-670000,970000,33.42666034954194,69.89629004329004,11.677867260926973,-122.08946272667791,-298.9603766928744
3115,-670000,980000,35.50798092194431,52.695038239538235,18.534324281637996,-230.44095325086198,-302.7461258402283
3116,-670000,990000,31.521397100412717,53.26450649350648,11.771853827686591,-289.48854897507863,-124.43523405181746
3117,-670000,1000000,34.78222972274544,51.10645382395381,15.57577661675967,-282.14128347670305,-129.59127237559954
3118,-670000,1010000,31.928760465707676,50.10886453823953,14.470800378784677,-250.706441724424,-119.2854794535905
3119,-670000,1020000,33.683417850934156,52.60375468975468,14.311283821506692,-195.0306165872902,-202.67967494541898
3120,-670000,1030000,32.17325624041948,48.87044227994229,16.707610810866694,-211.07250888561578,-209.8309118739977
3121,-670000,1040000,31.893019857660367,42.67310407647908,16.90334062445878,-231.96508038936904,-150.68660702444095
3122,-670000,1050000,31.693899078496123,43.305063672438656,14.801380886972185,-236.60882778362588,-174.91810532673657
3123,-670000,1110000,38.21967489286671,51.122072510822505,18.717060544335304,-401.2310689226097,-305.6706325646863
3124,-670000,1120000,45.38923237142245,52.63206854256855,21.058062107282236,-404.6892933952482,-260.35926601628006
3125,-670000,1130000,37.84706277989447,52.63293867243867,17.819880477360442,-273.69215804751155,-239.370782430951
3126,-670000,1140000,36.44103647529509,51.58221212121212,18.06635120596693,-230.17661081784888,-232.78808291418972
3127,-660000,830000,29.59286051745289,52.84929292929289,13.78173665248059,-294.3981239116736,-165.97710894459055
3128,-660000,840000,30.549694751875222,46.529222943722935,12.781032335295473,-299.0533365468976,-133.90964094604487
3129,-660000,850000,29.733274262580302,43.03790548340547,14.350285567799473,-299.72338242185555,-124.73314095449173
3130,-660000,860000,32.716555716625514,45.64972077922077,14.927194367923164,-268.5013989004127,-56.199621807961414
3131,-660000,870000,32.20418183162711,44.053268398268386,8.126766928463702,-300.4420902121167,-13.03578156249866
3132,-660000,880000,33.98410176916836,60.96550234487735,20.24643482860065,110.0407592568205,-48.628965508169706
3133,-660000,890000,29.578485746967097,50.37490404040402,3.9887629992706897,-303.4424560036238,-55.661093744365765
3134,-660000,900000,34.65682663015652,50.167089466089486,22.00028885533124,68.59404209425225,-66.33415687361374
3135,-660000,910000,33.22864369420136,44.77958297258297,13.08734052512887,-276.83285065040087,-63.34904468537731
3136,-660000,920000,42.052851237198325,59.34294301451749,27.29812271273495,120.20146916104491,-21.269346348346275
3137,-660000,930000,47.88617153844841,60.56925109532556,28.318181131113537,125.30051819970106,-15.941998965445647
