x,y,h,z,h_z
-2000000,-180000,308.0,3308.0,-3000
-2000000,-180000,308.0,3558.0,-3250
-2000000,-180000,308.0,3808.0,-3500
-2000000,-180000,308.0,4058.0,-3750
-2000000,-180000,308.0,4308.0,-4000
-2000000,-180000,308.0,4558.0,-4250
-2000000,-180000,308.0,4808.0,-4500
-2000000,-180000,308.0,5058.0,-4750
-2000000,-180000,308.0,5308.0,-5000
-1950000,-180000,60.900000000000084,-439.0999999999999,500
-1950000,-180000,60.900000000000084,-189.0999999999999,250
-1950000,-180000,60.900000000000084,60.900000000000084,0
-1950000,-180000,60.900000000000084,310.9000000000001,-250
-1950000,-180000,60.900000000000084,560.9000000000001,-500
-1950000,-180000,60.900000000000084,810.9000000000001,-750
-1950000,-180000,60.900000000000084,1060.9,-1000
-1950000,-180000,60.900000000000084,1310.9,-1250
-1950000,-180000,60.900000000000084,1560.9,-1500
-1950000,-180000,60.900000000000084,1810.9,-1750
-1950000,-180000,60.900000000000084,2060.9,-2000
-1950000,-180000,60.900000000000084,2310.9,-2250
-1950000,-180000,60.900000000000084,2560.9,-2500
-1950000,-180000,60.900000000000084,2810.9,-2750
-1950000,-180000,60.900000000000084,3060.9,-3000
-1950000,-180000,60.900000000000084,3310.9,-3250
-1950000,-180000,60.900000000000084,3560.9,-3500
-1950000,-180000,60.900000000000084,3810.9,-3750
-1950000,-180000,60.900000000000084,4060.9,-4000
-1950000,-180000,60.900000000000084,4310.9,-4250
-1950000,-180000,60.900000000000084,4560.9,-4500
-1950000,-180000,60.900000000000084,4810.9,-4750
-1950000,-180000,60.900000000000084,5060.9,-5000
-1940000,-170000,70.59999999999997,-429.40000000000003,500
-1940000,-170000,70.59999999999997,-179.40000000000003,250
-1940000,-170000,70.59999999999997,70.59999999999997,0
-1940000,-170000,70.59999999999997,320.59999999999997,-250
-1940000,-170000,70.59999999999997,570.5999999999999,-500
-1940000,-170000,70.59999999999997,820.5999999999999,-750
-1940000,-170000,70.59999999999997,1070.6,-1000
-1940000,-170000,70.59999999999997,1320.6,-1250
-1940000,-170000,70.59999999999997,1570.6,-1500
-1940000,-170000,70.59999999999997,1820.6,-1750
-1940000,-170000,70.59999999999997,2070.6,-2000
-1940000,-170000,70.59999999999997,2320.6,-2250
-1940000,-170000,70.59999999999997,2570.6,-2500
-1940000,-170000,70.59999999999997,2820.6,-2750
-1940000,-170000,70.59999999999997,3070.6,-3000
-1940000,-170000,70.59999999999997,3320.6,-3250
-1940000,-170000,70.59999999999997,3570.6,-3500
-1940000,-170000,70.59999999999997,3820.6,-3750
-1940000,-170000,70.59999999999997,4070.6,-4000
-1940000,-170000,70.59999999999997,4320.6,-4250
-1940000,-170000,70.59999999999997,4570.6,-4500
-1940000,-170000,70.59999999999997,4820.6,-4750
-1940000,-170000,70.59999999999997,5070.6,-5000
-1940000,-160000,73.19999999999985,-426.8000000000002,500
-1940000,-160000,73.19999999999985,-176.80000000000015,250
-1940000,-160000,73.19999999999985,73.19999999999985,0
-1940000,-160000,73.19999999999985,323.1999999999998,-250
-1940000,-160000,73.19999999999985,573.1999999999998,-500
-1940000,-160000,73.19999999999985,823.1999999999998,-750
-1940000,-160000,73.19999999999985,1073.1999999999998,-1000
-1940000,-160000,73.19999999999985,1323.1999999999998,-1250
-1940000,-160000,73.19999999999985,1573.1999999999998,-1500
-1940000,-160000,73.19999999999985,1823.1999999999998,-1750
-1940000,-160000,73.19999999999985,2073.2,-2000
-1940000,-160000,73.19999999999985,2323.2,-2250
-1940000,-160000,73.19999999999985,2573.2,-2500
-1940000,-160000,73.19999999999985,2823.2,-2750
-1940000,-160000,73.19999999999985,3073.2,-3000
-1940000,-160000,73.19999999999985,3323.2,-3250
-1940000,-160000,73.19999999999985,3573.2,-3500
-1940000,-160000,73.19999999999985,3823.2,-3750
-1940000,-160000,73.19999999999985,4073.2,-4000
-1940000,-160000,73.19999999999985,4323.2,-4250
-1940000,-160000,73.19999999999985,4573.2,-4500
-1940000,-160000,73.19999999999985,4823.2,-4750
-1940000,-160000,73.19999999999985,5073.2,-5000
-1960000,-120000,234.79999999999941,-265.2000000000006,500
-1960000,-120000,234.79999999999941,-15.200000000000585,250
-1960000,-120000,234.79999999999941,234.79999999999941,0
-1960000,-120000,234.79999999999941,484.7999999999994,-250
-1960000,-120000,234.79999999999941,734.7999999999994,-500
-1960000,-120000,234.79999999999941,984.7999999999994,-750
-1960000,-120000,234.79999999999941,1234.7999999999995,-1000
-1960000,-120000,234.79999999999941,1484.7999999999995,-1250
-1960000,-120000,234.79999999999941,1734.7999999999995,-1500
-1960000,-120000,234.79999999999941,1984.7999999999995,-1750
-1960000,-120000,234.79999999999941,2234.7999999999993,-2000
-1960000,-120000,234.79999999999941,2484.7999999999993,-2250
-1960000,-120000,234.79999999999941,2734.7999999999993,-2500
-1960000,-120000,234.79999999999941,2984.7999999999993,-2750
-1960000,-120000,234.79999999999941,3234.7999999999993,-3000
-1960000,-120000,234.79999999999941,3484.7999999999993,-3250
-1960000,-120000,234.79999999999941,3734.7999999999993,-3500
-1960000,-120000,234.79999999999941,3984.7999999999993,-3750
-1960000,-120000,234.79999999999941,4234.799999999999,-4000
-1960000,-120000,234.79999999999941,4484.799999999999,-4250
-1960000,-120000,234.79999999999941,4734.799999999999,-4500
-1960000,-120000,234.79999999999941,4984.799999999999,-4750
-1960000,-120000,234.79999999999941,5234.799999999999,-5000
-1950000,-120000,350.09999999999974,-149.90000000000026,500
-1950000,-120000,350.09999999999974,100.09999999999974,250
-1950000,-120000,350.09999999999974,350.09999999999974,0
-1950000,-120000,350.09999999999974,600.0999999999997,-250
-1950000,-120000,350.09999999999974,850.0999999999997,-500
-1950000,-120000,350.09999999999974,1100.0999999999997,-750
-1950000,-120000,350.09999999999974,1350.0999999999997,-1000
-1950000,-120000,350.09999999999974,1600.0999999999997,-1250
-1950000,-120000,350.09999999999974,1850.0999999999997,-1500
-1950000,-120000,350.09999999999974,2100.1,-1750
-1950000,-120000,350.09999999999974,2350.1,-2000
-1950000,-120000,350.09999999999974,2600.1,-2250
-1950000,-120000,350.09999999999974,2850.1,-2500
-1950000,-120000,350.09999999999974,3100.1,-2750
-1950000,-120000,350.09999999999974,3350.1,-3000
-1950000,-120000,350.09999999999974,3600.1,-3250
-1950000,-120000,350.09999999999974,3850.1,-3500
-1950000,-120000,350.09999999999974,4100.099999999999,-3750
-1950000,-120000,350.09999999999974,4350.099999999999,-4000
-1950000,-120000,350.09999999999974,4600.099999999999,-4250
-1950000,-120000,350.09999999999974,4850.099999999999,-4500
-1950000,-120000,350.09999999999974,5100.099999999999,-4750
-1950000,-120000,350.09999999999974,5350.099999999999,-5000
-1940000,-120000,264.8999999999998,-235.1000000000002,500
-1940000,-120000,264.8999999999998,14.899999999999807,250
-1940000,-120000,264.8999999999998,264.8999999999998,0
-1940000,-120000,264.8999999999998,514.8999999999999,-250
-1940000,-120000,264.8999999999998,764.8999999999999,-500
-1940000,-120000,264.8999999999998,1014.8999999999999,-750
-1940000,-120000,264.8999999999998,1264.8999999999999,-1000
-1940000,-120000,264.8999999999998,1514.8999999999999,-1250
-1940000,-120000,264.8999999999998,1764.8999999999999,-1500
-1940000,-120000,264.8999999999998,2014.8999999999999,-1750
-1940000,-120000,264.8999999999998,2264.8999999999996,-2000
-1940000,-120000,264.8999999999998,2514.8999999999996,-2250
-1940000,-120000,264.8999999999998,2764.8999999999996,-2500
-1940000,-120000,264.8999999999998,3014.8999999999996,-2750
-1940000,-120000,264.8999999999998,3264.8999999999996,-3000
-1940000,-120000,264.8999999999998,3514.8999999999996,-3250
-1940000,-120000,264.8999999999998,3764.8999999999996,-3500
-1940000,-120000,264.8999999999998,4014.8999999999996,-3750
-1940000,-120000,264.8999999999998,4264.9,-4000
-1940000,-120000,264.8999999999998,4514.9,-4250
-1940000,-120000,264.8999999999998,4764.9,-4500
-1940000,-120000,264.8999999999998,5014.9,-4750
-1940000,-120000,264.8999999999998,5264.9,-5000
-1950000,-110000,230.29999999999967,-269.70000000000033,500
-1950000,-110000,230.29999999999967,-19.70000000000033,250
-1950000,-110000,230.29999999999967,230.29999999999967,0
-1950000,-110000,230.29999999999967,480.29999999999967,-250
-1950000,-110000,230.29999999999967,730.2999999999997,-500
-1950000,-110000,230.29999999999967,980.2999999999997,-750
-1950000,-110000,230.29999999999967,1230.2999999999997,-1000
-1950000,-110000,230.29999999999967,1480.2999999999997,-1250
-1950000,-110000,230.29999999999967,1730.2999999999997,-1500
-1950000,-110000,230.29999999999967,1980.2999999999997,-1750
-1950000,-110000,230.29999999999967,2230.2999999999997,-2000
-1950000,-110000,230.29999999999967,2480.2999999999997,-2250
-1950000,-110000,230.29999999999967,2730.2999999999997,-2500
-1950000,-110000,230.29999999999967,2980.2999999999997,-2750
-1950000,-110000,230.29999999999967,3230.2999999999997,-3000
-1950000,-110000,230.29999999999967,3480.2999999999997,-3250
-1950000,-110000,230.29999999999967,3730.2999999999997,-3500
-1950000,-110000,230.29999999999967,3980.2999999999997,-3750
-1950000,-110000,230.29999999999967,4230.299999999999,-4000
-1950000,-110000,230.29999999999967,4480.299999999999,-4250
-1950000,-110000,230.29999999999967,4730.299999999999,-4500
-1950000,-110000,230.29999999999967,4980.299999999999,-4750
-1950000,-110000,230.29999999999967,5230.299999999999,-5000
-1940000,-110000,366.9000000000005,-133.0999999999995,500
-1940000,-110000,366.9000000000005,116.90000000000049,250
-1940000,-110000,366.9000000000005,366.9000000000005,0
-1940000,-110000,366.9000000000005,616.9000000000005,-250
-1940000,-110000,366.9000000000005,866.9000000000005,-500
-1940000,-110000,366.9000000000005,1116.9000000000005,-750
-1940000,-110000,366.9000000000005,1366.9000000000005,-1000
-1940000,-110000,366.9000000000005,1616.9000000000005,-1250
-1940000,-110000,366.9000000000005,1866.9000000000005,-1500
-1940000,-110000,366.9000000000005,2116.9000000000005,-1750
-1940000,-110000,366.9000000000005,2366.9000000000005,-2000
-1940000,-110000,366.9000000000005,2616.9000000000005,-2250
-1940000,-110000,366.9000000000005,2866.9000000000005,-2500
-1940000,-110000,366.9000000000005,3116.9000000000005,-2750
-1940000,-110000,366.9000000000005,3366.9000000000005,-3000
-1940000,-110000,366.9000000000005,3616.9000000000005,-3250
-1940000,-110000,366.9000000000005,3866.9000000000005,-3500
-1940000,-110000,366.9000000000005,4116.900000000001,-3750
-1940000,-110000,366.9000000000005,4366.900000000001,-4000
-1940000,-110000,366.9000000000005,4616.900000000001,-4250
-1940000,-110000,366.9000000000005,4866.900000000001,-4500
-1940000,-110000,366.9000000000005,5116.900000000001,-4750
-1940000,-110000,366.9000000000005,5366.900000000001,-5000
-1930000,-110000,508.5999999999988,8.599999999998772,500
-1930000,-110000,508.5999999999988,258.5999999999988,250
-1930000,-110000,508.5999999999988,508.5999999999988,0
-1930000,-110000,508.5999999999988,758.5999999999988,-250
-1930000,-110000,508.5999999999988,1008.5999999999988,-500
-1930000,-110000,508.5999999999988,1258.5999999999988,-750
-1930000,-110000,508.5999999999988,1508.5999999999988,-1000
-1930000,-110000,508.5999999999988,1758.5999999999988,-1250
-1930000,-110000,508.5999999999988,2008.5999999999988,-1500
-1930000,-110000,508.5999999999988,2258.5999999999985,-1750
-1930000,-110000,508.5999999999988,2508.5999999999985,-2000
-1930000,-110000,508.5999999999988,2758.5999999999985,-2250
-1930000,-110000,508.5999999999988,3008.5999999999985,-2500
