x,y,h,z,h_z
-2010000,-190000,494.0,-6.0,500
-2010000,-190000,494.0,494.0,0
-2010000,-190000,494.0,994.0,-500
-2010000,-190000,494.0,1494.0,-1000
-2010000,-190000,494.0,1994.0,-1500
-2010000,-190000,494.0,2494.0,-2000
-2010000,-190000,494.0,2994.0,-2500
-2010000,-190000,494.0,3494.0,-3000
-2010000,-190000,494.0,3994.0,-3500
-2010000,-190000,494.0,4494.0,-4000
-2010000,-190000,494.0,4994.0,-4500
-2010000,-190000,494.0,5494.0,-5000
-2000000,-190000,1360.0,860.0,500
-2000000,-190000,1360.0,1360.0,0
-2000000,-190000,1360.0,1860.0,-500
-2000000,-190000,1360.0,2360.0,-1000
-2000000,-190000,1360.0,2860.0,-1500
-2000000,-190000,1360.0,3360.0,-2000
-2000000,-190000,1360.0,3860.0,-2500
-2000000,-190000,1360.0,4360.0,-3000
-2000000,-190000,1360.0,4860.0,-3500
-2000000,-190000,1360.0,5360.0,-4000
-2000000,-190000,1360.0,5860.0,-4500
-2000000,-190000,1360.0,6360.0,-5000
-1990000,-190000,127.0,-373.0,500
-1990000,-190000,127.0,127.0,0
-1990000,-190000,127.0,627.0,-500
-1990000,-190000,127.0,1127.0,-1000
-1990000,-190000,127.0,1627.0,-1500
-1990000,-190000,127.0,2127.0,-2000
-1990000,-190000,127.0,2627.0,-2500
-1990000,-190000,127.0,3127.0,-3000
-1990000,-190000,127.0,3627.0,-3500
-1990000,-190000,127.0,4127.0,-4000
-1990000,-190000,127.0,4627.0,-4500
-1990000,-190000,127.0,5127.0,-5000
-1960000,-190000,69.0,-431.0,500
-1960000,-190000,69.0,69.0,0
-1960000,-190000,69.0,569.0,-500
-1960000,-190000,69.0,1069.0,-1000
-1960000,-190000,69.0,1569.0,-1500
-1960000,-190000,69.0,2069.0,-2000
-1960000,-190000,69.0,2569.0,-2500
-1960000,-190000,69.0,3069.0,-3000
-1960000,-190000,69.0,3569.0,-3500
-1960000,-190000,69.0,4069.0,-4000
-1960000,-190000,69.0,4569.0,-4500
-1960000,-190000,69.0,5069.0,-5000
-2010000,-180000,895.0,395.0,500
-2010000,-180000,895.0,895.0,0
-2010000,-180000,895.0,1395.0,-500
-2010000,-180000,895.0,1895.0,-1000
-2010000,-180000,895.0,2395.0,-1500
-2010000,-180000,895.0,2895.0,-2000
-2010000,-180000,895.0,3395.0,-2500
-2010000,-180000,895.0,3895.0,-3000
-2010000,-180000,895.0,4395.0,-3500
-2010000,-180000,895.0,4895.0,-4000
-2010000,-180000,895.0,5395.0,-4500
-2010000,-180000,895.0,5895.0,-5000
-2000000,-180000,308.0,-192.0,500
-2000000,-180000,308.0,308.0,0
-2000000,-180000,308.0,808.0,-500
-2000000,-180000,308.0,1308.0,-1000
-2000000,-180000,308.0,1808.0,-1500
-2000000,-180000,308.0,2308.0,-2000
-2000000,-180000,308.0,2808.0,-2500
-2000000,-180000,308.0,3308.0,-3000
-2000000,-180000,308.0,3808.0,-3500
-2000000,-180000,308.0,4308.0,-4000
-2000000,-180000,308.0,4808.0,-4500
-2000000,-180000,308.0,5308.0,-5000
-1950000,-180000,60.9,-439.1,500
-1950000,-180000,60.9,60.9,0
-1950000,-180000,60.9,560.9,-500
-1950000,-180000,60.9,1060.9,-1000
-1950000,-180000,60.9,1560.9,-1500
-1950000,-180000,60.9,2060.9,-2000
-1950000,-180000,60.9,2560.9,-2500
-1950000,-180000,60.9,3060.9,-3000
-1950000,-180000,60.9,3560.9,-3500
-1950000,-180000,60.9,4060.9,-4000
-1950000,-180000,60.9,4560.9,-4500
-1950000,-180000,60.9,5060.9,-5000
-1940000,-170000,70.6,-429.4,500
-1940000,-170000,70.6,70.6,0
-1940000,-170000,70.6,570.6,-500
-1940000,-170000,70.6,1070.6,-1000
-1940000,-170000,70.6,1570.6,-1500
-1940000,-170000,70.6,2070.6,-2000
-1940000,-170000,70.6,2570.6,-2500
-1940000,-170000,70.6,3070.6,-3000
-1940000,-170000,70.6,3570.6,-3500
-1940000,-170000,70.6,4070.6,-4000
-1940000,-170000,70.6,4570.6,-4500
-1940000,-170000,70.6,5070.6,-5000
-1940000,-160000,73.2,-426.8,500
-1940000,-160000,73.2,73.2,0
-1940000,-160000,73.2,573.2,-500
-1940000,-160000,73.2,1073.2,-1000
-1940000,-160000,73.2,1573.2,-1500
-1940000,-160000,73.2,2073.2,-2000
-1940000,-160000,73.2,2573.2,-2500
-1940000,-160000,73.2,3073.2,-3000
-1940000,-160000,73.2,3573.2,-3500
-1940000,-160000,73.2,4073.2,-4000
-1940000,-160000,73.2,4573.2,-4500
-1940000,-160000,73.2,5073.2,-5000
-1960000,-120000,234.8,-265.2,500
-1960000,-120000,234.8,234.8,0
-1960000,-120000,234.8,734.8,-500
-1960000,-120000,234.8,1234.8,-1000
-1960000,-120000,234.8,1734.8,-1500
-1960000,-120000,234.8,2234.8,-2000
-1960000,-120000,234.8,2734.8,-2500
-1960000,-120000,234.8,3234.8,-3000
-1960000,-120000,234.8,3734.8,-3500
-1960000,-120000,234.8,4234.8,-4000
-1960000,-120000,234.8,4734.8,-4500
-1960000,-120000,234.8,5234.8,-5000
-1950000,-120000,350.1,-149.89999999999998,500
-1950000,-120000,350.1,350.1,0
-1950000,-120000,350.1,850.1,-500
-1950000,-120000,350.1,1350.1,-1000
-1950000,-120000,350.1,1850.1,-1500
-1950000,-120000,350.1,2350.1,-2000
-1950000,-120000,350.1,2850.1,-2500
-1950000,-120000,350.1,3350.1,-3000
-1950000,-120000,350.1,3850.1,-3500
-1950000,-120000,350.1,4350.1,-4000
-1950000,-120000,350.1,4850.1,-4500
-1950000,-120000,350.1,5350.1,-5000
-1940000,-120000,264.9,-235.10000000000002,500
-1940000,-120000,264.9,264.9,0
-1940000,-120000,264.9,764.9,-500
-1940000,-120000,264.9,1264.9,-1000
-1940000,-120000,264.9,1764.9,-1500
-1940000,-120000,264.9,2264.9,-2000
-1940000,-120000,264.9,2764.9,-2500
-1940000,-120000,264.9,3264.9,-3000
-1940000,-120000,264.9,3764.9,-3500
-1940000,-120000,264.9,4264.9,-4000
-1940000,-120000,264.9,4764.9,-4500
-1940000,-120000,264.9,5264.9,-5000
-1950000,-110000,230.3,-269.7,500
-1950000,-110000,230.3,230.3,0
-1950000,-110000,230.3,730.3,-500
-1950000,-110000,230.3,1230.3,-1000
-1950000,-110000,230.3,1730.3,-1500
-1950000,-110000,230.3,2230.3,-2000
-1950000,-110000,230.3,2730.3,-2500
-1950000,-110000,230.3,3230.3,-3000
-1950000,-110000,230.3,3730.3,-3500
-1950000,-110000,230.3,4230.3,-4000
-1950000,-110000,230.3,4730.3,-4500
-1950000,-110000,230.3,5230.3,-5000
-1940000,-110000,366.9,-133.10000000000002,500
-1940000,-110000,366.9,366.9,0
-1940000,-110000,366.9,866.9,-500
-1940000,-110000,366.9,1366.9,-1000
-1940000,-110000,366.9,1866.9,-1500
-1940000,-110000,366.9,2366.9,-2000
-1940000,-110000,366.9,2866.9,-2500
-1940000,-110000,366.9,3366.9,-3000
-1940000,-110000,366.9,3866.9,-3500
-1940000,-110000,366.9,4366.9,-4000
-1940000,-110000,366.9,4866.9,-4500
-1940000,-110000,366.9,5366.9,-5000
-1930000,-110000,508.6,8.600000000000023,500
-1930000,-110000,508.6,508.6,0
-1930000,-110000,508.6,1008.6,-500
-1930000,-110000,508.6,1508.6,-1000
-1930000,-110000,508.6,2008.6,-1500
-1930000,-110000,508.6,2508.6,-2000
-1930000,-110000,508.6,3008.6,-2500
-1930000,-110000,508.6,3508.6,-3000
-1930000,-110000,508.6,4008.6,-3500
-1930000,-110000,508.6,4508.6,-4000
-1930000,-110000,508.6,5008.6,-4500
-1930000,-110000,508.6,5508.6,-5000
-1920000,-110000,70.6,-429.4,500
-1920000,-110000,70.6,70.6,0
-1920000,-110000,70.6,570.6,-500
-1920000,-110000,70.6,1070.6,-1000
-1920000,-110000,70.6,1570.6,-1500
-1920000,-110000,70.6,2070.6,-2000
-1920000,-110000,70.6,2570.6,-2500
-1920000,-110000,70.6,3070.6,-3000
-1920000,-110000,70.6,3570.6,-3500
-1920000,-110000,70.6,4070.6,-4000
-1920000,-110000,70.6,4570.6,-4500
-1920000,-110000,70.6,5070.6,-5000
-1970000,-100000,64.8,-435.2,500
-1970000,-100000,64.8,64.8,0
-1970000,-100000,64.8,564.8,-500
-1970000,-100000,64.8,1064.8,-1000
-1970000,-100000,64.8,1564.8,-1500
-1970000,-100000,64.8,2064.8,-2000
-1970000,-100000,64.8,2564.8,-2500
-1970000,-100000,64.8,3064.8,-3000
-1970000,-100000,64.8,3564.8,-3500
-1970000,-100000,64.8,4064.8,-4000
-1970000,-100000,64.8,4564.8,-4500
-1970000,-100000,64.8,5064.8,-5000
-1940000,-100000,383.1,-116.89999999999998,500
-1940000,-100000,383.1,383.1,0
-1940000,-100000,383.1,883.1,-500
-1940000,-100000,383.1,1383.1,-1000
-1940000,-100000,383.1,1883.1,-1500
-1940000,-100000,383.1,2383.1,-2000
-1940000,-100000,383.1,2883.1,-2500
-1940000,-100000,383.1,3383.1,-3000
-1940000,-100000,383.1,3883.1,-3500
-1940000,-100000,383.1,4383.1,-4000
-1940000,-100000,383.1,4883.1,-4500
-1940000,-100000,383.1,5383.1,-5000
-1930000,-100000,41.7,-458.3,500
-1930000,-100000,41.7,41.7,0
-1930000,-100000,41.7,541.7,-500
-1930000,-100000,41.7,1041.7,-1000
-1930000,-100000,41.7,1541.7,-1500
-1930000,-100000,41.7,2041.7,-2000
-1930000,-100000,41.7,2541.7,-2500
-1930000,-100000,41.7,3041.7,-3000
-1930000,-100000,41.7,3541.7,-3500
-1930000,-100000,41.7,4041.7,-4000
-1930000,-100000,41.7,4541.7,-4500
-1930000,-100000,41.7,5041.7,-5000
-1890000,-100000,107.4,-392.6,500
-1890000,-100000,107.4,107.4,0
-1890000,-100000,107.4,607.4,-500
-1890000,-100000,107.4,1107.4,-1000
-1890000,-100000,107.4,1607.4,-1500
-1890000,-100000,107.4,2107.4,-2000
-1890000,-100000,107.4,2607.4,-2500
-1890000,-100000,107.4,3107.4,-3000
-1890000,-100000,107.4,3607.4,-3500
-1890000,-100000,107.4,4107.4,-4000
-1890000,-100000,107.4,4607.4,-4500
-1890000,-100000,107.4,5107.4,-5000
-1990000,-90000,29.4,-470.6,500
-1990000,-90000,29.4,29.4,0
-1990000,-90000,29.4,529.4,-500
-1990000,-90000,29.4,1029.4,-1000
-1990000,-90000,29.4,1529.4,-1500
-1990000,-90000,29.4,2029.4,-2000
-1990000,-90000,29.4,2529.4,-2500
-1990000,-90000,29.4,3029.4,-3000
-1990000,-90000,29.4,3529.4,-3500
-1990000,-90000,29.4,4029.4,-4000
-1990000,-90000,29.4,4529.4,-4500
-1990000,-90000,29.4,5029.4,-5000
-1980000,-90000,113.0,-387.0,500
-1980000,-90000,113.0,113.0,0
-1980000,-90000,113.0,613.0,-500
-1980000,-90000,113.0,1113.0,-1000
-1980000,-90000,113.0,1613.0,-1500
-1980000,-90000,113.0,2113.0,-2000
-1980000,-90000,113.0,2613.0,-2500
-1980000,-90000,113.0,3113.0,-3000
-1980000,-90000,113.0,3613.0,-3500
-1980000,-90000,113.0,4113.0,-4000
-1980000,-90000,113.0,4613.0,-4500
-1980000,-90000,113.0,5113.0,-5000
-1970000,-90000,338.0,-162.0,500
-1970000,-90000,338.0,338.0,0
-1970000,-90000,338.0,838.0,-500
-1970000,-90000,338.0,1338.0,-1000
-1970000,-90000,338.0,1838.0,-1500
-1970000,-90000,338.0,2338.0,-2000
-1970000,-90000,338.0,2838.0,-2500
-1970000,-90000,338.0,3338.0,-3000
-1970000,-90000,338.0,3838.0,-3500
-1970000,-90000,338.0,4338.0,-4000
-1970000,-90000,338.0,4838.0,-4500
-1970000,-90000,338.0,5338.0,-5000
-1940000,-90000,114.4,-385.6,500
-1940000,-90000,114.4,114.4,0
-1940000,-90000,114.4,614.4,-500
-1940000,-90000,114.4,1114.4,-1000
-1940000,-90000,114.4,1614.4,-1500
-1940000,-90000,114.4,2114.4,-2000
-1940000,-90000,114.4,2614.4,-2500
-1940000,-90000,114.4,3114.4,-3000
-1940000,-90000,114.4,3614.4,-3500
-1940000,-90000,114.4,4114.4,-4000
-1940000,-90000,114.4,4614.4,-4500
-1940000,-90000,114.4,5114.4,-5000
-1930000,-90000,96.9,-403.1,500
-1930000,-90000,96.9,96.9,0
-1930000,-90000,96.9,596.9,-500
-1930000,-90000,96.9,1096.9,-1000
-1930000,-90000,96.9,1596.9,-1500
-1930000,-90000,96.9,2096.9,-2000
-1930000,-90000,96.9,2596.9,-2500
-1930000,-90000,96.9,3096.9,-3000
-1930000,-90000,96.9,3596.9,-3500
-1930000,-90000,96.9,4096.9,-4000
-1930000,-90000,96.9,4596.9,-4500
-1930000,-90000,96.9,5096.9,-5000
-1920000,-90000,36.0,-464.0,500
-1920000,-90000,36.0,36.0,0
-1920000,-90000,36.0,536.0,-500
-1920000,-90000,36.0,1036.0,-1000
-1920000,-90000,36.0,1536.0,-1500
-1920000,-90000,36.0,2036.0,-2000
-1920000,-90000,36.0,2536.0,-2500
-1920000,-90000,36.0,3036.0,-3000
-1920000,-90000,36.0,3536.0,-3500
-1920000,-90000,36.0,4036.0,-4000
-1920000,-90000,36.0,4536.0,-4500
-1920000,-90000,36.0,5036.0,-5000
-1910000,-90000,43.1,-456.9,500
-1910000,-90000,43.1,43.1,0
-1910000,-90000,43.1,543.1,-500
-1910000,-90000,43.1,1043.1,-1000
-1910000,-90000,43.1,1543.1,-1500
-1910000,-90000,43.1,2043.1,-2000
-1910000,-90000,43.1,2543.1,-2500
-1910000,-90000,43.1,3043.1,-3000
-1910000,-90000,43.1,3543.1,-3500
-1910000,-90000,43.1,4043.1,-4000
-1910000,-90000,43.1,4543.1,-4500
-1910000,-90000,43.1,5043.1,-5000
-1900000,-90000,398.1,-101.89999999999998,500
-1900000,-90000,398.1,398.1,0
-1900000,-90000,398.1,898.1,-500
-1900000,-90000,398.1,1398.1,-1000
-1900000,-90000,398.1,1898.1,-1500
-1900000,-90000,398.1,2398.1,-2000
-1900000,-90000,398.1,2898.1,-2500
-1900000,-90000,398.1,3398.1,-3000
-1900000,-90000,398.1,3898.1,-3500
-1900000,-90000,398.1,4398.1,-4000
-1900000,-90000,398.1,4898.1,-4500
-1900000,-90000,398.1,5398.1,-5000
-1890000,-90000,115.6,-384.4,500
-1890000,-90000,115.6,115.6,0
-1890000,-90000,115.6,615.6,-500
-1890000,-90000,115.6,1115.6,-1000
-1890000,-90000,115.6,1615.6,-1500
-1890000,-90000,115.6,2115.6,-2000
-1890000,-90000,115.6,2615.6,-2500
-1890000,-90000,115.6,3115.6,-3000
-1890000,-90000,115.6,3615.6,-3500
-1890000,-90000,115.6,4115.6,-4000
-1890000,-90000,115.6,4615.6,-4500
-1890000,-90000,115.6,5115.6,-5000
-1880000,-90000,89.4,-410.6,500
-1880000,-90000,89.4,89.4,0
-1880000,-90000,89.4,589.4,-500
-1880000,-90000,89.4,1089.4,-1000
-1880000,-90000,89.4,1589.4,-1500
-1880000,-90000,89.4,2089.4,-2000
-1880000,-90000,89.4,2589.4,-2500
-1880000,-90000,89.4,3089.4,-3000
-1880000,-90000,89.4,3589.4,-3500
-1880000,-90000,89.4,4089.4,-4000
-1880000,-90000,89.4,4589.4,-4500
-1880000,-90000,89.4,5089.4,-5000
-2000000,-80000,310.9,-189.10000000000002,500
-2000000,-80000,310.9,310.9,0
-2000000,-80000,310.9,810.9,-500
-2000000,-80000,310.9,1310.9,-1000
-2000000,-80000,310.9,1810.9,-1500
-2000000,-80000,310.9,2310.9,-2000
-2000000,-80000,310.9,2810.9,-2500
-2000000,-80000,310.9,3310.9,-3000
-2000000,-80000,310.9,3810.9,-3500
-2000000,-80000,310.9,4310.9,-4000
-2000000,-80000,310.9,4810.9,-4500
-2000000,-80000,310.9,5310.9,-5000
-1990000,-80000,150.8,-349.2,500
-1990000,-80000,150.8,150.8,0
-1990000,-80000,150.8,650.8,-500
-1990000,-80000,150.8,1150.8,-1000
-1990000,-80000,150.8,1650.8,-1500
-1990000,-80000,150.8,2150.8,-2000
-1990000,-80000,150.8,2650.8,-2500
-1990000,-80000,150.8,3150.8,-3000
-1990000,-80000,150.8,3650.8,-3500
-1990000,-80000,150.8,4150.8,-4000
-1990000,-80000,150.8,4650.8,-4500
-1990000,-80000,150.8,5150.8,-5000
-1980000,-80000,161.2,-338.8,500
-1980000,-80000,161.2,161.2,0
-1980000,-80000,161.2,661.2,-500
-1980000,-80000,161.2,1161.2,-1000
-1980000,-80000,161.2,1661.2,-1500
-1980000,-80000,161.2,2161.2,-2000
-1980000,-80000,161.2,2661.2,-2500
-1980000,-80000,161.2,3161.2,-3000
-1980000,-80000,161.2,3661.2,-3500
-1980000,-80000,161.2,4161.2,-4000
-1980000,-80000,161.2,4661.2,-4500
-1980000,-80000,161.2,5161.2,-5000
-1970000,-80000,262.6,-237.39999999999998,500
-1970000,-80000,262.6,262.6,0
-1970000,-80000,262.6,762.6,-500
-1970000,-80000,262.6,1262.6,-1000
-1970000,-80000,262.6,1762.6,-1500
-1970000,-80000,262.6,2262.6,-2000
-1970000,-80000,262.6,2762.6,-2500
-1970000,-80000,262.6,3262.6,-3000
-1970000,-80000,262.6,3762.6,-3500
-1970000,-80000,262.6,4262.6,-4000
-1970000,-80000,262.6,4762.6,-4500
-1970000,-80000,262.6,5262.6,-5000
-1940000,-80000,508.8,8.800000000000011,500
-1940000,-80000,508.8,508.8,0
-1940000,-80000,508.8,1008.8,-500
-1940000,-80000,508.8,1508.8,-1000
-1940000,-80000,508.8,2008.8,-1500
-1940000,-80000,508.8,2508.8,-2000
-1940000,-80000,508.8,3008.8,-2500
-1940000,-80000,508.8,3508.8,-3000
-1940000,-80000,508.8,4008.8,-3500
-1940000,-80000,508.8,4508.8,-4000
-1940000,-80000,508.8,5008.8,-4500
-1940000,-80000,508.8,5508.8,-5000
-1930000,-80000,233.6,-266.4,500
-1930000,-80000,233.6,233.6,0
-1930000,-80000,233.6,733.6,-500
-1930000,-80000,233.6,1233.6,-1000
-1930000,-80000,233.6,1733.6,-1500
-1930000,-80000,233.6,2233.6,-2000
-1930000,-80000,233.6,2733.6,-2500
-1930000,-80000,233.6,3233.6,-3000
-1930000,-80000,233.6,3733.6,-3500
-1930000,-80000,233.6,4233.6,-4000
-1930000,-80000,233.6,4733.6,-4500
-1930000,-80000,233.6,5233.6,-5000
-1920000,-80000,165.6,-334.4,500
-1920000,-80000,165.6,165.6,0
-1920000,-80000,165.6,665.6,-500
-1920000,-80000,165.6,1165.6,-1000
-1920000,-80000,165.6,1665.6,-1500
-1920000,-80000,165.6,2165.6,-2000
-1920000,-80000,165.6,2665.6,-2500
-1920000,-80000,165.6,3165.6,-3000
-1920000,-80000,165.6,3665.6,-3500
-1920000,-80000,165.6,4165.6,-4000
-1920000,-80000,165.6,4665.6,-4500
-1920000,-80000,165.6,5165.6,-5000
-1910000,-80000,156.0,-344.0,500
-1910000,-80000,156.0,156.0,0
-1910000,-80000,156.0,656.0,-500
-1910000,-80000,156.0,1156.0,-1000
-1910000,-80000,156.0,1656.0,-1500
-1910000,-80000,156.0,2156.0,-2000
-1910000,-80000,156.0,2656.0,-2500
-1910000,-80000,156.0,3156.0,-3000
-1910000,-80000,156.0,3656.0,-3500
-1910000,-80000,156.0,4156.0,-4000
-1910000,-80000,156.0,4656.0,-4500
-1910000,-80000,156.0,5156.0,-5000
-1900000,-80000,237.0,-263.0,500
-1900000,-80000,237.0,237.0,0
-1900000,-80000,237.0,737.0,-500
-1900000,-80000,237.0,1237.0,-1000
-1900000,-80000,237.0,1737.0,-1500
-1900000,-80000,237.0,2237.0,-2000
-1900000,-80000,237.0,2737.0,-2500
-1900000,-80000,237.0,3237.0,-3000
-1900000,-80000,237.0,3737.0,-3500
-1900000,-80000,237.0,4237.0,-4000
-1900000,-80000,237.0,4737.0,-4500
-1900000,-80000,237.0,5237.0,-5000
-1890000,-80000,327.6,-172.39999999999998,500
-1890000,-80000,327.6,327.6,0
-1890000,-80000,327.6,827.6,-500
-1890000,-80000,327.6,1327.6,-1000
-1890000,-80000,327.6,1827.6,-1500
-1890000,-80000,327.6,2327.6,-2000
-1890000,-80000,327.6,2827.6,-2500
-1890000,-80000,327.6,3327.6,-3000
-1890000,-80000,327.6,3827.6,-3500
-1890000,-80000,327.6,4327.6,-4000
-1890000,-80000,327.6,4827.6,-4500
-1890000,-80000,327.6,5327.6,-5000
-1880000,-80000,185.8,-314.2,500
-1880000,-80000,185.8,185.8,0
-1880000,-80000,185.8,685.8,-500
-1880000,-80000,185.8,1185.8,-1000
-1880000,-80000,185.8,1685.8,-1500
-1880000,-80000,185.8,2185.8,-2000
-1880000,-80000,185.8,2685.8,-2500
-1880000,-80000,185.8,3185.8,-3000
-1880000,-80000,185.8,3685.8,-3500
-1880000,-80000,185.8,4185.8,-4000
-1880000,-80000,185.8,4685.8,-4500
-1880000,-80000,185.8,5185.8,-5000
-1870000,-80000,171.2,-328.8,500
-1870000,-80000,171.2,171.2,0
-1870000,-80000,171.2,671.2,-500
-1870000,-80000,171.2,1171.2,-1000
-1870000,-80000,171.2,1671.2,-1500
-1870000,-80000,171.2,2171.2,-2000
-1870000,-80000,171.2,2671.2,-2500
-1870000,-80000,171.2,3171.2,-3000
-1870000,-80000,171.2,3671.2,-3500
-1870000,-80000,171.2,4171.2,-4000
-1870000,-80000,171.2,4671.2,-4500
-1870000,-80000,171.2,5171.2,-5000
-1990000,-70000,8.8,-491.2,500
-1990000,-70000,8.8,8.8,0
-1990000,-70000,8.8,508.8,-500
-1990000,-70000,8.8,1008.8,-1000
-1990000,-70000,8.8,1508.8,-1500
-1990000,-70000,8.8,2008.8,-2000
-1990000,-70000,8.8,2508.8,-2500
-1990000,-70000,8.8,3008.8,-3000
-1990000,-70000,8.8,3508.8,-3500
-1990000,-70000,8.8,4008.8,-4000
-1990000,-70000,8.8,4508.8,-4500
-1990000,-70000,8.8,5008.8,-5000
-1980000,-70000,299.0,-201.0,500
-1980000,-70000,299.0,299.0,0
-1980000,-70000,299.0,799.0,-500
-1980000,-70000,299.0,1299.0,-1000
-1980000,-70000,299.0,1799.0,-1500
-1980000,-70000,299.0,2299.0,-2000
-1980000,-70000,299.0,2799.0,-2500
-1980000,-70000,299.0,3299.0,-3000
-1980000,-70000,299.0,3799.0,-3500
-1980000,-70000,299.0,4299.0,-4000
-1980000,-70000,299.0,4799.0,-4500
-1980000,-70000,299.0,5299.0,-5000
-1970000,-70000,165.7,-334.3,500
-1970000,-70000,165.7,165.7,0
-1970000,-70000,165.7,665.7,-500
-1970000,-70000,165.7,1165.7,-1000
-1970000,-70000,165.7,1665.7,-1500
-1970000,-70000,165.7,2165.7,-2000
-1970000,-70000,165.7,2665.7,-2500
-1970000,-70000,165.7,3165.7,-3000
-1970000,-70000,165.7,3665.7,-3500
-1970000,-70000,165.7,4165.7,-4000
-1970000,-70000,165.7,4665.7,-4500
-1970000,-70000,165.7,5165.7,-5000
-1950000,-70000,58.1,-441.9,500
-1950000,-70000,58.1,58.1,0
-1950000,-70000,58.1,558.1,-500
-1950000,-70000,58.1,1058.1,-1000
-1950000,-70000,58.1,1558.1,-1500
-1950000,-70000,58.1,2058.1,-2000
-1950000,-70000,58.1,2558.1,-2500
-1950000,-70000,58.1,3058.1,-3000
-1950000,-70000,58.1,3558.1,-3500
-1950000,-70000,58.1,4058.1,-4000
-1950000,-70000,58.1,4558.1,-4500
-1950000,-70000,58.1,5058.1,-5000
-1930000,-70000,336.1,-163.89999999999998,500
-1930000,-70000,336.1,336.1,0
-1930000,-70000,336.1,836.1,-500
-1930000,-70000,336.1,1336.1,-1000
-1930000,-70000,336.1,1836.1,-1500
-1930000,-70000,336.1,2336.1,-2000
-1930000,-70000,336.1,2836.1,-2500
-1930000,-70000,336.1,3336.1,-3000
-1930000,-70000,336.1,3836.1,-3500
-1930000,-70000,336.1,4336.1,-4000
-1930000,-70000,336.1,4836.1,-4500
-1930000,-70000,336.1,5336.1,-5000
-1920000,-70000,231.0,-269.0,500
-1920000,-70000,231.0,231.0,0
-1920000,-70000,231.0,731.0,-500
-1920000,-70000,231.0,1231.0,-1000
-1920000,-70000,231.0,1731.0,-1500
-1920000,-70000,231.0,2231.0,-2000
-1920000,-70000,231.0,2731.0,-2500
-1920000,-70000,231.0,3231.0,-3000
-1920000,-70000,231.0,3731.0,-3500
-1920000,-70000,231.0,4231.0,-4000
-1920000,-70000,231.0,4731.0,-4500
-1920000,-70000,231.0,5231.0,-5000
-1910000,-70000,163.1,-336.9,500
-1910000,-70000,163.1,163.1,0
-1910000,-70000,163.1,663.1,-500
-1910000,-70000,163.1,1163.1,-1000
-1910000,-70000,163.1,1663.1,-1500
-1910000,-70000,163.1,2163.1,-2000
-1910000,-70000,163.1,2663.1,-2500
-1910000,-70000,163.1,3163.1,-3000
-1910000,-70000,163.1,3663.1,-3500
-1910000,-70000,163.1,4163.1,-4000
-1910000,-70000,163.1,4663.1,-4500
-1910000,-70000,163.1,5163.1,-5000
-1900000,-70000,249.5,-250.5,500
-1900000,-70000,249.5,249.5,0
-1900000,-70000,249.5,749.5,-500
-1900000,-70000,249.5,1249.5,-1000
-1900000,-70000,249.5,1749.5,-1500
-1900000,-70000,249.5,2249.5,-2000
-1900000,-70000,249.5,2749.5,-2500
-1900000,-70000,249.5,3249.5,-3000
-1900000,-70000,249.5,3749.5,-3500
-1900000,-70000,249.5,4249.5,-4000
-1900000,-70000,249.5,4749.5,-4500
-1900000,-70000,249.5,5249.5,-5000
-1890000,-70000,503.3,3.3000000000000114,500
-1890000,-70000,503.3,503.3,0
-1890000,-70000,503.3,1003.3,-500
-1890000,-70000,503.3,1503.3,-1000
-1890000,-70000,503.3,2003.3,-1500
-1890000,-70000,503.3,2503.3,-2000
-1890000,-70000,503.3,3003.3,-2500
-1890000,-70000,503.3,3503.3,-3000
-1890000,-70000,503.3,4003.3,-3500
-1890000,-70000,503.3,4503.3,-4000
-1890000,-70000,503.3,5003.3,-4500
-1890000,-70000,503.3,5503.3,-5000
-1880000,-70000,294.6,-205.39999999999998,500
-1880000,-70000,294.6,294.6,0
-1880000,-70000,294.6,794.6,-500
-1880000,-70000,294.6,1294.6,-1000
-1880000,-70000,294.6,1794.6,-1500
-1880000,-70000,294.6,2294.6,-2000
-1880000,-70000,294.6,2794.6,-2500
-1880000,-70000,294.6,3294.6,-3000
-1880000,-70000,294.6,3794.6,-3500
-1880000,-70000,294.6,4294.6,-4000
-1880000,-70000,294.6,4794.6,-4500
-1880000,-70000,294.6,5294.6,-5000
-1870000,-70000,344.7,-155.3,500
-1870000,-70000,344.7,344.7,0
-1870000,-70000,344.7,844.7,-500
-1870000,-70000,344.7,1344.7,-1000
-1870000,-70000,344.7,1844.7,-1500
-1870000,-70000,344.7,2344.7,-2000
-1870000,-70000,344.7,2844.7,-2500
-1870000,-70000,344.7,3344.7,-3000
-1870000,-70000,344.7,3844.7,-3500
-1870000,-70000,344.7,4344.7,-4000
-1870000,-70000,344.7,4844.7,-4500
-1870000,-70000,344.7,5344.7,-5000
-1980000,-60000,39.0,-461.0,500
-1980000,-60000,39.0,39.0,0
-1980000,-60000,39.0,539.0,-500
-1980000,-60000,39.0,1039.0,-1000
-1980000,-60000,39.0,1539.0,-1500
-1980000,-60000,39.0,2039.0,-2000
-1980000,-60000,39.0,2539.0,-2500
-1980000,-60000,39.0,3039.0,-3000
-1980000,-60000,39.0,3539.0,-3500
-1980000,-60000,39.0,4039.0,-4000
-1980000,-60000,39.0,4539.0,-4500
-1980000,-60000,39.0,5039.0,-5000
-1970000,-60000,166.9,-333.1,500
-1970000,-60000,166.9,166.9,0
