x,y,sv_250,sv_500,sv_750,sv_1000
-610000,900000,53.43041302493238,274.1677,586.0157202486334,1030.3919821754835
-610000,905000,137.9358522694298,478.73422,1174.6038339265558,2114.7866722821736
-610000,910000,196.06317842924696,696.95703,1688.7274594941048,2978.4909575835964
-610000,915000,190.27729903418594,697.1548,1548.7154896994105,2691.8394979440072
-610000,920000,205.16379794013102,785.593,1780.3912699646016,3059.5320476454935
-610000,925000,547.9604201267472,1557.0522,3765.011911413881,6550.551117354812
-610000,930000,572.2502717956642,1551.1595,4211.994507140564,7282.041521005348
-610000,935000,224.63668514002197,856.463,1887.4212366764427,3108.571530132419
-610000,940000,185.30359055085526,680.7155,1567.3393409377743,2731.8843229250606
-610000,945000,124.92725769477815,443.24234,1124.708976325864,1932.3006271406234
-610000,950000,120.43562080930212,450.86035,1109.4118149959488,1932.9391978640137
-610000,955000,79.52304917439628,362.14902,786.353303735425,1375.2173310436947
-610000,960000,85.3170851117521,360.0987,845.4637915773345,1670.6009034063572
-610000,965000,138.45079082370967,543.2371,1233.0104857195265,2184.7538141643317
-610000,970000,51.62713239237489,211.62807,524.6456622010683,927.9309630993808
-610000,975000,41.281390595462,212.05612,477.4171909817576,857.9351669180767
-610000,980000,31.6275815384718,141.34793,351.41388898680964,614.5902512621595
-610000,985000,50.47428688028039,212.1774,529.7312774337751,918.1037999127478
-610000,990000,50.84596308024402,229.56076,524.7641738595081,913.9201373257779
-610000,995000,49.658680931508044,242.21022,526.8599022469634,915.7872142095151
-610000,1000000,33.943434067494955,169.11859,419.10911004564235,747.2136326574307
-610000,1005000,25.141994677629363,139.83708,296.00815257116136,539.9311574559767
-610000,1010000,30.171933234694762,147.01326,338.66084444972364,622.4294040540901
-610000,1015000,33.90890302904605,168.68956,413.8906695469028,770.4306669248679
-610000,1020000,27.96572633590857,139.47928,308.00246921270053,611.665815268627
-610000,1025000,35.84584299292072,206.42389,442.3055234881103,805.6596734703982
-610000,1030000,23.77402899713237,130.72957,282.1229288286069,528.0585118641245
-610000,1035000,48.47597192957025,218.00858,528.5953339868961,927.2007934371904
-610000,1040000,149.8411584402873,484.2181,1600.3819267486435,1947.0626133359838
-610000,1045000,53.5883127152636,231.50386,453.73825602486465,898.3153346128561
-610000,1050000,37.63797508874319,249.84856,465.9090021248097,854.697088384419
-610000,1055000,47.17325867063218,245.5102,493.51647161500887,900.9362389746407
-610000,1060000,41.54129371650757,242.12238,486.4271110478644,879.3492219153493
-610000,1065000,46.518975996957664,272.77878,539.4267590499337,966.5642566887302
-610000,1070000,29.317202813744522,151.59808,379.3535213672461,731.4993949083552
-610000,1075000,29.06053762297308,136.32617,310.0516438687019,601.5173140346361
-610000,1080000,22.292584538034212,129.301,278.8319434847516,545.2303450781783
-610000,1085000,32.73562339300187,140.89401,281.4956458158674,562.7448804086393
-610000,1090000,26.781784164447593,138.48476,282.8505861743261,544.9362710990738
-610000,1095000,25.30727598685865,127.042435,288.7649142263514,491.7504399736864
-610000,1100000,79.92235627490575,352.20334,1139.881301799819,978.5271760868839
-610000,1105000,16.25320430650377,116.18049,280.42910296112876,493.5346862031139
-610000,1110000,11.23753722112654,112.834305,269.53019493630194,536.7154772068893
-605000,790000,9.133869021537485,71.42872,191.76690911068306,309.66577565182916
-605000,795000,11.656763773565885,113.90777,253.66963122346712,513.7141032280166
-605000,800000,24.188631279521445,128.61093,305.2929873979693,648.8768397477571
-605000,805000,24.415716478930378,141.92574,302.0498114576962,598.3244432032916
-605000,810000,15.209474224020973,94.360565,254.00613005862576,418.4286014524781
-605000,815000,23.811236451560525,124.97235,293.72959014932763,499.7764623907224
-605000,820000,82.70242434482094,355.86795,636.4108003181505,1035.1789486202365
-605000,825000,517.6678845364424,1547.6202,3616.7340943911595,6235.840652514833
-605000,830000,548.6875632715606,1505.6578,3353.20808570473,6137.620149790914
-605000,835000,552.9981826575041,1516.8333,3534.9196812262157,6216.958391958867
-605000,840000,516.0213365853232,1507.1229,3212.1169757501716,5579.676128232351
-605000,845000,403.9836551622533,1209.9817,2989.3865940944675,5298.206267804138
-605000,850000,221.72318919179583,842.0974,1843.994409788091,3141.812832705452
-605000,855000,41.382183269819606,254.06087,477.00136405586215,883.7282147800839
-605000,860000,214.8022265528873,795.707,1825.9893692672042,3141.1937730610753
-605000,865000,114.49217432627574,305.84473,567.316470776525,1009.38644301252
-605000,870000,537.4591103632837,1513.92,3453.72249548304,6144.732767683211
-605000,875000,305.78985444541894,956.1838,2362.0281857454643,4120.452573507371
-605000,880000,31.075242869312646,158.9257,367.05162498421953,676.7969267899009
-605000,885000,87.68180611681706,407.6031,807.7390056327224,1472.8733582912635
-605000,890000,25.33415278097494,136.01088,319.46279223952735,595.5354144421891
-605000,895000,21.490364014725337,129.96152,298.9707790164518,594.1947162326567
-605000,900000,248.15785346859207,941.9416,1850.3189549958088,3078.5136204312703
-605000,905000,161.39204078791357,667.2786,1406.690138258378,2340.716480538047
-605000,910000,193.04311765520828,709.3151,1564.9585136073904,2814.594694711721
-605000,915000,203.47876905050592,788.0711,1788.1324631782054,3066.281759074014
-605000,920000,251.93727151077138,902.6811,2028.5966887673771,3760.8876079708966
-605000,925000,258.65039334803333,891.5994,2206.8296814839405,3824.7024333507566
-605000,930000,343.80157794143406,1042.799,2981.4287651101617,5230.352654655937
