x,y,keido,ido,hyoukou
-1785000,30000,131.95650619999998,32.93391591,228.2
-1785000,50000,131.9025663,33.11982251,25.5
-1785000,150000,131.6280824,34.04639357,57.7
-1785000,155000,131.6141451,34.0925935,398.2
-1785000,160000,131.6001872,34.13878127,190.5
-1785000,165000,131.58620870000001,34.18495687,270.0
-1785000,170000,131.5722094,34.23112033,192.1
-1785000,175000,131.5581894,34.27727165,251.0
-1785000,180000,131.5441487,34.32341085,246.0
-1785000,185000,131.530087,34.36953792,262.0
-1785000,190000,131.51600449999998,34.41565289,411.0
-1785000,195000,131.5019011,34.46175577,229.0
-1785000,200000,131.4877767,34.50784656,15.0
-1780000,150000,131.6769495,34.05954745,33.2
-1780000,155000,131.66304540000002,34.10575443,206.8
-1780000,160000,131.6491208,34.15194925,285.2
-1780000,165000,131.6351755,34.19813193,383.0
-1780000,170000,131.6212096,34.24430248,247.0
-1780000,175000,131.607223,34.2904609,493.0
-1780000,180000,131.5932156,34.33660721,387.0
-1780000,185000,131.5791874,34.38274142,253.1
-1780000,190000,131.5651384,34.42886354,257.0
-1780000,195000,131.55106840000002,34.47497357,364.0
-1780000,200000,131.53697759999997,34.52107154,264.0
-1775000,145000,131.7396876,34.02644027,254.8
-1775000,150000,131.7258372,34.07266643,2.2
-1775000,155000,131.71196640000002,34.11888044,179.1
-1775000,160000,131.698075,34.16508231,114.9
-1775000,165000,131.68416299999998,34.21127205,160.9
-1775000,170000,131.6702305,34.25744967,265.3
-1775000,175000,131.6562772,34.30361518,693.0
-1775000,180000,131.6423033,34.3497686,260.0
-1775000,185000,131.6283086,34.39590992,392.0
-1775000,190000,131.6142931,34.44203917,419.0
-1775000,195000,131.60025670000002,34.48815635,443.0
-1775000,200000,131.58619950000002,34.53426147,369.0
-1775000,205000,131.5721213,34.58035455,294.3
-1770000,135000,131.8161356,33.94701454,195.1
-1770000,140000,131.80235919999998,33.99327201,143.8
-1770000,145000,131.7885625,34.03951733,3.7
-1770000,150000,131.7747454,34.08575049,27.9
-1770000,155000,131.76090779999998,34.13197152,315.8
-1770000,160000,131.74704979999998,34.17818042,378.0
-1770000,165000,131.73317120000002,34.22437721,736.5
-1770000,170000,131.719272,34.27056189,441.0
-1770000,175000,131.70535220000002,34.31673447,481.0
-1770000,180000,131.6914117,34.36289498,400.0
-1770000,185000,131.67745060000001,34.4090434,354.2
-1770000,190000,131.6634686,34.45517977,455.2
-1770000,195000,131.6494659,34.50130408,550.1
-1770000,200000,131.6354423,34.54741635,197.0
-1770000,205000,131.62139779999998,34.59351659,115.7
-1770000,210000,131.6073323,34.63960481,115.0
-1765000,70000,132.0417961,33.35749492,181.0
-1765000,145000,131.8374578,34.05255947,59.2
-1765000,150000,131.823674,34.09879963,367.0
-1765000,155000,131.80986979999997,34.14502766,460.1
-1765000,160000,131.7960451,34.19124358,402.0
-1765000,165000,131.7821999,34.23744739,518.0
-1765000,170000,131.7683342,34.28363912,554.0
-1765000,175000,131.7544479,34.32981876,622.8
-1765000,180000,131.74054089999998,34.37598634,653.0
-1765000,185000,131.7266133,34.42214185,448.2
-1765000,190000,131.712665,34.46828532,512.5
-1765000,195000,131.6986959,34.51441675,269.9
-1765000,200000,131.684706,34.56053615,172.0
-1765000,205000,131.6706952,34.60664354,107.0
-1765000,210000,131.6566635,34.65273892,48.0
-1760000,115000,131.9684513,33.78782901,171.6
-1760000,135000,131.9138136,33.97303606,4.3
-1760000,140000,131.9001037,34.01930744,64.7
-1760000,145000,131.8863736,34.06556668,341.7
-1760000,150000,131.872623,34.11181381,346.1
-1760000,155000,131.8588522,34.15804883,368.7
-1760000,160000,131.84506090000002,34.20427175,562.8
-1760000,165000,131.8312492,34.25048259,405.6
-1760000,170000,131.8174169,34.29668134,840.0
-1760000,175000,131.8035641,34.34286803,666.7
-1760000,180000,131.78969080000002,34.38904267,705.0
-1760000,185000,131.7757968,34.43520526,494.0
-1760000,190000,131.7618821,34.48135581,255.6
-1760000,195000,131.7479467,34.52749435,354.5
-1760000,200000,131.7339905,34.57362087,324.6
-1760000,205000,131.7200135,34.61973538,157.2
-1760000,210000,131.70601570000002,34.66583791,80.0
-1755000,70000,132.1386571,33.38326875,226.5
-1755000,130000,131.9763395,33.939704,42.7
-1755000,135000,131.9626831,33.98599444,52.7
-1755000,140000,131.9490064,34.03227275,61.4
-1755000,145000,131.93530959999998,34.07853895,386.7
-1755000,150000,131.9215924,34.12479304,309.0
-1755000,155000,131.907855,34.17103503,283.1
-1755000,160000,131.8940972,34.21726494,368.9
-1755000,165000,131.8803189,34.26348277,804.7
-1755000,170000,131.8665202,34.30968855,641.0
-1755000,175000,131.852701,34.35588227,404.0
-1755000,180000,131.8388613,34.40206395,789.0
-1755000,185000,131.82500090000002,34.4482336,451.0
-1755000,190000,131.8111199,34.49439123,103.1
-1755000,195000,131.7972183,34.54053685,133.2
-1755000,200000,131.7832959,34.58667047,136.1
-1755000,205000,131.7693527,34.6327921,36.7
-1750000,75000,132.1737325,33.44254712,54.6
-1750000,115000,132.0659447,33.81365573,136.9
-1750000,130000,132.02519579999998,33.95262055,49.6
-1750000,135000,132.0115727,33.99891789,112.4
-1750000,140000,131.9979294,34.04520312,17.0
-1750000,145000,131.9842659,34.09147625,347.0
-1750000,150000,131.9705822,34.13773728,372.1
-1750000,155000,131.9568782,34.18398624,275.5
-1750000,160000,131.9431538,34.23022312,322.0
-1750000,165000,131.92940910000002,34.27644794,625.8
-1750000,170000,131.915644,34.32266072,743.4
-1750000,175000,131.9018584,34.36886146,352.4
-1750000,180000,131.8880523,34.41505017,216.6
-1750000,185000,131.8742257,34.46122686,272.2
-1750000,190000,131.8603785,34.50739155,114.1
-1750000,195000,131.8465106,34.55354425,263.5
-1750000,200000,131.832622,34.59968496,142.1
-1750000,205000,131.81871270000002,34.64581369,44.3
-1745000,125000,132.0876419,33.91918582,170.2
-1745000,130000,132.07407220000002,33.96550217,8.8
-1745000,135000,132.0604824,34.011806400000005,215.0
-1745000,140000,132.0468725,34.05809853,200.2
-1745000,145000,132.0332424,34.10437857,201.8
-1745000,150000,132.0195922,34.15064654,410.6
-1745000,155000,132.0059217,34.19690243,193.6
-1745000,160000,131.9922309,34.24314628,300.9
-1745000,165000,131.9785198,34.28937807,188.3
-1745000,170000,131.96478829999998,34.33559784,554.8
-1745000,175000,131.9510363,34.38180558,445.3
-1745000,180000,131.9372639,34.42800131,433.0
-1745000,185000,131.9234711,34.47418503,552.0
-1745000,190000,131.90965759999997,34.52035677,672.0
-1745000,195000,131.8958236,34.56651652,390.9
-1745000,200000,131.8819689,34.6126643,269.0
-1745000,205000,131.86809350000001,34.65880013,133.0
-1745000,210000,131.8541974,34.704924,42.3
-1740000,75000,132.27077690000002,33.46812583,126.2
-1740000,130000,132.1229687,33.97834883,141.0
-1740000,135000,132.1094123,34.02465993,93.7
-1740000,140000,132.0958358,34.07095895,81.1
-1740000,145000,132.0822392,34.1172459,116.0
-1740000,150000,132.0686224,34.16352078,223.2
-1740000,155000,132.0549855,34.20978361,336.7
-1740000,160000,132.0413283,34.2560344,320.0
-1740000,165000,132.0276508,34.30227316,333.0
-1740000,170000,132.01395290000002,34.34849989,476.0
-1740000,175000,132.0002347,34.39471462,448.0
-1740000,180000,131.98649609999998,34.44091735,804.0
-1740000,185000,131.97273700000002,34.48710809,1181.0
-1740000,190000,131.9589574,34.53328686,691.0
-1740000,195000,131.94515719999998,34.57945365,568.0
-1740000,200000,131.9313364,34.625608500000006,276.0
-1740000,205000,131.917495,34.67175139,174.0
-1740000,210000,131.90363290000002,34.71788236,68.1
-1740000,215000,131.8897501,34.7640014,15.8
-1735000,15000,132.477484,32.92248968,3.5
-1735000,45000,132.3987531,33.2018973,120.2
-1735000,75000,132.31932849999998,33.48086298,75.9
-1735000,110000,132.2257778,33.80576772,5.4
-1735000,120000,132.1988713,33.89848833,176.1
-1735000,130000,132.1718852,33.99116053,300.0
-1735000,135000,132.1583622,34.03747849,238.4
-1735000,140000,132.1448192,34.08378439,538.3
-1735000,145000,132.1312561,34.13007822,329.9
-1735000,150000,132.1176729,34.17636001,84.1
-1735000,155000,132.1040695,34.22262975,198.5
-1735000,160000,132.0904459,34.26888747,275.5
-1735000,165000,132.0768021,34.31513317,509.0
-1735000,170000,132.06313799999998,34.36136687,901.6
-1735000,175000,132.0494535,34.40758857,441.0
-1735000,180000,132.0357487,34.45379828,962.2
-1735000,185000,132.02202340000002,34.49999603,726.2
-1735000,190000,132.0082777,34.54618181,459.0
-1735000,195000,131.9945114,34.59235564,403.6
-1735000,200000,131.9807246,34.63851752,352.0
-1735000,205000,131.9669172,34.68466748,203.0
-1735000,210000,131.9530892,34.73080551,171.0
-1735000,215000,131.93924040000002,34.77693164,13.4
-1730000,20000,132.5126206,32.981718,35.8
-1730000,25000,132.4995601,33.02831095,271.2
-1730000,30000,132.4864805,33.07489158,67.5
-1730000,40000,132.460264,33.16801597,2.3
-1730000,55000,132.42079520000001,33.30761053,31.4
-1730000,75000,132.36789960000002,33.49356531,74.1
-1730000,120000,132.247741,33.9112514,568.3
-1730000,125000,132.2342913,33.95760036,50.6
-1730000,135000,132.2073322,34.05026206,2.8
-1730000,140000,132.1938227,34.09657481,105.8
-1730000,145000,132.1802931,34.14287552,30.9
-1730000,150000,132.1667435,34.18916419,226.5
-1730000,155000,132.1531738,34.23544084,135.0
-1730000,160000,132.1395838,34.28170547,128.5
-1730000,165000,132.1259737,34.32795811,260.4
-1730000,170000,132.11234340000001,34.37419875,686.0
-1730000,175000,132.09869270000002,34.420427399999994,788.0
-1730000,180000,132.0850217,34.46664409,1133.2
-1730000,185000,132.0713303,34.51284882,965.5
-1730000,190000,132.05761850000002,34.55904161,729.0
-1730000,195000,132.0438862,34.60522245,728.0
-1730000,200000,132.0301334,34.65139137,632.0
-1730000,205000,132.0163601,34.69754837,167.0
-1730000,210000,132.0025661,34.74369346,93.0
-1730000,215000,131.98875149999998,34.78982666,393.0
-1725000,15000,132.5738592,32.94770113,37.2
-1725000,20000,132.5608503,32.99431291,137.4
-1725000,25000,132.54782240000003,33.04091238,538.6
-1725000,30000,132.5347754,33.08749956,137.0
-1725000,35000,132.5217095,33.13407446,51.4
-1725000,55000,132.469254,33.32025143,10.8
-1725000,60000,132.45609209999998,33.36676508,470.6
-1725000,65000,132.4429108,33.41326652,291.1
-1725000,70000,132.4297102,33.45975575,52.9
-1725000,75000,132.4164902,33.5062328,172.3
-1725000,120000,132.2966306,33.9239795,52.8
-1725000,145000,132.2293502,34.15563778,1.2
-1725000,150000,132.2158342,34.20193332,4.7
-1725000,155000,132.2022982,34.24821686,216.7
-1725000,160000,132.188742,34.2944884,178.7
-1725000,165000,132.17516559999999,34.34074794,488.0
-1725000,170000,132.161569,34.38699551,468.5
-1725000,175000,132.14795220000002,34.43323112,867.8
-1725000,180000,132.13431509999998,34.47945476,595.7
-1725000,185000,132.1206577,34.52566647,727.7
-1725000,190000,132.1069798,34.57186623,891.0
-1725000,195000,132.0932815,34.61805408,759.0
-1725000,200000,132.0795628,34.66423001,740.0
-1725000,205000,132.06582350000002,34.71039404,348.0
-1725000,210000,132.05206370000002,34.75654618,255.0
-1725000,215000,132.0382833,34.80268643,195.0
-1725000,220000,132.0244822,34.84881482,29.9
-1720000,0,132.6608909,32.82032609,97.9
-1720000,15000,132.6220752,32.96025483,56.7
-1720000,20000,132.6090989,33.00687312,120.5
-1720000,25000,132.59610370000001,33.05347911,850.7
-1720000,30000,132.5830894,33.10007282,231.9
-1720000,35000,132.57005619999998,33.14665426,170.0
-1720000,40000,132.5570038,33.19322344,74.7
-1720000,45000,132.5439324,33.23978037,157.6
-1720000,50000,132.53084180000002,33.28632507,19.9
-1720000,55000,132.5177321,33.33285754,231.4
-1720000,60000,132.5046031,33.3793778,222.2
-1720000,65000,132.49145479999999,33.42588586,283.1
-1720000,70000,132.4782872,33.47238174,336.8
-1720000,75000,132.4651003,33.51886543,362.8
-1720000,80000,132.4518939,33.56533696,176.0
-1720000,115000,132.358903,33.890298,133.4
-1720000,160000,132.23792029999998,34.30723622,467.9
-1720000,165000,132.2243777,34.35350267,283.0
-1720000,170000,132.210815,34.39975715,599.0
-1720000,175000,132.197232,34.44599969,476.9
-1720000,180000,132.1836289,34.49223028,1000.5
-1720000,185000,132.1700054,34.53844894,730.8
-1720000,190000,132.1563615,34.58465568,1055.1
-1720000,195000,132.1426973,34.63085051,850.0
-1720000,200000,132.1290127,34.67703344,941.0
-1720000,205000,132.1153076,34.72320448,910.0
-1720000,210000,132.1015819,34.76936365,373.0
-1720000,215000,132.0878357,34.81551095,293.0
-1720000,220000,132.07406890000001,34.86164639,242.8
-1715000,-5000,132.7218965,32.78615169,1.9
-1715000,0,132.70902809999998,32.83282571,74.3
-1715000,5000,132.6961409,32.8794874,75.3
-1715000,10000,132.6832349,32.92613677,10.2
-1715000,15000,132.6703101,32.97277384,96.1
-1715000,20000,132.6573665,33.01939861,381.1
-1715000,25000,132.64440390000001,33.06601111,574.1
-1715000,30000,132.63142240000002,33.11261133,502.8
-1715000,35000,132.61842190000002,33.159199300000004,613.0
-1715000,40000,132.6054024,33.20577503,770.0
-1715000,45000,132.59236380000002,33.25233851,452.7
-1715000,50000,132.5793062,33.29888978,191.0
-1715000,55000,132.5662293,33.34542884,267.3
-1715000,60000,132.55313329999998,33.3919557,499.0
-1715000,65000,132.540018,33.43847037,512.8
-1715000,70000,132.5268835,33.48497287,129.2
-1715000,75000,132.5137297,33.5314632,273.8
-1715000,80000,132.5005565,33.57794138,403.8
-1715000,155000,132.3006073,34.27366364,265.1
-1715000,160000,132.28711869999998,34.31994893,55.3
-1715000,165000,132.27361000000002,34.36622227,477.6
-1715000,170000,132.2600811,34.41248365,451.2
-1715000,175000,132.2465321,34.4587331,695.5
-1715000,180000,132.2329629,34.50497062,517.0
-1715000,185000,132.21937340000002,34.55119622,797.5
-1715000,190000,132.2057637,34.59740992,475.0
-1715000,195000,132.19213349999998,34.64361172,967.0
-1715000,200000,132.178483,34.68980164,853.0
-1715000,205000,132.1648121,34.73597968,699.0
-1715000,210000,132.1511207,34.78214586,431.0
-1715000,215000,132.1374088,34.82830019,173.0
-1715000,220000,132.1236762,34.87444267,246.0
-1715000,225000,132.1099231,34.92057333,43.3
-1710000,-5000,132.77002,32.79861022,233.0
-1710000,0,132.757184,32.84529066,243.4
-1710000,5000,132.7443294,32.89195878,101.7
-1710000,10000,132.7314561,32.93861461,3.7
-1710000,15000,132.7185639,32.98525814,209.7
-1710000,20000,132.705653,33.03188939,198.1
-1710000,25000,132.6927231,33.07850837,405.0
-1710000,30000,132.67977439999999,33.1251151,231.5
-1710000,35000,132.6668067,33.17170958,543.5
-1710000,40000,132.6538201,33.21829183,819.0
-1710000,45000,132.6408144,33.26486186,261.0
-1710000,50000,132.6277896,33.31141969,194.8
-1710000,55000,132.61474579999998,33.35796531,170.4
-1710000,60000,132.6016828,33.40449876,476.5
-1710000,65000,132.5886006,33.45102003,317.6
-1710000,70000,132.5754992,33.49752913,22.9
-1710000,75000,132.5623785,33.54402609,68.8
-1710000,80000,132.5492384,33.59051091,534.7
-1710000,85000,132.5360791,33.6369836,43.3
-1710000,165000,132.3228623,34.37890673,321.1
-1710000,170000,132.3093674,34.425175,301.0
-1710000,175000,132.2958524,34.47143134,647.5
-1710000,180000,132.2823172,34.51767578,531.0
-1710000,185000,132.2687618,34.56390831,401.0
-1710000,190000,132.2551861,34.61012895,566.0
-1710000,195000,132.2415902,34.6563377,671.0
-1710000,200000,132.2279738,34.70253459,764.0
-1710000,205000,132.2143371,34.74871962,717.0
-1710000,210000,132.20068,34.79489279999999,337.0
-1710000,215000,132.1870024,34.84105414,392.0
-1710000,220000,132.17330420000002,34.88720365,204.0
-1710000,225000,132.1595855,34.93334135,74.1
-1705000,-5000,132.818162,32.81103407,25.3
-1705000,0,132.8053587,32.85772092,445.8
-1705000,5000,132.7925367,32.90439547,234.4
-1705000,10000,132.779696,32.95105773,40.3
-1705000,15000,132.7668366,32.99770771,61.1
-1705000,20000,132.7539583,33.04434542,256.8
-1705000,25000,132.74106129999998,33.09097088,195.5
-1705000,30000,132.72814540000002,33.13758409,184.1
-1705000,35000,132.7152105,33.18418508,240.0
-1705000,40000,132.7022568,33.23077384,102.4
-1705000,45000,132.68928400000001,33.277350399999996,219.0
-1705000,50000,132.6762922,33.32391477,584.4
-1705000,55000,132.6632814,33.37046695,295.3
-1705000,60000,132.6502514,33.41700696,330.8
-1705000,65000,132.6372024,33.46353481,248.0
-1705000,70000,132.6241341,33.51005052,266.1
-1705000,75000,132.61104650000001,33.55655408,208.3
-1705000,80000,132.5979398,33.60304553,374.1
-1705000,85000,132.5848136,33.64952485,54.5
-1705000,140000,132.4391397,34.16000127,25.4
-1705000,145000,132.42577849999998,34.20633613,185.7
-1705000,150000,132.4123975,34.25265903,194.5
-1705000,165000,132.3721348,34.39155603,47.7
-1705000,170000,132.3586739,34.43783117,347.7
-1705000,175000,132.3451929,34.4840944,315.4
-1705000,180000,132.33169170000002,34.53034573,311.0
-1705000,185000,132.3181704,34.57658518,242.6
-1705000,190000,132.3046289,34.62281274,308.0
-1705000,195000,132.2910671,34.66902844,747.0
-1705000,200000,132.277485,34.71523228,716.0
-1705000,205000,132.2638826,34.76142428,637.0
-1705000,210000,132.2502598,34.80760444,853.0
-1705000,215000,132.2366165,34.85377278,547.0
-1705000,220000,132.2229528,34.89992931,225.0
-1705000,225000,132.2092685,34.94607403,129.0
-1705000,230000,132.19556359999999,34.99220696,24.4
-1700000,-5000,132.86632279999998,32.82342325,390.6
-1700000,0,132.853552,32.87011649,415.8
-1700000,5000,132.8407627,32.91679745,155.6
-1700000,10000,132.8279547,32.96346612,15.3
-1700000,15000,132.81512790000002,33.01012254,227.0
-1700000,20000,132.8022825,33.056766700000004,317.5
-1700000,25000,132.7894183,33.10339861,301.7
-1700000,30000,132.77653519999998,33.1500183,260.4
-1700000,35000,132.76363329999998,33.19662578,75.8
-1700000,40000,132.7507124,33.24322104,144.9
-1700000,45000,132.7377727,33.28980412,361.0
-1700000,50000,132.7248139,33.33637501,393.7
-1700000,55000,132.7118361,33.38293374,237.7
-1700000,60000,132.6988393,33.4294803,75.0
-1700000,65000,132.6858233,33.47601472,178.5
-1700000,70000,132.67278819999999,33.522537,289.0
-1700000,75000,132.65973390000002,33.56904717,160.0
-1700000,80000,132.6466604,33.61554522,458.8
-1700000,85000,132.6335676,33.66203117,433.8
-1700000,120000,132.5413748,33.987095000000004,100.7
-1700000,135000,132.5015703,34.12622772,43.6
-1700000,150000,132.4615882,34.26525267,168.8
-1700000,160000,132.43483419999998,34.35787625,2.0
-1700000,165000,132.4214273,34.40417016,75.4
-1700000,170000,132.4080004,34.45045215,103.9
-1700000,175000,132.3945534,34.49672226,195.3
-1700000,180000,132.38108640000002,34.54298047,252.5
-1700000,185000,132.3675992,34.58922681,305.0
-1700000,190000,132.3540919,34.63546129,275.0
-1700000,195000,132.3405644,34.68168392,721.0
-1700000,200000,132.3270166,34.72789470000001,678.0
-1700000,205000,132.31344840000003,34.77409365,754.0
-1700000,210000,132.29986,34.82028078,363.0
-1700000,215000,132.2862511,34.8664561,290.0
-1700000,220000,132.2726218,34.91261963,192.9
-1700000,225000,132.258972,34.95877136,296.0
-1700000,230000,132.2453017,35.00491132,0.3
-1695000,-10000,132.9272216,32.78906581,29.8
-1695000,-5000,132.914502,32.83577772,157.1
-1695000,0,132.901764,32.88247735,112.7
-1695000,5000,132.88900729999997,32.92916469,201.3
-1695000,10000,132.87623200000002,32.97583978,4.5
-1695000,15000,132.8634381,33.02250261,119.6
-1695000,20000,132.85062539999998,33.06915321,463.9
-1695000,25000,132.8377941,33.11579157,206.0
-1695000,30000,132.8249439,33.16241772,281.0
-1695000,35000,132.8120749,33.20903167,208.7
-1695000,40000,132.79918700000002,33.25563342,268.1
-1695000,45000,132.78628030000002,33.302223,345.5
-1695000,50000,132.77335459999998,33.348800399999995,549.3
-1695000,55000,132.7604099,33.39536565,367.1
-1695000,60000,132.7474462,33.44191876,615.0
-1695000,65000,132.7344634,33.48845973,401.3
-1695000,70000,132.7214615,33.53498858,271.8
-1695000,75000,132.7084405,33.58150533,219.0
-1695000,80000,132.6954003,33.62800997,239.0
-1695000,85000,132.6823408,33.67450253,355.2
-1695000,90000,132.6692621,33.72098301,71.5
-1695000,115000,132.6035779,33.95320472,4.8
-1695000,140000,132.5374056,34.18512627,22.2
-1695000,160000,132.4841127,34.37044837,82.3
-1695000,165000,132.47073980000002,34.416749100000004,52.6
-1695000,170000,132.4573469,34.46303794,163.6
-1695000,175000,132.4439341,34.5093149,203.5
-1695000,180000,132.4305012,34.55557998,419.4
-1695000,185000,132.4170482,34.60183321,488.0
-1695000,190000,132.40357509999998,34.64807458,317.0
-1695000,195000,132.3900819,34.69430412,628.0
-1695000,200000,132.37656840000002,34.74052182,727.0
-1695000,205000,132.3630346,34.78672772,791.0
-1695000,210000,132.3494806,34.8329218,262.0
-1695000,215000,132.33590619999998,34.87910409,306.0
-1695000,220000,132.32231140000002,34.92527459,109.4
-1695000,225000,132.3086961,34.97143333,210.6
-1695000,230000,132.2950604,35.01758029,64.2
-1690000,-15000,132.98805520000002,32.75464867,380.5
-1690000,0,132.9499945,32.89480348,221.3
-1690000,5000,132.9372706,32.94149721,142.0
-1690000,10000,132.9245281,32.98817868,14.4
-1690000,15000,132.9117669,33.03484792,47.8
-1690000,20000,132.8989871,33.08150494,269.5
-1690000,25000,132.8861886,33.12814973,386.6
-1690000,30000,132.87337140000002,33.17478233,562.2
-1690000,35000,132.8605354,33.22140274,329.6
-1690000,40000,132.8476806,33.26801096,209.3
-1690000,45000,132.83480690000002,33.31460702,485.6
-1690000,50000,132.8219143,33.36119093,553.0
-1690000,55000,132.8090027,33.40776269,546.5
-1690000,60000,132.7960722,33.45432232,919.7
-1690000,65000,132.7831226,33.50086983,496.4
-1690000,70000,132.770154,33.54740524,550.1
-1690000,75000,132.7571663,33.59392855,301.0
-1690000,80000,132.7441594,33.64043977,549.0
-1690000,85000,132.73113329999998,33.68693892,444.0
-1690000,90000,132.718088,33.73342601,167.6
-1690000,95000,132.7050235,33.77990105,3.1
-1690000,100000,132.69193959999998,33.82636406,3.3
-1690000,115000,132.6525716,33.96568095,26.9
-1690000,145000,132.5733085,34.24399127,33.3
-1690000,150000,132.5600292,34.29033452,204.0
-1690000,155000,132.54673,34.33666586,190.8
-1690000,160000,132.5334111,34.38298529,106.0
-1690000,165000,132.52007220000002,34.42929284,113.3
-1690000,170000,132.5067135,34.47558851,58.3
-1690000,175000,132.4933348,34.5218723,57.5
-1690000,180000,132.4799361,34.56814424,457.5
-1690000,185000,132.46651740000001,34.61440434,418.0
-1690000,190000,132.4530786,34.66065259,756.0
-1690000,195000,132.4396196,34.70688902,429.0
-1690000,200000,132.4261405,34.75311364,617.0
-1690000,205000,132.41264109999997,34.79932646,708.0
-1690000,210000,132.3991215,34.84552748,365.0
-1690000,215000,132.3855816,34.89171673,516.0
-1690000,220000,132.37202140000002,34.9378942,340.0
-1690000,225000,132.35844070000002,34.98405991,240.1
-1690000,230000,132.3448396,35.03021387,114.0
-1690000,235000,132.331218,35.0763561,36.0
-1685000,0,132.9982436,32.90709487,167.8
-1685000,5000,132.9855524,32.95379496,37.3
-1685000,10000,132.9728427,33.00048282,104.2
-1685000,15000,132.9601144,33.04715845,147.9
-1685000,20000,132.9473675,33.09382187,416.1
-1685000,25000,132.934602,33.14047309,517.0
-1685000,30000,132.92181770000002,33.18711211,476.4
-1685000,35000,132.9090147,33.23373896,352.1
-1685000,40000,132.8961929,33.28035365,329.1
-1685000,45000,132.8833523,33.32695618,695.4
-1685000,50000,132.8704929,33.37354657,756.9
-1685000,55000,132.8576145,33.42012483,644.9
-1685000,60000,132.8447172,33.46669098,789.5
-1685000,65000,132.83180090000002,33.51324501,1081.2
-1685000,70000,132.8188656,33.55978696,476.9
-1685000,75000,132.8059112,33.60631682,529.0
-1685000,80000,132.7929377,33.6528346,619.0
-1685000,85000,132.7799451,33.69934034,518.0
-1685000,90000,132.76693329999998,33.74583402,163.1
-1685000,95000,132.7539022,33.79231566,14.6
-1685000,100000,132.7408519,33.83878529,11.9
-1685000,105000,132.72778219999998,33.8852429,5.2
-1685000,140000,132.6357504,34.21011077,24.5
-1685000,145000,132.62252469999999,34.25647268,71.3
-1685000,150000,132.6092793,34.30282269,199.7
-1685000,155000,132.5960142,34.34916079999999,268.1
-1685000,160000,132.5827293,34.39548702,193.8
-1685000,165000,132.5694246,34.44180136,291.5
-1685000,170000,132.5561,34.48810384,265.9
-1685000,175000,132.5427555,34.53439446,152.8
-1685000,180000,132.5293911,34.58067324,471.0
-1685000,185000,132.5160066,34.62694019,454.0
-1685000,190000,132.5026021,34.67319531,324.6
-1685000,195000,132.48917749999998,34.71943863,430.0
-1685000,200000,132.4757328,34.76567014,415.0
-1685000,205000,132.4622679,34.81188987,614.0
-1685000,210000,132.4487828,34.85809781,532.0
-1685000,215000,132.4352774,34.90429399,297.0
-1685000,220000,132.4217517,34.95047842,77.7
-1685000,225000,132.4082057,34.99665109,243.0
-1685000,230000,132.3946393,35.04281204,257.0
-1685000,235000,132.3810524,35.08896125,227.0
-1680000,15000,133.00848059999998,33.05943419,83.0
-1680000,20000,132.9957666,33.106103999999995,246.4
-1680000,25000,132.983034,33.15276162,398.5
-1680000,30000,132.9702828,33.19940706,136.0
-1680000,35000,132.9575128,33.24604034,324.2
-1680000,40000,132.9447241,33.29266147,224.5
-1680000,45000,132.93191670000002,33.33927046,367.0
-1680000,50000,132.91909040000002,33.38586732,503.0
-1680000,55000,132.9062452,33.43245207,948.1
-1680000,60000,132.8933812,33.47902471,1169.0
-1680000,65000,132.8804982,33.52558525,1168.2
-1680000,70000,132.8675962,33.57213372,440.2
-1680000,75000,132.8546753,33.61867012,656.3
-1680000,80000,132.8417352,33.66519446,715.4
-1680000,85000,132.828776,33.71170675,585.0
-1680000,90000,132.8157977,33.75820701,77.0
-1680000,95000,132.8028002,33.80469525,37.3
-1680000,100000,132.7897835,33.85117148,71.8
-1680000,105000,132.7767475,33.89763571,135.7
-1680000,140000,132.6849523,34.22255028,3.6
-1680000,145000,132.6717606,34.26891893,716.7
-1680000,150000,132.6585492,34.31527568,154.2
-1680000,155000,132.6453182,34.36162054,592.9
-1680000,160000,132.6320674,34.40795353,274.1
-1680000,165000,132.61879679999998,34.45427466,284.8
-1680000,170000,132.6055064,34.50058393,258.2
-1680000,175000,132.59219620000002,34.54688136,527.5
-1680000,180000,132.578866,34.59316697,376.0
-1680000,185000,132.5655159,34.63944075,319.2
-1680000,190000,132.55214569999998,34.68570273,269.8
-1680000,195000,132.53875559999997,34.73195291,408.9
-1680000,200000,132.5253453,34.778191299999996,488.0
-1680000,205000,132.5119149,34.82441792,537.0
-1680000,210000,132.4984643,34.87063278,444.0
-1680000,215000,132.4849935,34.91683588,304.1
-1680000,220000,132.47150249999999,34.96302724,26.4
-1680000,225000,132.4579911,35.00920687,137.7
-1680000,230000,132.4444594,35.05537477,241.3
-1680000,235000,132.43090729999997,35.10153097,251.3
-1680000,240000,132.4173347,35.14767547,55.0
-1675000,15000,133.0568653,33.07167511,203.9
-1675000,20000,133.04418429999998,33.1183513,365.4
-1675000,25000,133.0314847,33.16501531,306.8
-1675000,30000,133.0187665,33.21166716,283.5
-1675000,35000,133.0060297,33.25830686,381.0
-1675000,40000,132.99327409999998,33.30493441,666.1
-1675000,45000,132.9804998,33.35154985,318.7
-1675000,50000,132.9677068,33.39815316,609.8
-1675000,55000,132.9548949,33.44474438,661.8
-1675000,60000,132.94206409999998,33.4913235,879.8
-1675000,65000,132.9292145,33.53789054,1091.8
